course_id,course_name,status
5732,"LP: HIGH-FREQUENCY VENTILATOR USE, PEDIATRIC",SUCCESS
5733,LP: HIP ARTHROPLASTY POSTPROCEDURE CARE,SUCCESS
5734,"LP: HIP SPICA CAST CARE, PEDIATRIC",SUCCESS
5735,LP: HOLTER MONITOR CARE,FAIL- No item to select
5736,"LP: HOMICIDAL RISK ASSESSMENT, AMBULATORY CARE",FAIL- No item to select
5737,"LP: HOSPITAL BED PREPARATION, PEDIATRIC",SUCCESS
5738,LP: HOUR OF SLEEP CARE,SUCCESS
5739,"LP: HOUR OF SLEEP CARE, LONG-TERM CARE",FAIL- No item to select
5740,"LP: VENIPUNCTURE, HOME CARE",FAIL- No item to select
5741,LP: HUMAN MILK HANDLING AND CARE,SUCCESS
5742,"LP: HUMIDIFIER THERAPY, ACTIVE, BUBBLE",SUCCESS
5743,"LP: HUMIDIFIER THERAPY, ACTIVE, PASS-OVER",SUCCESS
5744,"LP: HUMIDIFIER THERAPY, BEDSIDE",SUCCESS
5745,"LP: HUMIDIFIER THERAPY, PASSIVE",SUCCESS
5746,LP: HYDROCOLLOID DRESSING APPLICATION,SUCCESS
5747,LP: HYDROGEL DRESSING APPLICATION,SUCCESS
5748,LP: HYDROTHERAPY DURING LABOR,SUCCESS
5749,LP: HYDROTHERAPY FOR WOUND CARE,SUCCESS
5750,"LP: HYPERCALCEMIA EMERGENCY PATIENT CARE, ONCOLOGY",FAIL- No item to select
5751,"LP: VENTRICULAR ASSIST DEVICE MANAGEMENT, HOME CARE",FAIL- No item to select
5752,LP: HYPEREMESIS GRAVIDARUM PATIENT CARE,SUCCESS
5753,LP: HYPERTHERMIA-HYPOTHERMIA BLANKET USE,SUCCESS
5754,"LP: HYPOTHERMIA INDUCTION, NEONATAL",FAIL- No item to select
5755,"LP: HYPOTHERMIA PREVENTION, OR",FAIL- No item to select
5756,"LP: HYPOTHERMIC PATIENT, CARE OF, PACU",FAIL- No item to select
5757,"LP: HYPOTHERMIC PATIENT, REWARMING",FAIL- No item to select
5758,LP: HYSTERECTOMY POSTPROCEDURE CARE,SUCCESS
5759,LP: IDENTIFYING AND FOOTPRINTING A NEONATE,SUCCESS
5760,LP: IDENTIFYING POTENTIAL ORGAN DONORS,FAIL- No item to select
5761,LP: IDENTIFYING POTENTIAL ORGAN DONORS AFTER CARDIAC DEATH,FAIL- No item to select
5762,"LP: VISIT SAFETY, HOME CARE",FAIL- No item to select
5763,LP: IMMUNIZATION (VACCINE) GUIDELINES,SUCCESS
5764,"LP: IMMUNIZATION (VACCINE) GUIDELINES, AMBULATORY CARE",FAIL- No item to select
5765,"LP: IMMUNIZATION (VACCINE) GUIDELINES, PEDIATRIC",FAIL- No item to select
5766,"LP: IMMUNIZATION (VACCINE) GUIDELINES, PEDIATRIC, AMBULATORY CARE",FAIL- No item to select
5767,LP: IMMUNOTHERAPY ADMINISTRATION,FAIL- No item to select
5768,LP: IMPAIRED SWALLOWING AND ASPIRATION PRECAUTIONS,SUCCESS
5769,"LP: IMPAIRED SWALLOWING AND ASPIRATION PRECAUTIONS, LONG-TERM CARE",FAIL- No item to select
5770,LP: IMPLANTABLE CARDIOVERTER-DEFIBRILLATOR CARE,FAIL- No item to select
5771,"LP: IMPLANTED ELECTRONIC DEVICE PATIENT CARE, OR",FAIL- No item to select
5772,"LP: IMPLANTED ELECTRONIC DEVICE PATIENT CARE, PACU",FAIL- No item to select
5773,"LP: VISIT-GENERATED WASTE DISPOSAL, HOME CARE",FAIL- No item to select
5774,LP: IMPLANTED PORT ACCESSING,SUCCESS
5775,"LP: IMPLANTED PORT ACCESSING, PEDIATRIC",SUCCESS
5776,LP: IMPLANTED PORT BLOOD SAMPLING,FAIL- No item to select
5777,"LP: IMPLANTED PORT BLOOD SAMPLING, PEDIATRIC",SUCCESS
5778,LP: IMPLANTED PORT BOLUS INJECTION,SUCCESS
5779,"LP: IMPLANTED PORT BOLUS INJECTION, PEDIATRIC",FAIL- No item to select
5780,LP: IMPLANTED PORT CONTINUOUS INFUSION,SUCCESS
5781,"LP: IMPLANTED PORT CONTINUOUS INFUSION, PEDIATRIC",SUCCESS
5782,LP: IMPLANTED PORT FLUSHING AND LOCKING,FAIL- No item to select
5783,"LP: IMPLANTED PORT FLUSHING, PEDIATRIC",SUCCESS
5784,"LP: WALKER USE TRAINING, HOME CARE",FAIL- No item to select
5785,"LP: IMPLANTED PORT INSERTION, ASSISTING",SUCCESS
5786,LP: IMPLANTED PORT NONCORING NEEDLE REMOVAL,FAIL- No item to select
5787,"LP: IMPLANTED PORT, NONCORING NEEDLE REMOVAL, PEDIATRIC",SUCCESS
5788,LP: INCENTIVE SPIROMETRY,SUCCESS
5789,"LP: INCENTIVE SPIROMETRY, PEDIATRIC",SUCCESS
5790,"LP: INCISION AND DRAINAGE OF AN ABSCESS (ADVANCED PRACTICE), AMBULATORY CARE",FAIL- No item to select
5791,"LP: INCONTINENCE BRIEFS AND PAD HANDLING, LONG-TERM CARE",FAIL- No item to select
5792,"LP: INCONTINENCE MANAGEMENT, FECAL",SUCCESS
5793,"LP: INCONTINENCE MANAGEMENT, FECAL, LONG-TERM CARE",FAIL- No item to select
5794,"LP: INCONTINENCE MANAGEMENT, URINARY",SUCCESS
5795,"LP: WEARABLE CARDIOVERTER-DEFIBRILLATOR, HOME CARE",FAIL- No item to select
5796,"LP: INCONTINENCE MANAGEMENT, URINARY, LONG-TERM CARE",FAIL- No item to select
5797,"LP: INCORRECT INSTRUMENT, SPONGE, AND SHARPS COUNTS, OR",FAIL- No item to select
5798,LP: INCUBATOR PREPARATION,SUCCESS
5799,"LP: INDIRECT CALORIMETRY, RESPIRATORY THERAPY",FAIL- No item to select
5800,LP: INDWELLING URINARY CATHETER (FOLEY) CARE AND MANAGEMENT,SUCCESS
5801,"LP: INDWELLING URINARY CATHETER (FOLEY) CARE AND MANAGEMENT, PEDIATRIC",SUCCESS
5802,"LP: INDWELLING URINARY CATHETER (FOLEY) INSERTION, FEMALE",SUCCESS
5803,"LP: INDWELLING URINARY CATHETER (FOLEY) INSERTION, MALE",SUCCESS
5804,"LP: INDWELLING URINARY CATHETER (FOLEY) INSERTION, NEONATAL FEMALE",FAIL- No item to select
5805,"LP: INDWELLING URINARY CATHETER (FOLEY) INSERTION, NEONATAL MALE",FAIL- No item to select
5806,"LP: WEIGHT MEASUREMENT, HOME CARE",FAIL- No item to select
5807,"LP: INDWELLING URINARY CATHETER (FOLEY) INSERTION, PEDIATRIC FEMALE",SUCCESS
5808,"LP: INDWELLING URINARY CATHETER (FOLEY) INSERTION, PEDIATRIC MALE",SUCCESS
5809,LP: INDWELLING URINARY CATHETER (FOLEY) IRRIGATION,SUCCESS
5810,"LP: INDWELLING URINARY CATHETER (FOLEY) IRRIGATION, PEDIATRIC",SUCCESS
5811,LP: INDWELLING URINARY CATHETER (FOLEY) REMOVAL,SUCCESS
5812,"LP: INDWELLING URINARY CATHETER (FOLEY) REMOVAL, PEDIATRIC",SUCCESS
5813,"LP: INDWELLING URINARY CATHETER (FOLEY) URINE SPECIMEN COLLECTION, PEDIATRIC",SUCCESS
5814,LP: INFANT ABDUCTION RESPONSE,SUCCESS
5815,"LP: INFECTION CONTROL, OR",FAIL- No item to select
5816,"LP: INFECTION CONTROL, PACU",FAIL- No item to select
5817,"LP: WOUND ASSESSMENT, HOME CARE",FAIL- No item to select
5818,LP: INFILTRATION AND EXTRAVASATION MANAGEMENT,FAIL- No item to select
5819,"LP: INFILTRATION AND EXTRAVASATION MANAGEMENT, PEDIATRIC",SUCCESS
5820,LP: INFORMED CONSENT,FAIL- No item to select
5821,"LP: INFORMED CONSENT, NEONATAL",FAIL- No item to select
5822,"LP: INFORMED CONSENT, PEDIATRIC",SUCCESS
5823,"LP: INFORMED CONSENT, PSYCHIATRIC PATIENT",SUCCESS
5824,"LP: INFUSION REACTION, ANAPHYLAXIS AND HYPERSENSITIVITY MANAGEMENT",FAIL- No item to select
5825,"LP: INFUSION REACTION, CYTOKINE-RELEASE SYNDROME MANAGEMENT",FAIL- No item to select
5826,"LP: INHALED NITRIC OXIDE ADMINISTRATION, NEONATAL",FAIL- No item to select
5827,"LP: INSPIRATORY MUSCLE TRAINING, RESPIRATORY THERAPY",FAIL- No item to select
5828,"LP: WOUND DEBRIDEMENT, AUTOLYTIC AND ENZYMATIC, HOME CARE",FAIL- No item to select
5829,LP: INTAKE AND OUTPUT MEASUREMENT,SUCCESS
5830,"LP: INTAKE AND OUTPUT MEASUREMENT, LONG-TERM CARE",FAIL- No item to select
5831,"LP: INTAKE AND OUTPUT MEASUREMENT, PEDIATRIC",FAIL- No item to select
5832,"LP: INTERMITTENT (STRAIGHT) URINARY CATHETER INSERTION, FEMALE",FAIL- No item to select
5833,"LP: INTERMITTENT (STRAIGHT) URINARY CATHETER INSERTION, MALE",FAIL- No item to select
5834,LP: INTERMITTENT INFUSION DEVICE DRUG ADMINISTRATION,SUCCESS
5835,LP: INTERMITTENT INFUSION DEVICE FLUSHING AND LOCKING,FAIL- No item to select
5836,"LP: INTERMITTENT INFUSION DEVICE FLUSHING AND LOCKING, PEDIATRIC",SUCCESS
5837,LP: INTERMITTENT INFUSION DEVICE INSERTION,SUCCESS
5838,LP: INTERMITTENT POSITIVE-PRESSURE BREATHING,SUCCESS
5839,"LP: WOUND DRESSING APPLICATION, HOME CARE",FAIL- No item to select
5840,LP: INTERNAL FIXATION CARE AND MANAGEMENT,SUCCESS
5841,LP: INTRA-ABDOMINAL PRESSURE MONITORING,SUCCESS
5842,"LP: INTRA-ABDOMINAL PRESSURE MONITORING, PEDIATRIC",FAIL- No item to select
5843,"LP: INTRA-AORTIC BALLOON INSERTION, ASSISTING",SUCCESS
5844,"LP: INTRA-AORTIC BALLOON INSERTION, ASSISTING, PEDIATRIC",FAIL- No item to select
5845,LP: INTRA-AORTIC BALLOON MANAGEMENT,SUCCESS
5846,"LP: INTRA-AORTIC BALLOON MANAGEMENT, PEDIATRIC",FAIL- No item to select
5847,"LP: INTRA-AORTIC BALLOON REMOVAL, ASSISTING",SUCCESS
5848,"LP: INTRA-AORTIC BALLOON REMOVAL, ASSISTING, PEDIATRIC",FAIL- No item to select
5849,"LP: INTRA-AORTIC BALLOON, FIBER-OPTIC, INSERTION, ASSISTING",FAIL- No item to select
5850,"LP: WOUND IRRIGATION, HOME CARE",FAIL- No item to select
5851,"LP: INTRAARTERIAL THROMBOLYSIS, ASSISTING",FAIL- No item to select
5852,"LP: INTRACRANIAL PRESSURE CATHETER INSERTION, MONITORING, AND CARE",SUCCESS
5853,"LP: INTRACRANIAL PRESSURE MONITOR CATHETER INSERTION, ASSISTING, PEDIATRIC",SUCCESS
5854,"LP: INTRACRANIAL PRESSURE MONITORING AND CARE, PEDIATRIC",SUCCESS
5855,LP: INTRADERMAL INJECTION,SUCCESS
5856,"LP: INTRADERMAL INJECTION, AMBULATORY CARE",FAIL- No item to select
5857,"LP: INTRADERMAL INJECTION, PEDIATRIC",SUCCESS
5858,"LP: INTRADERMAL INJECTION, PEDIATRIC, AMBULATORY CARE",FAIL- No item to select
5859,LP: INTRAMUSCULAR INJECTION,SUCCESS
5860,"LP: INTRAMUSCULAR INJECTION, AMBULATORY CARE",FAIL- No item to select
5861,"LP: WOUND PALLIATIVE CARE, HOME CARE",FAIL- No item to select
5862,"LP: INTRAMUSCULAR INJECTION, NEONATE",FAIL- No item to select
5863,"LP: INTRAMUSCULAR INJECTION, PEDIATRIC",SUCCESS
5864,"LP: INTRAMUSCULAR INJECTION, PEDIATRIC, AMBULATORY CARE",FAIL- No item to select
5865,LP: INTRAOSSEOUS CATHETER INSERTION,FAIL- No item to select
5866,"LP: INTRAOSSEOUS CATHETER INSERTION, PEDIATRIC",FAIL- No item to select
5867,"LP: INTRAOSSEOUS INFUSION DEVICE INSERTION, ASSISTING",SUCCESS
5868,"LP: INTRAOSSEOUS INFUSION DEVICE INSERTION, ASSISTING, PEDIATRIC",FAIL- No item to select
5869,LP: INTRAOSSEOUS INFUSION DEVICE REMOVAL,FAIL- No item to select
5870,"LP: INTRAOSSEOUS INFUSION DEVICE REMOVAL, PEDIATRIC",FAIL- No item to select
5871,LP: INTRAOSSEOUS INFUSION MAINTENANCE,FAIL- No item to select
5872,"LP: WOUND SPECIMEN COLLECTION, HOME CARE",FAIL- No item to select
5873,"LP: INTRAOSSEOUS INFUSION MAINTENANCE, PEDIATRIC",FAIL- No item to select
5874,"LP: INTRATHECAL ANALGESIA ADMINISTRATION, ASSISTING",FAIL- No item to select
5875,LP: INTRAUTERINE DEVICE (IUD) INSERTION (ADVANCED PRACTICE),SUCCESS
5876,"LP: INTRAUTERINE DEVICE (IUD) INSERTION, ASSISTING",SUCCESS
5877,LP: INTRAUTERINE DEVICE (IUD) REMOVAL (ADVANCED PRACTICE),SUCCESS
5878,"LP: INTRAUTERINE DEVICE (IUD) REMOVAL, ASSISTING",SUCCESS
5879,LP: INTRAUTERINE FETAL BLOOD TRANSFUSION PATIENT CARE,SUCCESS
5880,LP: INTUBATION WITH DIRECT VISUALIZATION,SUCCESS
5881,"LP: INTUBATION WITH DIRECT VISUALIZATION, ASSISTING, NEONATAL",FAIL- No item to select
5882,"LP: INTUBATION WITH DIRECT VISUALIZATION, PEDIATRIC",SUCCESS
5883,"LP: INTUBATION, BLIND NASOTRACHEAL",SUCCESS
5884,LP: INVOLUNTARY ADMISSION TO A PSYCHIATRIC UNIT,SUCCESS
5885,LP: IONTOPHORESIS,SUCCESS
5886,"LP: IONTOPHORESIS, PHYSICAL THERAPY",FAIL- No item to select
5887,"LP: ISOLATION PRECAUTIONS, AMBULATORY CARE",FAIL- No item to select
5888,LP: IV ADMINISTRATION SET (TUBING) CHANGE,SUCCESS
5889,"LP: IV ADMINISTRATION SET (TUBING) CHANGE, PEDIATRIC",SUCCESS
5890,LP: IV ADMINISTRATION SET PRIMING,SUCCESS
5891,LP: IV ALTEPLASE ADMINISTRATION FOR ACUTE ISCHEMIC STROKE,FAIL- No item to select
5892,LP: IV ALTEPLASE ADMINISTRATION FOR ACUTE MYOCARDIAL INFARCTION,FAIL- No item to select
5893,LP: IV BAG PREPARATION,SUCCESS
5894,LP: IV BOLUS INJECTION,SUCCESS
5895,"LP: IV BOTTLE PREPARATION, NONVENTED",SUCCESS
5896,"LP: IV BOTTLE PREPARATION, VENTED",SUCCESS
5897,LP: IV CARDIOVASCULAR DRUG ADMINISTRATION,FAIL- No item to select
5898,"LP: IV CARDIOVASCULAR DRUG ADMINISTRATION, PEDIATRIC",SUCCESS
5899,LP: IV CATHETER BLOOD SAMPLING,FAIL- No item to select
5900,LP: IV CATHETER INSERTION,SUCCESS
5901,"LP: IV CATHETER INSERTION, NEONATAL",FAIL- No item to select
5902,"LP: IV CATHETER INSERTION, PEDIATRIC",SUCCESS
5903,LP: IV CATHETER REMOVAL,SUCCESS
5904,"LP: IV CATHETER REMOVAL, NEONATAL",FAIL- No item to select
5905,"LP: IV CATHETER REMOVAL, PEDIATRIC",SUCCESS
5906,LP: IV DRESSING CHANGE,SUCCESS
5907,"LP: IV DRESSING CHANGE, NEONATAL",FAIL- No item to select
5908,"LP: IV DRESSING CHANGE, PEDIATRIC",SUCCESS
5909,LP: IV EPINEPHRINE ADMINISTRATION,FAIL- No item to select
5910,LP: IV EPOPROSTENOL ADMINISTRATION,FAIL- No item to select
5911,"LP: IV FLUID, RAPID ADMINISTRATION USING A PRESSURE INFUSION DEVICE, PEDIATRIC",FAIL- No item to select
5912,"LP: IV FLUID, RAPID ADMINISTRATION USING A SYRINGE, PEDIATRIC",FAIL- No item to select
5913,LP: IV HEPARIN ADMINISTRATION,SUCCESS
5914,"LP: IV INFUSION, DOSE AND FLOW RATE CALCULATIONS",FAIL- No item to select
5915,LP: IV INSULIN ADMINISTRATION,FAIL- No item to select
5916,LP: IV PROPOFOL ADMINISTRATION,FAIL- No item to select
5917,LP: IV PUMP USE,SUCCESS
5918,LP: IV SECONDARY LINE DRUG INFUSION,SUCCESS
5919,LP: IV SOLUTION CHANGE,SUCCESS
5920,"LP: IV SOLUTION PREPARATION, ADDING MEDICATIONS TO THE CONTAINER",FAIL- No item to select
5921,LP: IV SYRINGE PUMP USE,FAIL- No item to select
5922,LP: IV TIME TAPE USE,SUCCESS
5923,LP: IV TREPROSTINIL ADMINISTRATION,FAIL- No item to select
5924,LP: IV VOLUME-CONTROL SET PREPARATION,SUCCESS
5925,"LP: JOINT PROTECTION, PHYSICAL THERAPY",FAIL- No item to select
5926,"LP: JOINT REPLACEMENT AND DYNAMIC HIP PRECAUTIONS, PHYSICAL THERAPY",FAIL- No item to select
5927,"LP: JUGULAR VENOUS OXYGEN SATURATION CATHETER INSERTION, ASSISTING, PEDIATRIC",FAIL- No item to select
5928,"LP: JUGULAR VENOUS OXYGEN SATURATION CATHETER REMOVAL, ASSISTING",SUCCESS
5929,LP: JUGULAR VENOUS OXYGEN SATURATION MONITORING,SUCCESS
5930,"LP: JUGULAR VENOUS OXYGEN SATURATION MONITORING, PEDIATRIC",FAIL- No item to select
5931,LP: KEGEL EXERCISES,SUCCESS
5932,"LP: KEGEL EXERCISES, LONG-TERM CARE",FAIL- No item to select
5933,LP: KNEE ARTHROPLASTY POSTPROCEDURE CARE,SUCCESS
5934,LP: LABOR INDUCTION FOR FETAL DEMISE USING MISOPROSTOL,FAIL- No item to select
5935,"LP: LABOR, CARE DURING",SUCCESS
5936,LP: LARYNGEAL MASK AIRWAY INSERTION,SUCCESS
5937,LP: LARYNGEAL MASK AIRWAY REMOVAL,FAIL- No item to select
5938,LP: LARYNGEAL TUBE INSERTION (ADVANCED PRACTICE),FAIL- No item to select
5939,"LP: LASER THERAPY, ASSISTING",SUCCESS
5940,LP: LATEX ALLERGY PRECAUTIONS,SUCCESS
5941,"LP: LATEX SENSITIVITY PRECAUTIONS, NEONATAL",FAIL- No item to select
5942,"LP: LEAD POISONING SCREENING, PEDIATRIC, AMBULATORY CARE",FAIL- No item to select
5943,"LP: LEAVE OF ABSENCE, LONG-TERM CARE",FAIL- No item to select
5944,LP: LEGAL PATIENT HOLD,SUCCESS
5945,"LP: LENGTH MEASUREMENT, INFANT OR TODDLER YOUNGER THAN 24 MONTHS",SUCCESS
5946,"LP: LENGTH MEASUREMENT, INFANT OR TODDLER YOUNGER THAN 24 MONTHS, AMBULATORY CARE",FAIL- No item to select
5947,LP: LIPID EMULSION ADMINISTRATION,SUCCESS
5948,"LP: LIPID INJECTABLE EMULSION ADMINISTRATION, PEDIATRIC",SUCCESS
5949,"LP: LOCAL ANESTHESIA PATIENT CARE, OR",FAIL- No item to select
5950,"LP: LOCAL ANESTHESIA PATIENT CARE, PACU",FAIL- No item to select
5951,LP: LOCAL INFILTRATION OF ANESTHETIC (ADVANCED PRACTICE),FAIL- No item to select
5952,"LP: LOOP ELECTROSURGICAL EXCISION, ASSISTING",SUCCESS
5953,LP: LOW-AIR-LOSS THERAPY BED USE,FAIL- No item to select
5954,LP: LUMBAR DRAIN MANAGEMENT AFTER THORACOABDOMINAL AORTIC ANEURYSM REPAIR,FAIL- No item to select
5955,LP: LUMBAR PUNCTURE (ADVANCED PRACTICE),FAIL- No item to select
5956,"LP: LUMBAR PUNCTURE, ASSISTING",SUCCESS
5957,"LP: LUMBAR PUNCTURE, ASSISTING, NEONATAL",FAIL- No item to select
5958,"LP: LUMBAR PUNCTURE, ASSISTING, PEDIATRIC",SUCCESS
5959,"LP: LUMBAR PUNCTURE, PEDIATRIC (ADVANCED PRACTICE)",FAIL- No item to select
5960,"LP: LUMBAR SUBARACHNOID DRAIN INSERTION, ASSISTING",SUCCESS
5961,"LP: LYMPHATIC DRAINAGE, MANUAL, PHYSICAL THERAPY",FAIL- No item to select
5962,"LP: MAGNESIUM SULFATE ADMINISTRATION, OBSTETRIC PATIENT",SUCCESS
5963,LP: MAJOR DEPRESSIVE DISORDER PATIENT CARE,SUCCESS
5964,LP: MAJOR NEUROCOGNITIVE DISORDER (DEMENTIA) PATIENT CARE,SUCCESS
5965,LP: MALIGNANT HYPERTHERMIA PATIENT CARE,FAIL- No item to select
5966,"LP: MALIGNANT HYPERTHERMIA PATIENT CARE, OR",FAIL- No item to select
5967,LP: MANAGEMENT OF THE PATIENT WHO IS INTOXICATED,SUCCESS
5968,LP: MANIC EPISODE PATIENT CARE,SUCCESS
5969,LP: MANIPULATIVE BEHAVIOR MANAGEMENT,SUCCESS
5970,LP: MASSIVE BLOOD TRANSFUSION,FAIL- No item to select
5971,LP: MASSIVE INFUSION DEVICE USE,FAIL- No item to select
5972,LP: MASTITIS MANAGEMENT,SUCCESS
5973,"LP: MAXIMAL INSPIRATORY AND EXPIRATORY PRESSURE MEASUREMENT, RESPIRATORY THERAPY",FAIL- No item to select
5974,"LP: MAYO INSTRUMENT TRAY ARRANGEMENT, ABDOMINAL PROCEDURES",FAIL- No item to select
5975,"LP: MAYO INSTRUMENT TRAY ARRANGEMENT, CARDIOVASCULAR PROCEDURES",FAIL- No item to select
5976,"LP: MAYO INSTRUMENT TRAY ARRANGEMENT, NEUROSURGICAL PROCEDURES",FAIL- No item to select
5977,"LP: MAYO INSTRUMENT TRAY ARRANGEMENT, ORTHOPEDIC PROCEDURES",FAIL- No item to select
5978,"LP: MAYO INSTRUMENT TRAY ARRANGEMENT, THORACIC PROCEDURES",FAIL- No item to select
5979,"LP: MCROBERTS MANEUVER, ASSISTING",SUCCESS
5980,"LP: MECHANICAL VENTILATION DISCONTINUATION FOR END-OF-LIFE CARE, RESPIRATORY THERAPY",FAIL- No item to select
5981,"LP: MECHANICAL VENTILATION SETUP AND APPLICATION, NEONATAL, RESPIRATORY THERAPY",FAIL- No item to select
5982,"LP: MECHANICAL VENTILATION WEANING, NEONATAL, RESPIRATORY THERAPY",FAIL- No item to select
5983,"LP: MECHANICAL VENTILATION WEANING, PEDIATRIC, RESPIRATORY THERAPY",FAIL- No item to select
5984,"LP: MECHANICAL VENTILATION WEANING, RESPIRATORY THERAPY",FAIL- No item to select
5985,"LP: MECHANICAL VENTILATION, ASSESSING READINESS TO WEAN, RESPIRATORY THERAPY",FAIL- No item to select
5986,"LP: MECHANICAL VENTILATION, HOME VENTILATOR USE, RESPIRATORY THERAPY",FAIL- No item to select
5987,"LP: MECHANICAL VENTILATION, HUMIDIFICATION, RESPIRATORY THERAPY",FAIL- No item to select
5988,"LP: MECHANICAL VENTILATION, INDEPENDENT LUNG VENTILATION, RESPIRATORY THERAPY",FAIL- No item to select
5989,"LP: MECHANICAL VENTILATION, MONITORING AND CARE, LONG-TERM CARE",FAIL- No item to select
5990,"LP: MECHANICAL VENTILATION, PATIENT TRANSPORT, RESPIRATORY THERAPY",FAIL- No item to select
5991,"LP: MECHANICAL VENTILATION, POSITIVE PRESSURE",SUCCESS
5992,"LP: MECHANICAL VENTILATION, POSITIVE PRESSURE, NEONATAL",SUCCESS
5993,"LP: MECHANICAL VENTILATION, POSITIVE PRESSURE, NEONATAL, RESPIRATORY THERAPY",FAIL- No item to select
5994,"LP: MECHANICAL VENTILATION, POSITIVE PRESSURE, PEDIATRIC",SUCCESS
5995,"LP: MECHANICAL VENTILATION, POSITIVE PRESSURE, PEDIATRIC, RESPIRATORY THERAPY",FAIL- No item to select
5996,"LP: MECHANICAL VENTILATION, POSITIVE PRESSURE, RESPIRATORY THERAPY",FAIL- No item to select
5997,"LP: MECHANICAL VENTILATION, POSITIVE PRESSURE, SETUP AND APPLICATION, RESPIRATORY THERAPY",FAIL- No item to select
5998,"LP: MECHANICAL VENTILATION, PRESSURE-CONTROLLED INVERSE RATIO, RESPIRATORY THERAPY",FAIL- No item to select
5999,"LP: MECHANICAL VENTILATION, SETUP, LONG-TERM CARE",FAIL- No item to select
6000,"LP: MEDICAL INFORMATION RELEASE, AMBULATORY CARE",FAIL- No item to select
6001,LP: MEDICATED EYE DISK APPLICATION,SUCCESS
6002,"LP: MEDICATION DELIVERY ACCEPTANCE, LONG-TERM CARE",FAIL- No item to select
6003,"LP: MEDICATION DISPENSING FOR LEAVE OF ABSENCE, LONG-TERM CARE",FAIL- No item to select
6004,"LP: MEDICATION RECONCILIATION, AMBULATORY CARE",FAIL- No item to select
6005,"LP: MEDICATION SAMPLE MANAGEMENT, AMBULATORY CARE",FAIL- No item to select
6006,"LP: MEDICATION SELF-ADMINISTRATION, LONG-TERM CARE",FAIL- No item to select
6007,"LP: METAL FRAGMENTS DISPOSAL, OR",FAIL- No item to select
6008,LP: METERED-DOSE INHALER USE,SUCCESS
6009,"LP: METERED-DOSE INHALER USE WITH AN ARTIFICIAL AIRWAY, PEDIATRIC",FAIL- No item to select
6010,"LP: METERED-DOSE INHALER WITH SPACER OR VALVED HOLDING CHAMBER USE, PEDIATRIC",SUCCESS
6011,"LP: MIDDLE EAR SPECIMEN COLLECTION, ASSISTING",SUCCESS
6012,LP: MIDLINE CATHETER BLOOD SAMPLING,FAIL- No item to select
6013,LP: MIDLINE CATHETER DRESSING CHANGE,FAIL- No item to select
6014,"LP: MIDLINE CATHETER DRESSING CHANGE, NEONATAL",FAIL- No item to select
6015,"LP: MIDLINE CATHETER DRESSING CHANGE, PEDIATRIC",FAIL- No item to select
6016,LP: MIDLINE CATHETER FLUSHING AND LOCKING,FAIL- No item to select
6017,LP: MIDLINE CATHETER INSERTION,FAIL- No item to select
6018,"LP: MIDLINE CATHETER INSERTION, NEONATAL",FAIL- No item to select
6019,"LP: MIDLINE CATHETER INSERTION, PEDIATRIC",FAIL- No item to select
6020,LP: MIDLINE CATHETER REMOVAL,FAIL- No item to select
6021,"LP: MIDLINE CATHETER REMOVAL, NEONATAL",FAIL- No item to select
6022,"LP: MIDLINE CATHETER REMOVAL, PEDIATRIC",FAIL- No item to select
6023,"LP: MIST TENT THERAPY, PEDIATRIC",SUCCESS
6024,LP: MIXED VENOUS OXYGEN SATURATION MONITORING,SUCCESS
6025,"LP: MIXED VENOUS OXYGEN SATURATION MONITORING, PEDIATRIC",FAIL- No item to select
6026,LP: MIXING DRUGS IN A SYRINGE USING A MULTIDOSE VIAL AND AMPULE,SUCCESS
6027,LP: MIXING DRUGS IN A SYRINGE USING TWO AMPULES,SUCCESS
6028,LP: MIXING DRUGS IN A SYRINGE USING TWO MULTIDOSE VIALS,SUCCESS
6029,LP: MODERATE SEDATION,SUCCESS
6030,"LP: MODERATE SEDATION PATIENT CARE, OR",FAIL- No item to select
6031,"LP: MODERATE SEDATION, PEDIATRIC",SUCCESS
6032,LP: MOIST SALINE GAUZE DRESSING APPLICATION,SUCCESS
6033,LP: MUCUS CLEARANCE DEVICE,SUCCESS
6034,"LP: MUCUS CLEARANCE, POSITIVE EXPIRATORY PRESSURE, RESPIRATORY THERAPY",FAIL- No item to select
6035,LP: MULTIPLE BIRTH PREPARATION,SUCCESS
6036,"LP: MUSCLE STRENGTH TESTING, MANUAL, PHYSICAL THERAPY",FAIL- No item to select
6037,LP: NAIL BED LACERATION CLOSURE (ADVANCED PRACTICE),FAIL- No item to select
6038,LP: NASAL AEROSOL DRUG INSTILLATION,SUCCESS
6039,LP: NASAL BALLOON CATHETER INSERTION (ADVANCED PRACTICE),FAIL- No item to select
6040,"LP: NASAL BALLOON CATHETER INSERTION, ASSISTING",FAIL- No item to select
6041,LP: NASAL BRIDLE INSERTION,FAIL- No item to select
6042,LP: NASAL BRIDLE REMOVAL,FAIL- No item to select
6043,"LP: NASAL DRUG ADMINISTRATION, PEDIATRIC",SUCCESS
6044,LP: NASAL ELECTRO- AND CHEMICAL CAUTERY (ADVANCED PRACTICE),FAIL- No item to select
6045,"LP: NASAL FOREIGN BODY REMOVAL, ASSISTING",FAIL- No item to select
6046,"LP: NASAL FOREIGN BODY REMOVAL, ASSISTING, PEDIATRIC",FAIL- No item to select
