course_id,course_code,course_name
5297,AICC-0000-1707,"LP: CLEAN-CATCH (MIDSTREAM) URINE SPECIMEN COLLECTION, MALE"
5298,AICC-0000-1708,"LP: CLEAN-CATCH (MIDSTREAM) URINE SPECIMEN COLLECTION, MALE, LONG-TERM CARE"
5299,AICC-0000-1709,"LP: CLEAN-CATCH (MIDSTREAM) URINE SPECIMEN COLLECTION, PEDIATRIC FEMALE"
5300,AICC-0000-171,"LP: PERSONAL PROTECTIVE EQUIPMENT (PPE), REMOVAL, HOME CARE"
5301,AICC-0000-1710,"LP: CLEAN-CATCH (MIDSTREAM) URINE SPECIMEN COLLECTION, PEDIATRIC MALE"
5302,AICC-0000-1711,LP: CLEANING THE OR
5303,AICC-0000-1712,LP: CLOSED-WOUND DRAIN MANAGEMENT
5304,AICC-0000-1713,"LP: CLOSED-WOUND DRAIN MANAGEMENT, PEDIATRIC"
5305,AICC-0000-1714,LP: CODE MANAGEMENT
5306,AICC-0000-1715,"LP: CODE MANAGEMENT, PEDIATRIC"
5307,AICC-0000-1716,LP: COLD APPLICATION
5308,AICC-0000-1717,"LP: COLD APPLICATION, LONG-TERM CARE"
5309,AICC-0000-1718,"LP: COLD APPLICATION, PHYSICAL THERAPY"
5310,AICC-0000-1719,"LP: COLONOSCOPY, ASSISTING"
5311,AICC-0000-172,"LP: PET PROBLEM MANAGEMENT, HOME CARE"
5312,AICC-0000-1720,"LP: COLOSTOMY AND ILEOSTOMY, APPLIANCE CARE"
5313,AICC-0000-1721,"LP: COLOSTOMY AND ILEOSTOMY, APPLIANCE CARE, LONG-TERM CARE"
5314,AICC-0000-1722,LP: COLOSTOMY IRRIGATION
5315,AICC-0000-1723,"LP: COLOSTOMY IRRIGATION, LONG-TERM CARE"
5316,AICC-0000-1724,LP: COLOSTOMY OR ILEOSTOMY POUCH EMPTYING
5317,AICC-0000-1725,"LP: COLPOSCOPY, ASSISTING"
5318,AICC-0000-1726,LP: COMBING AND BRUSHING A PATIENT'S HAIR
5319,AICC-0000-1727,LP: COMFORT ROOM USE
5320,AICC-0000-1728,"LP: COMMUNICATING WITH PATIENTS WITH ARTIFICIAL AIRWAYS, RESPIRATORY THERAPY"
5321,AICC-0000-1729,"LP: COMPRESSION THERAPIES, PHYSICAL THERAPY"
5322,AICC-0000-173,"LP: POINT-OF-CARE TESTING, PROTHROMBIN TIME (PT) AND INTERNATIONAL NORMALIZED RATIO (INR), HOME CARE"
5323,AICC-0000-1730,"LP: CONFIDENTIALITY, MAINTAINING"
5324,AICC-0000-1731,LP: CONFUSION MANAGEMENT
5325,AICC-0000-1732,"LP: CONFUSION MANAGEMENT, LONG-TERM CARE"
5326,AICC-0000-1733,"LP: CONSTIPATION MANAGEMENT, ONCOLOGY"
5327,AICC-0000-1734,"LP: CONTACT LENS CARE, RIGID (HARD) LENS"
5328,AICC-0000-1735,"LP: CONTACT LENS CARE, SOFT LENS"
5329,AICC-0000-1736,LP: CONTACT PRECAUTIONS
5330,AICC-0000-1737,LP: CONTINENT ILEOSTOMY CARE
5331,AICC-0000-1738,LP: CONTINUOUS PASSIVE MOTION (CPM) DEVICE USE
5332,AICC-0000-1739,"LP: CONTINUOUS PASSIVE MOTION (CPM) DEVICE USE, PHYSICAL THERAPY"
5333,AICC-0000-174,"LP: POSTMORTEM CARE, HOME CARE"
5334,AICC-0000-1740,LP: CONTINUOUS POSITIVE AIRWAY PRESSURE (CPAP) USE
5335,AICC-0000-1741,"LP: CONTINUOUS POSITIVE AIRWAY PRESSURE (CPAP) USE, NEONATE"
5336,AICC-0000-1742,"LP: CONTINUOUS POSITIVE AIRWAY PRESSURE (CPAP) USE, PEDIATRIC"
5337,AICC-0000-1743,"LP: CONTINUOUS POSITIVE AIRWAY PRESSURE (CPAP), BUBBLE, RESPIRATORY THERAPY"
5338,AICC-0000-1744,LP: CONTINUOUS RENAL REPLACEMENT THERAPY (CRRT)
5339,AICC-0000-1745,"LP: CONTINUOUS RENAL REPLACEMENT THERAPY (CRRT), PEDIATRIC"
5340,AICC-0000-1746,LP: CONTRACTION STRESS TEST
5341,AICC-0000-1747,"LP: CONTRACTURE MANAGEMENT, PHYSICAL THERAPY"
5342,AICC-0000-1748,LP: CONVERSION DISORDER PATIENT CARE
5343,AICC-0000-1749,"LP: COOLING BLANKET USE, PEDIATRIC"
5344,AICC-0000-175,"LP: POSTURAL VITAL SIGN MEASUREMENT, HOME CARE"
5345,AICC-0000-1750,"LP: COOLING MEASURES, PEDIATRIC"
5346,AICC-0000-1751,LP: CORD CARE
5347,AICC-0000-1752,"LP: COUD? CATHETER INSERTION, FEMALE"
5348,AICC-0000-1753,"LP: COUD? CATHETER INSERTION, MALE"
5349,AICC-0000-1754,"LP: COUGH ASSISTANCE, MECHANICAL, RESPIRATORY THERAPY"
5350,AICC-0000-1755,"LP: COUGH THERAPY, DIRECTED, RESPIRATORY THERAPY"
5351,AICC-0000-1756,LP: COUGHING AND DIAPHRAGMATIC BREATHING EXERCISES
5352,AICC-0000-1757,LP: CRED? MANEUVER
5353,AICC-0000-1758,LP: CRIB PREPARATION
5354,AICC-0000-1759,LP: CRICOTHYROTOMY (ADVANCED PRACTICE)
5355,AICC-0000-176,"LP: PRESSURE INJURY MANAGEMENT, HOME CARE"
5356,AICC-0000-1760,"LP: CRICOTHYROTOMY, ASSISTING"
5357,AICC-0000-1761,LP: CRUTCHES USE TRAINING
5358,AICC-0000-1762,"LP: CRYOTHERAPY (ADVANCED PRACTICE), AMBULATORY CARE"
5359,AICC-0000-1763,"LP: CULDOCENTESIS, ASSISTING"
5360,AICC-0000-1764,LP: CULTURAL ASSESSMENT
5361,AICC-0000-1765,LP: CULTURAL NEEDS ASSESSMENT DURING PREGNANCY
5362,AICC-0000-1766,"LP: CULTURE AND TISSUE HANDLING, OR"
5363,AICC-0000-1767,"LP: CUTANEOUS TOXICITY MANAGEMENT, ONCOLOGY"
5364,AICC-0000-1768,"LP: DEATH MANAGEMENT, OR"
5365,AICC-0000-1769,"LP: DEEP TENDON REFLEX ASSESSMENT, PREGNANT PATIENT"
5366,AICC-0000-177,"LP: PRESSURE INJURY PREVENTION, HOME CARE"
5367,AICC-0000-1770,LP: DEFIBRILLATION
5368,AICC-0000-1771,"LP: DEFIBRILLATION, INTERNAL (ADVANCED PRACTICE)"
5369,AICC-0000-1772,"LP: DEFIBRILLATION, INTERNAL, ASSISTING"
5370,AICC-0000-1773,"LP: DEFIBRILLATION, PEDIATRIC"
5371,AICC-0000-1774,LP: DELEGATING CARE
5372,AICC-0000-1775,"LP: DELIRIUM, CARE OF PATIENT"
5373,AICC-0000-1776,"LP: DELIRIUM, CARE OF RESIDENT, LONG-TERM CARE"
5374,AICC-0000-1777,"LP: DELIVERY ROOM RESUSCITATION, NEONATAL"
5375,AICC-0000-1778,LP: DELUSIONAL DISORDER PATIENT CARE
5376,AICC-0000-1779,"LP: DELUSIONS, CARE OF RESIDENT, LONG-TERM CARE"
5377,AICC-0000-178,"LP: PULSE ASSESSMENT, HOME CARE"
5378,AICC-0000-1780,"LP: DEMENTIA, CARE OF RESIDENT, LONG-TERM CARE"
5379,AICC-0000-1781,"LP: DEMENTIA, IDENTIFYING AND MANAGING RESIDENT SAFETY RISKS, LONG-TERM CARE"
5380,AICC-0000-1782,"LP: DEMENTIA, RESIDENT COMMUNICATION, LONG-TERM CARE"
5381,AICC-0000-1783,"LP: DENTURE CARE, LONG-TERM CARE"
5382,AICC-0000-1784,LP: DEPRESSION OR HOSTILITY MONITORING AND PRECAUTIONS
5383,AICC-0000-1785,"LP: DEPRESSION OR HOSTILITY MONITORING AND PRECAUTIONS, LONG-TERM CARE"
5384,AICC-0000-1786,"LP: DEPRESSION SCREENING, AMBULATORY CARE"
5385,AICC-0000-1787,"LP: DESENSITIZATION TRAINING, PHYSICAL THERAPY"
5386,AICC-0000-1788,"LP: DEVELOPMENTAL SUPPORT, NEONATAL"
5387,AICC-0000-1789,LP: DIAPERING AN INFANT
5388,AICC-0000-179,"LP: PULSE OXIMETRY, HOME CARE"
5389,AICC-0000-1790,"LP: DIAPHRAGM FITTING (ADVANCED PRACTICE), AMBULATORY CARE"
5390,AICC-0000-1791,"LP: DIARRHEA MANAGEMENT, ONCOLOGY"
5391,AICC-0000-1792,LP: DIFFICULT BEHAVIOR MANAGEMENT
5392,AICC-0000-1793,"LP: DIFFICULT BEHAVIOR MANAGEMENT, LONG-TERM CARE"
5393,AICC-0000-1794,LP: DIGITAL NERVE BLOCK (ADVANCED PRACTICE)
5394,AICC-0000-1795,LP: DIGITAL RECTAL EXAMINATION (ADVANCED PRACTICE)
5395,AICC-0000-1796,"LP: DIGITAL RECTAL EXAMINATION (ADVANCED PRACTICE), AMBULATORY CARE"
5396,AICC-0000-1797,"LP: DILATION AND CURETTAGE, ASSISTING"
5397,AICC-0000-1798,"LP: DISABILITY ASSESSMENT, RESPIRATORY THERAPY"
5398,AICC-0000-1799,LP: DISCHARGE
5399,AICC-0000-180,"LP: RECTAL DRUG ADMINISTRATION, HOME CARE"
5400,AICC-0000-1800,LP: DISCHARGE AGAINST MEDICAL ADVICE
5401,AICC-0000-1801,"LP: DISCHARGE AGAINST MEDICAL ADVICE, LONG-TERM CARE"
5402,AICC-0000-1802,"LP: DISCHARGE AGAINST MEDICAL ADVICE, PEDIATRIC"
5403,AICC-0000-1803,"LP: DISCHARGE AGAINST MEDICAL ADVICE, PSYCHIATRIC UNIT"
5404,AICC-0000-1804,LP: DISCHARGE FROM A PSYCHIATRIC UNIT
5405,AICC-0000-1805,LP: DISCHARGE FROM AMBULATORY SURGERY
5406,AICC-0000-1806,LP: DISCHARGE FROM PACU
5407,AICC-0000-1807,LP: DISCHARGE OF A PEDIATRIC PATIENT TO SOMEONE OTHER THAN A PRIMARY CAREGIVER OR LEGAL GUARDIAN
5408,AICC-0000-1808,"LP: DISCHARGE PLANNING, INFANT"
5409,AICC-0000-1809,"LP: DISCHARGE PLANNING, LONG-TERM CARE"
5410,AICC-0000-181,"LP: RESIDUAL LIMB CARE, HOME CARE"
5411,AICC-0000-1810,"LP: DISCHARGE PLANNING, NEONATAL"
5412,AICC-0000-1811,"LP: DISCHARGE TO A MORTUARY, LONG-TERM CARE"
5413,AICC-0000-1812,"LP: DISCHARGE, PEDIATRIC"
5414,AICC-0000-1813,"LP: DISINFECTION, NONCRITICAL PATIENT CARE EQUIPMENT"
5415,AICC-0000-1814,"LP: DISINFECTION, NONCRITICAL PATIENT CARE EQUIPMENT, AMBULATORY CARE"
5416,AICC-0000-1815,"LP: DISINFECTION, NONCRITICAL PATIENT CARE EQUIPMENT, RESPIRATORY THERAPY"
5417,AICC-0000-1816,"LP: DISINFECTION, SEMICRITICAL PATIENT CARE EQUIPMENT"
5418,AICC-0000-1817,"LP: DISINFECTION, SEMICRITICAL PATIENT CARE EQUIPMENT, AMBULATORY CARE"
5419,AICC-0000-1818,"LP: DISINFECTION, SEMICRITICAL PATIENT CARE EQUIPMENT, RESPIRATORY THERAPY"
5420,AICC-0000-1819,"LP: DISSEMINATED INTRAVASCULAR COAGULATION (DIC) PATIENT CARE, PREGNANT PATIENT"
5421,AICC-0000-182,"LP: RESPIRATORY ASSESSMENT, HOME CARE"
5422,AICC-0000-1820,"LP: DISSEMINATED INTRAVASCULAR COAGULATION (DIC), EMERGENCY PATIENT CARE"
5423,AICC-0000-1821,LP: DOCUMENTATION
5424,AICC-0000-1822,"LP: DOCUMENTATION, LONG-TERM CARE"
5425,AICC-0000-1823,"LP: DOCUMENTATION, PHYSICAL THERAPY"
5426,AICC-0000-1824,LP: DOPPLER ULTRASOUND DEVICE USE
5427,AICC-0000-1825,"LP: DRAIN REMOVAL, SURGICAL"
5428,AICC-0000-1826,LP: DRAPING FOR ABDOMINAL SURGERY
5429,AICC-0000-1827,LP: DRAPING FOR BARIATRIC SURGERY
5430,AICC-0000-1828,LP: DRAPING FOR BRAIN OR CRANIAL SURGERY
5431,AICC-0000-1829,LP: DRAPING FOR CARDIAC SURGERY
5432,AICC-0000-183,"LP: SCABIES MANAGEMENT, HOME CARE"
5433,AICC-0000-1830,LP: DRAPING FOR EAR SURGERY
5434,AICC-0000-1831,LP: DRAPING FOR GYNECOLOGIC SURGERY
5435,AICC-0000-1832,LP: DRAPING FOR NASAL SURGERY
5436,AICC-0000-1833,LP: DRAPING FOR OPHTHALMIC SURGERY
5437,AICC-0000-1834,LP: DRAPING FOR RECONSTRUCTIVE SURGERY
5438,AICC-0000-1835,LP: DRAPING FOR THORACIC SURGERY
5439,AICC-0000-1836,LP: DRAPING FOR THROAT SURGERY
5440,AICC-0000-1837,LP: DRAPING FOR TOTAL JOINT SURGERY
5441,AICC-0000-1838,LP: DRAPING FOR TRANSPLANT SURGERY
5442,AICC-0000-1839,LP: DRAPING FOR TRAUMA SURGERY
5443,AICC-0000-184,"LP: SELF-CATHETERIZATION, FEMALE, HOME CARE"
5444,AICC-0000-1840,LP: DRAPING FOR UROLOGIC SURGERY
5445,AICC-0000-1841,LP: DRAPING THE MAYO STAND
5446,AICC-0000-1842,LP: DROPLET PRECAUTIONS
5447,AICC-0000-1843,LP: DRUG AND ALCOHOL SPECIMEN COLLECTION
5448,AICC-0000-1844,"LP: DRUG THERAPY, OLDER ADULTS"
5449,AICC-0000-1845,"LP: DRUG THERAPY, OLDER ADULTS, LONG-TERM CARE"
5450,AICC-0000-1846,LP: DRY POWDER INHALER USE
5451,AICC-0000-1847,"LP: DRYING HANDS AND ARMS, OR"
5452,AICC-0000-1848,LP: DUTY TO WARN THIRD PARTIES OF A THREAT
5453,AICC-0000-1849,LP: DYING PATIENT CARE
5454,AICC-0000-185,"LP: SELF-CATHETERIZATION, MALE, HOME CARE"
5455,AICC-0000-1850,"LP: DYING RESIDENT CARE, LONG-TERM CARE"
5456,AICC-0000-1851,"LP: DYSPNEA ASSESSMENT, RESPIRATORY THERAPY"
5457,AICC-0000-1852,"LP: DYSPNEA MANAGEMENT, RESPIRATORY THERAPY"
5458,AICC-0000-1853,LP: EAR IRRIGATION FOR FOREIGN BODY OR DISCHARGE REMOVAL
5459,AICC-0000-1854,"LP: EAR IRRIGATION FOR FOREIGN BODY OR DISCHARGE REMOVAL, PEDIATRIC"
5460,AICC-0000-1855,"LP: EAR WICK INSERTION, ASSISTING, PEDIATRIC"
5461,AICC-0000-1856,LP: EARDROP INSTILLATION
5462,AICC-0000-1857,"LP: EARDROP INSTILLATION, PEDIATRIC"
5463,AICC-0000-1858,LP: ECTOPIC PREGNANCY PATIENT CARE
5464,AICC-0000-1859,LP: ELASTIC COMPRESSION BANDAGE APPLICATION
5465,AICC-0000-186,"LP: SPUTUM COLLECTION BY EXPECTORATION, HOME CARE"
5466,AICC-0000-1860,LP: ELASTOMERIC PUMP USE
5467,AICC-0000-1861,"LP: ELECTRICAL STIMULATION, PHYSICAL THERAPY"
5468,AICC-0000-1862,"LP: ELECTROCARDIOGRAM (ECG), POSTERIOR CHEST LEAD"
5469,AICC-0000-1863,"LP: ELECTROCARDIOGRAM (ECG), RIGHT CHEST LEAD"
5470,AICC-0000-1864,"LP: ELECTROCARDIOGRAM (ECG), SIGNAL AVERAGED"
5471,AICC-0000-1865,LP: ELECTROCONVULSIVE THERAPY
5472,AICC-0000-1866,"LP: ELECTROSURGICAL UNIT (ESU) USE, OR"
5473,AICC-0000-1867,LP: ELOPEMENT MONITORING
5474,AICC-0000-1868,"LP: ELOPEMENT PRECAUTIONS, LONG-TERM CARE"
5475,AICC-0000-1869,LP: ELOPEMENT RESPONSE
5476,AICC-0000-187,"LP: SPUTUM COLLECTION BY TRACHEAL SUCTIONING, HOME CARE"
5477,AICC-0000-1870,LP: EMERGENCY DELIVERY
5478,AICC-0000-1871,"LP: EMERGENCY MEDICATION ADMINISTRATION, PEDIATRIC"
5479,AICC-0000-1872,LP: EMERGENCY PSYCHOTROPIC DRUG ADMINISTRATION
5480,AICC-0000-1873,LP: EMERGENCY VAGINAL DELIVERY (ADVANCED PRACTICE)
5481,AICC-0000-1874,"LP: EMPTYING AND CLEANING A STOMA POUCH, PEDIATRIC"
5482,AICC-0000-1875,"LP: END-OF-LIFE CARE, LONG-TERM CARE"
5483,AICC-0000-1876,LP: END-TIDAL CARBON DIOXIDE (ETCO2) MONITORING
5484,AICC-0000-1877,"LP: END-TIDAL CARBON DIOXIDE (ETCO2) MONITORING, PEDIATRIC"
5485,AICC-0000-1878,"LP: ENDOMETRIAL BIOPSY, ASSISTING"
5486,AICC-0000-1879,"LP: ENDOMYOCARDIAL BIOPSY, ASSISTING"
5487,AICC-0000-188,"LP: STANDARD PRECAUTIONS, HOME CARE"
5488,AICC-0000-1880,"LP: ENDOSCOPE REPROCESSING, AUTOMATED REPROCESSOR"
5489,AICC-0000-1881,"LP: ENDOSCOPE REPROCESSING, MANUAL"
5490,AICC-0000-1882,"LP: ENDOSCOPIC THERAPY, ASSISTING"
5491,AICC-0000-1883,LP: ENDOTRACHEAL DRUG ADMINISTRATION
5492,AICC-0000-1884,"LP: ENDOTRACHEAL DRUG ADMINISTRATION, PEDIATRIC"
5493,AICC-0000-1885,"LP: ENDOTRACHEAL EVACUATION TUBE USE, RESPIRATORY THERAPY"
5494,AICC-0000-1886,"LP: ENDOTRACHEAL SUCTIONING, INTUBATED PATIENT, NEONATAL"
5495,AICC-0000-1887,LP: ENDOTRACHEAL TUBE REMOVAL
5496,AICC-0000-1888,LP: ENDOTRACHEAL TUBE REPOSITIONING
5497,AICC-0000-1889,"LP: ENDOTRACHEAL TUBE SECURING, PEDIATRIC"
5498,AICC-0000-189,"LP: STERILE TECHNIQUE, BASIC, HOME CARE"
5499,AICC-0000-1890,"LP: ENDURANCE TRAINING, PROGRESSIVE, PHYSICAL THERAPY"
5500,AICC-0000-1891,LP: ENEMA ADMINISTRATION
5501,AICC-0000-1892,"LP: ENEMA ADMINISTRATION, PEDIATRIC"
5502,AICC-0000-1893,"LP: ENERGY CONSERVATION AND MOVEMENT EFFICIENCY TRAINING, PHYSICAL THERAPY"
5503,AICC-0000-1894,"LP: ENTERAL DRUG ADMINISTRATION, PEDIATRIC"
5504,AICC-0000-1895,"LP: ENTERAL FEEDING TUBE EXIT SITE CARE, GASTROSTOMY AND JEJUNOSTOMY"
5505,AICC-0000-1896,"LP: ENTERAL FEEDING TUBE EXIT SITE CARE, GASTROSTOMY AND JEJUNOSTOMY, PEDIATRIC"
5506,AICC-0000-1897,"LP: ENTERAL FEEDING TUBE INSERTION, GASTRIC AND DUODENAL"
5507,AICC-0000-1898,"LP: ENTERAL FEEDING TUBE REMOVAL, GASTRIC AND DUODENAL"
5508,AICC-0000-1899,"LP: ENTERAL FEEDING TUBE REMOVAL, GASTRIC AND DUODENAL, PEDIATRIC"
5509,AICC-0000-190,"LP: STERNAL PRECAUTIONS, HOME CARE"
5510,AICC-0000-1900,"LP: ENTERAL FEEDING, CONTINUOUS DRIP, PEDIATRIC"
5511,AICC-0000-1901,"LP: ENTERAL FEEDING, GASTROSTOMY FEEDING BUTTON"
5512,AICC-0000-1902,"LP: ENTERAL FEEDING, GASTROSTOMY FEEDING BUTTON, MAINTENANCE AND REINSERTION, PEDIATRIC"
5513,AICC-0000-1903,"LP: ENTERAL GASTRIC TUBE FEEDINGS, NEONATAL"
5514,AICC-0000-1904,LP: ENTERAL TUBE DRUG INSTILLATION
5515,AICC-0000-1905,"LP: ENTERAL TUBE DRUG INSTILLATION, LONG-TERM CARE"
5516,AICC-0000-1906,"LP: ENTERAL TUBE FEEDING, CONTINUOUS, GASTROSTOMY AND JEJUNOSTOMY"
5517,AICC-0000-1907,"LP: ENTERAL TUBE FEEDING, DUODENAL AND JEJUNAL"
5518,AICC-0000-1908,"LP: ENTERAL TUBE FEEDING, GASTRIC"
5519,AICC-0000-1909,"LP: ENTERAL TUBE FEEDING, INTERMITTENT OR BOLUS, PEDIATRIC"
5520,AICC-0000-191,"LP: STOOL SPECIMEN COLLECTION, RANDOM, HOME CARE"
5521,AICC-0000-1910,"LP: ENTERAL TUBE FEEDING, INTERMITTENT, GASTROSTOMY AND JEJUNOSTOMY"
5522,AICC-0000-1911,"LP: ENTERAL TUBE REMOVAL, PEDIATRIC"
5523,AICC-0000-1912,"LP: ENTERAL TUBE REPLACEMENT, PERCUTANEOUS ENDOSCOPIC GASTROSTOMY (ADVANCED PRACTICE)"
5524,AICC-0000-1913,LP: EPICARDIAL PACING
5525,AICC-0000-1914,LP: EPICARDIAL PACING WIRE REMOVAL
5526,AICC-0000-1915,"LP: EPICARDIAL PACING WIRE REMOVAL, PEDIATRIC"
5527,AICC-0000-1916,"LP: EPICARDIAL PACING, PEDIATRIC"
5528,AICC-0000-1917,LP: EPIDURAL ANALGESIC ADMINISTRATION
5529,AICC-0000-1918,"LP: EPIDURAL ANALGESIC ADMINISTRATION, PEDIATRIC"
5530,AICC-0000-1919,"LP: EPIDURAL ANESTHESIA, CARE DURING LABOR"
5531,AICC-0000-192,"LP: SUBCUTANEOUS INJECTION, HOME CARE"
5532,AICC-0000-1920,LP: EPIDURAL BLOOD PATCH PATIENT CARE
5533,AICC-0000-1921,LP: EPIDURAL CATHETER INSERTION (ADVANCED PRACTICE)
5534,AICC-0000-1922,"LP: EPIDURAL CATHETER INSERTION, ASSISTING"
5535,AICC-0000-1923,"LP: EPIDURAL CATHETER INSERTION, ASSISTING, PEDIATRIC"
5536,AICC-0000-1924,"LP: EPIDURAL CATHETER INSERTION, PEDIATRIC (ADVANCED PRACTICE)"
5537,AICC-0000-1925,LP: EPIDURAL CATHETER REMOVAL
5538,AICC-0000-1926,"LP: EPIDURAL CATHETER REMOVAL, PEDIATRIC"
5539,AICC-0000-1927,LP: EPIDURAL IMPLANTED PUMP MANAGEMENT
5540,AICC-0000-1928,LP: EPISIOTOMY CARE
5541,AICC-0000-1929,"LP: EPISIOTOMY, PERFORMING (ADVANCED PRACTICE)"
5542,AICC-0000-193,"LP: SUICIDE RISK ASSESSMENT AND CARE, HOME CARE"
5543,AICC-0000-1930,LP: EPOPROSTENOL CONTINUOUS ADMINISTRATION THROUGH A MECHANICAL VENTILATOR
5544,AICC-0000-1931,"LP: EQUIPMENT CLEANING AND DISINFECTION, NEONATAL"
5545,AICC-0000-1932,LP: ESOPHAGEAL DOPPLER INSERTION (ADVANCED PRACTICE)
5546,AICC-0000-1933,"LP: ESOPHAGEAL PH MONITORING, PEDIATRIC"
5547,AICC-0000-1934,LP: ESOPHAGEAL TEMPERATURE MANAGEMENT DEVICE USE
5548,AICC-0000-1935,LP: ESOPHAGEAL-TRACHEAL TUBE (COMBITUBE) INSERTION
5549,AICC-0000-1936,LP: ESOPHAGEAL-TRACHEAL TUBE (COMBITUBE) REMOVAL
5550,AICC-0000-1937,LP: ESOPHAGOGASTRIC TAMPONADE TUBE CARE
5551,AICC-0000-1938,"LP: ESOPHAGOGASTRIC TAMPONADE TUBE CARE, PEDIATRIC"
5552,AICC-0000-1939,LP: ESOPHAGOGASTRIC TAMPONADE TUBE INSERTION (ADVANCED PRACTICE)
5553,AICC-0000-194,"LP: SUPRAPUBIC CATHETER CARE, HOME CARE"
5554,AICC-0000-1940,"LP: ESOPHAGOGASTRIC TAMPONADE TUBE INSERTION, ASSISTING"
5555,AICC-0000-1941,"LP: ESOPHAGOGASTRIC TAMPONADE TUBE INSERTION, ASSISTING, PEDIATRIC"
5556,AICC-0000-1942,"LP: ESOPHAGOGASTRIC TAMPONADE TUBE REMOVAL, ASSISTING"
5557,AICC-0000-1943,"LP: ESOPHAGOGASTRIC TAMPONADE TUBE REMOVAL, ASSISTING, PEDIATRIC"
5558,AICC-0000-1944,"LP: EXAMINATION ROOM CLEANING AND DISINFECTION, AMBULATORY CARE"
5559,AICC-0000-1945,"LP: EXCHANGE TRANSFUSION, ASSISTING, NEONATAL"
5560,AICC-0000-1946,"LP: EXCHANGE TRANSFUSION, ASSISTING, PEDIATRIC"
5561,AICC-0000-1947,"LP: EXERCISE TOLERANCE TESTING, RESPIRATORY THERAPY"
5562,AICC-0000-1948,"LP: EXHALED NITRIC OXIDE MEASUREMENT, RESPIRATORY THERAPY"
5563,AICC-0000-1949,LP: EXPECTORANT SHIELD USE
5564,AICC-0000-195,"LP: SUPRAPUBIC CATHETER IRRIGATION, HOME CARE"
5565,AICC-0000-1950,LP: EXTERNAL EAR SPECIMEN COLLECTION
5566,AICC-0000-1951,LP: EXTERNAL FIXATION MANAGEMENT
5567,AICC-0000-1952,LP: EXTERNAL JUGULAR VEIN CATHETER INSERTION (ADVANCED PRACTICE)
5568,AICC-0000-1953,"LP: EXTERNAL URINE COLLECTION DEVICE USE, FEMALE"
5569,AICC-0000-1954,"LP: EXTERNAL URINE COLLECTION DEVICE USE, MALE"
5570,AICC-0000-1955,"LP: EXTERNAL VENTRICULAR DRAIN INSERTION, ASSISTING"
5571,AICC-0000-1956,"LP: EXTERNAL VENTRICULAR DRAIN INSERTION, ASSISTING, PEDIATRIC"
5572,AICC-0000-1957,"LP: EXTERNAL VENTRICULOSTOMY DEVICE MANAGEMENT, PEDIATRIC"
5573,AICC-0000-1958,"LP: EXTERNALIZATION OF A VENTRICULOPERITONEAL SHUNT, ASSISTING, PEDIATRIC"
5574,AICC-0000-1959,"LP: EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO) CANNULA INSERTION, ASSISTING, PEDIATRIC"
5575,AICC-0000-196,"LP: SUPRAPUBIC CATHETER REPLACEMENT, HOME CARE"
5576,AICC-0000-1960,LP: EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO) MONITORING AND CARE
5577,AICC-0000-1961,"LP: EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO) MONITORING AND CARE, NEONATAL"
5578,AICC-0000-1962,"LP: EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO) MONITORING AND CARE, PEDIATRIC"
5579,AICC-0000-1963,LP: EXTRAPYRAMIDAL SYMPTOM ASSESSMENT
5580,AICC-0000-1964,LP: EXTREMELY LOW BIRTH WEIGHT NEONATE CARE
5581,AICC-0000-1965,"LP: EXTUBATION, PEDIATRIC"
5582,AICC-0000-1966,LP: EYE CARE
5583,AICC-0000-1967,"LP: EYE CARE, PROSTHETIC"
5584,AICC-0000-1968,"LP: EYE COMPRESS APPLICATION, COLD"
5585,AICC-0000-1969,"LP: EYE COMPRESS APPLICATION, WARM"
5586,AICC-0000-197,"LP: TEMPERATURE MEASUREMENT, HOME CARE"
5587,AICC-0000-1970,LP: EYE IRRIGATION
5588,AICC-0000-1971,"LP: EYE IRRIGATION, PEDIATRIC"
5589,AICC-0000-1972,LP: EYE OINTMENT APPLICATION
5590,AICC-0000-1973,"LP: EYE OINTMENT APPLICATION, PEDIATRIC"
5591,AICC-0000-1974,LP: EYE PATCH APPLICATION
5592,AICC-0000-1975,"LP: EYE PATCH APPLICATION, PEDIATRIC"
5593,AICC-0000-1976,"LP: EYE PROPHYLAXIS, NEONATE"
5594,AICC-0000-1977,LP: EYE SPECIMEN COLLECTION
5595,AICC-0000-1978,LP: EYE TONOMETRY (ADVANCED PRACTICE)
5596,AICC-0000-1979,LP: EYEDROP ADMINISTRATION
5597,AICC-0000-198,"LP: THROAT SPECIMEN COLLECTION, HOME CARE"
5598,AICC-0000-1980,"LP: EYEDROP ADMINISTRATION, PEDIATRIC"
5599,AICC-0000-1981,LP: FALL MANAGEMENT
5600,AICC-0000-1982,"LP: FALL MANAGEMENT, LONG-TERM CARE"
5601,AICC-0000-1983,LP: FALL PREVENTION
5602,AICC-0000-1984,"LP: FALL PREVENTION AND MANAGEMENT, PHYSICAL THERAPY"
5603,AICC-0000-1985,"LP: FALL PREVENTION, LONG-TERM CARE"
5604,AICC-0000-1986,"LP: FALL PREVENTION, NEONATE"
