course_id,course_code,course_name
7093,AICC-0000-411,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ JANUARY 31, 2021"
7094,AICC-0000-412,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ MARCH 27, 2021"
7095,AICC-0000-413,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ MAY 29, 2021"
7096,AICC-0000-414,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_JUNE 26, 2021"
7097,AICC-0000-415,GWINNETT ONLY- COVID EDUCATION HANDOUT
7098,AICC-0000-416,GWINNETT ONLY- COVID POST-ASSESSMENT
7099,AICC-0000-417,HEALTHSTREAM TEST 1
7100,AICC-0000-418,HEARTCODE ACLS PROVIDER COURSE_ 01.05.21 (AM)_FORSYTH
7101,AICC-0000-419,HEARTCODE ACLS PROVIDER COURSE_ 01.05.21 (AM)_FORSYTH
7102,AICC-0000-420,HEARTCODE ACLS PROVIDER COURSE_01.05.2021 (PM)_FORSYTH
7103,AICC-0000-421,HEARTCODE ACLS PROVIDER COURSE_01.05.2021 (PM)_FORSYTH
7104,AICC-0000-422,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (AM)_CHEROKEE
7105,AICC-0000-423,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (AM)_CHEROKEE
7106,AICC-0000-424,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (PM)_CHEROKEE
7107,AICC-0000-425,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (PM)_CHEROKEE
7108,AICC-0000-426,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (AM)_ATLANTA
7109,AICC-0000-427,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (AM)_ATLANTA
7110,AICC-0000-428,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (PM)_ATLANTA
7111,AICC-0000-429,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (PM)_ATLANTA
7112,AICC-0000-430,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (AM)_ATLANTA
7113,AICC-0000-431,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (AM)_ATLANTA
7114,AICC-0000-432,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (PM)_ATLANTA
7115,AICC-0000-433,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (PM)_ATLANTA
7116,AICC-0000-434,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (AM)_FORSYTH
7117,AICC-0000-435,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (AM)_FORSYTH
7118,AICC-0000-436,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (PM)_FORSYTH
7119,AICC-0000-437,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (PM)_FORSYTH
7120,AICC-0000-438,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (AM)_CHEROKEE
7121,AICC-0000-439,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (AM)_CHEROKEE
7122,AICC-0000-440,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (PM)_CHEROKEE
7123,AICC-0000-441,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (PM)_CHEROKEE
7124,AICC-0000-442,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (AM)_ATLANTA
7125,AICC-0000-443,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (AM)_ATLANTA
7126,AICC-0000-444,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (PM)_ATLANTA
7127,AICC-0000-445,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (PM)_ATLANTA
7128,AICC-0000-446,HEARTCODE ACLS PROVIDER COURSE_02.08.21 (AM)_FORSYTH
7129,AICC-0000-447,HEARTCODE ACLS PROVIDER COURSE_02.08.21 (PM)_FORSYTH
7130,AICC-0000-448,HEARTCODE ACLS PROVIDER COURSE_02.11.21 (AM)_ATLANTA
7131,AICC-0000-449,HEARTCODE ACLS PROVIDER COURSE_02.11.21 (PM)_ATLANTA
7132,AICC-0000-450,HEARTCODE ACLS PROVIDER COURSE_02.16.21 (AM)_CHEROKEE
7133,AICC-0000-451,HEARTCODE ACLS PROVIDER COURSE_02.16.21 (PM)_CHEROKEE
7134,AICC-0000-452,HEARTCODE ACLS PROVIDER COURSE_02.17.21 (AM)_ATLANTA
7135,AICC-0000-453,HEARTCODE ACLS PROVIDER COURSE_02.17.21 (PM)_ATLANTA
7136,AICC-0000-454,HEARTCODE ACLS PROVIDER COURSE_02.19.21 (AM)_ATLANTA
7137,AICC-0000-455,HEARTCODE ACLS PROVIDER COURSE_02.19.21 (PM)_ATLANTA
7138,AICC-0000-456,HEARTCODE ACLS PROVIDER COURSE_02.22.21 (AM)_FORSYTH
7139,AICC-0000-457,HEARTCODE ACLS PROVIDER COURSE_02.22.21 (PM)_FORSYTH
7140,AICC-0000-458,HEARTCODE ACLS PROVIDER COURSE_02.22.21 (PM)_FORSYTH
7141,AICC-0000-459,HEARTCODE ACLS PROVIDER COURSE_02.26.21 (AM)_CHEROKEE
7142,AICC-0000-460,HEARTCODE ACLS PROVIDER COURSE_02.26.21 (PM)_CHEROKEE
7143,AICC-0000-461,HEARTCODE ACLS PROVIDER COURSE_03.08.21 (AM)_ATLANTA
7144,AICC-0000-462,HEARTCODE ACLS PROVIDER COURSE_03.08.21 (AM)_ATLANTA
7145,AICC-0000-463,HEARTCODE ACLS PROVIDER COURSE_03.08.21 (PM)_ATLANTA
7146,AICC-0000-464,HEARTCODE ACLS PROVIDER COURSE_03.11.21 (AM)_ATLANTA
7147,AICC-0000-465,HEARTCODE ACLS PROVIDER COURSE_03.11.21 (PM)_ATLANTA
7148,AICC-0000-466,HEARTCODE ACLS PROVIDER COURSE_03.15.21 (AM)_ATLANTA
7149,AICC-0000-467,HEARTCODE ACLS PROVIDER COURSE_03.15.21 (PM)_ATLANTA
7150,AICC-0000-468,HEARTCODE ACLS PROVIDER COURSE_03.17.21 (AM)_CHEROKEE
7151,AICC-0000-469,HEARTCODE ACLS PROVIDER COURSE_03.17.21 (PM)_CHEROKEE
7152,AICC-0000-470,HEARTCODE ACLS PROVIDER COURSE_03.19.21 (AM)_FORSYTH
7153,AICC-0000-471,HEARTCODE ACLS PROVIDER COURSE_03.19.21 (PM)_FORSYTH
7154,AICC-0000-472,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (AM)_FORSYTH
7155,AICC-0000-473,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (AM)_FORSYTH
7156,AICC-0000-474,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (AM)_FORSYTH
7157,AICC-0000-475,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (PM)_FORSYTH
7158,AICC-0000-476,HEARTCODE ACLS PROVIDER COURSE_03.26.21 (AM)_CHEROKEE
7159,AICC-0000-477,HEARTCODE ACLS PROVIDER COURSE_03.26.21 (PM)_CHEROKEE
7160,AICC-0000-478,HEARTCODE BLS SKILLS SESSION_1.4.22_ ATLANTA
7161,AICC-0000-479,HEARTCODE BLS SKILLS SESSIONS_ ATLANTA
7162,AICC-0000-480,HEARTCODE PALS PROVIDER COURSE_01.13.21_(AM)_CHEROKEE
7163,AICC-0000-481,HEARTCODE PALS PROVIDER COURSE_01.13.21_(PM)_CHEROKEE
7164,AICC-0000-482,HEARTCODE PALS PROVIDER COURSE_01.26.21_(AM)_ATLANTA
7165,AICC-0000-483,HEARTCODE PALS PROVIDER COURSE_01.26.21_(PM)_ATLANTA
7166,AICC-0000-484,HEARTCODE PALS PROVIDER COURSE_02.10.21_(AM)_FORSYTH
7167,AICC-0000-485,HEARTCODE PALS PROVIDER COURSE_02.10.21_(PM)_FORSYTH
7168,AICC-0000-486,HEARTCODE PALS PROVIDER COURSE_02.15.21_(AM)_ATLANTA
7169,AICC-0000-487,HEARTCODE PALS PROVIDER COURSE_02.15.21_(PM)_ATLANTA
7170,AICC-0000-488,HEARTCODE PALS PROVIDER COURSE_03.10.21_(AM)_ATLANTA
7171,AICC-0000-489,HEARTCODE PALS PROVIDER COURSE_03.10.21_(PM)_ATLANTA
7172,AICC-0000-490,HEARTCODE PALS PROVIDER COURSE_03.23.21_(AM)_CHEROKEE
7173,AICC-0000-491,HEARTCODE PALS PROVIDER COURSE_03.23.21_(PM)_CHEROKEE
7174,AICC-0000-492,HEARTCODE PALS PROVIDER COURSE_04.14.21_(AM)_FORSYTH
7175,AICC-0000-493,HEARTCODE PALS PROVIDER COURSE_04.14.21_(PM)_FORSYTH
7176,AICC-0000-494,HEARTCODE PALS PROVIDER COURSE_12.08.21_(PM)_FORSYTH
7177,AICC-0000-495,HEARTCODE® ACLS PROVIDER COURSE REGISTRATION_AUGUST 2021
7178,AICC-0000-496,HEARTCODE® ACLS PROVIDER COURSE REGISTRATION_AUGUST 2021
7179,AICC-0000-497,HEARTCODE® ACLS PROVIDER COURSE REGISTRATION_AUGUST 2021
7180,AICC-0000-498,HEARTCODE® ACLS PROVIDER COURSE REGISTRATION_SEPTEMBER 2021
7181,AICC-0000-499,HEARTCODE® ACLS PROVIDER COURSE REGISTRATION_SEPTEMBER 2021
7182,AICC-0000-500,HEARTCODE® ACLS PROVIDER COURSE_04.09.21_(AM)_FORSYTH
7183,AICC-0000-501,HEARTCODE® ACLS PROVIDER COURSE_04.09.21_(PM)_FORSYTH
7184,AICC-0000-502,HEARTCODE® ACLS PROVIDER COURSE_04.12.21_(AM)_ATLANTA
7185,AICC-0000-503,HEARTCODE® ACLS PROVIDER COURSE_04.12.21_(PM)_ATLANTA
7186,AICC-0000-504,HEARTCODE® ACLS PROVIDER COURSE_04.22.21_(AM)_CHEROKEE
7187,AICC-0000-505,HEARTCODE® ACLS PROVIDER COURSE_04.26.21_(AM)_ATLANTA
7188,AICC-0000-506,HEARTCODE® ACLS PROVIDER COURSE_04.26.21_(PM)_ATLANTA
7189,AICC-0000-507,HEARTCODE® ACLS PROVIDER COURSE_05.04.21_(AM)_ATLANTA
7190,AICC-0000-508,HEARTCODE® ACLS PROVIDER COURSE_05.04.21_(AM)_ATLANTA
7191,AICC-0000-509,HEARTCODE® ACLS PROVIDER COURSE_05.04.21_(AM)_FORSYTH
7192,AICC-0000-510,HEARTCODE® ACLS PROVIDER COURSE_05.04.21_(PM)_ATLANTA
7193,AICC-0000-511,HEARTCODE® ACLS PROVIDER COURSE_05.07.21_(AM)_FORSYTH
7194,AICC-0000-512,HEARTCODE® ACLS PROVIDER COURSE_05.07.21_(PM)_FORSYTH
7195,AICC-0000-513,HEARTCODE® ACLS PROVIDER COURSE_05.13.21_(AM)_CHEROKEE
7196,AICC-0000-514,HEARTCODE® ACLS PROVIDER COURSE_05.13.21_(PM)_CHEROKEE
7197,AICC-0000-515,HEARTCODE® ACLS PROVIDER COURSE_05.21.2021_(AM)_ATLANTA
7198,AICC-0000-516,HEARTCODE® ACLS PROVIDER COURSE_05.21.2021_(PM)_ATLANTA
7199,AICC-0000-517,HEARTCODE® ACLS PROVIDER COURSE_05.28.2021_(AM)_ATLANTA
7200,AICC-0000-518,HEARTCODE® ACLS PROVIDER COURSE_06.03.2021_(AM)_ATLANTA
7201,AICC-0000-519,HEARTCODE® ACLS PROVIDER COURSE_06.08.21_(AM)_FORSYTH
7202,AICC-0000-520,HEARTCODE® ACLS PROVIDER COURSE_06.08.21_(PM)_FORSYTH
7203,AICC-0000-521,HEARTCODE® ACLS PROVIDER COURSE_06.15.2021_(AM)_ATLANTA
7204,AICC-0000-522,HEARTCODE® ACLS PROVIDER COURSE_06.18.2021_(AM)_ATLANTA
7205,AICC-0000-523,HEARTCODE® ACLS PROVIDER COURSE_06.18.2021_(PM)_ATLANTA
7206,AICC-0000-524,HEARTCODE® ACLS PROVIDER COURSE_06.23.2021_(AM)_ATLANTA
7207,AICC-0000-525,HEARTCODE® ACLS PROVIDER COURSE_06.25.2021_(AM)_CHEROKEE
7208,AICC-0000-526,HEARTCODE® ACLS PROVIDER COURSE_06.25.2021_(PM)_CHEROKEE
7209,AICC-0000-527,HEARTCODE® ACLS PROVIDER COURSE_06.28.2021_(AM)_ATLANTA
7210,AICC-0000-528,HEARTCODE® ACLS PROVIDER COURSE_07.09.21_(AM)_FORSYTH
7211,AICC-0000-529,HEARTCODE® ACLS PROVIDER COURSE_07.09.21_(PM)_FORSYTH
7212,AICC-0000-530,HEARTCODE® ACLS PROVIDER COURSE_07.12.2021_(AM)_CHEROKEE
7213,AICC-0000-531,HEARTCODE® ACLS PROVIDER COURSE_07.12.2021_(PM)_CHEROKEE
7214,AICC-0000-532,HEARTCODE® ACLS PROVIDER COURSE_07.19.2021_(AM)_ATLANTA
7215,AICC-0000-533,HEARTCODE® ACLS PROVIDER COURSE_07.19.2021_(PM)_ATLANTA
7216,AICC-0000-534,HEARTCODE® ACLS PROVIDER COURSE_07.23.2021_(AM)_ATLANTA
7217,AICC-0000-535,HEARTCODE® ACLS PROVIDER COURSE_07.29.2021_(AM)_ATLANTA
7218,AICC-0000-536,HEARTCODE® ACLS PROVIDER COURSE_07.29.21_(PM)_ATLANTA
7219,AICC-0000-537,HEARTCODE® ACLS PROVIDER COURSE_08.13.2021_(AM)_ATLANTA
7220,AICC-0000-538,HEARTCODE® ACLS PROVIDER COURSE_09.10.2021_(AM)_CHEROKEE
7221,AICC-0000-539,HEARTCODE® ACLS PROVIDER COURSE_09.10.2021_(PM)_CHEROKEE
7222,AICC-0000-540,HEARTCODE® ACLS PROVIDER COURSE_09.14.2021_(AM)_ATLANTA
7223,AICC-0000-541,HEARTCODE® ACLS PROVIDER COURSE_09.14.2021_(PM)_ATLANTA
7224,AICC-0000-542,HEARTCODE® ACLS PROVIDER COURSE_09.20.21_(AM)_FORSYTH
7225,AICC-0000-543,HEARTCODE® ACLS PROVIDER COURSE_09.20.21_(PM)_FORSYTH
7226,AICC-0000-544,HEARTCODE® ACLS PROVIDER COURSE_09.20.21_(PM)_FORSYTH-COPY
7227,AICC-0000-545,HEARTCODE® ACLS PROVIDER COURSE_09.21.2021_(PM)_ATLANTA
7228,AICC-0000-546,HEARTCODE® ACLS PROVIDER COURSE_09.29.2021_(AM)_ATLANTA
7229,AICC-0000-547,HEARTCODE® ACLS PROVIDER COURSE_09.29.2021_(PM)_ATLANTA
7230,AICC-0000-548,HEARTCODE® ACLS PROVIDER COURSE_10.08.2021_(AM)_ATLANTA
7231,AICC-0000-549,HEARTCODE® ACLS PROVIDER COURSE_10.08.2021_(PM)_ATLANTA
7232,AICC-0000-550,HEARTCODE® ACLS PROVIDER COURSE_10.11.21_(AM)_FORSYTH
7233,AICC-0000-551,HEARTCODE® ACLS PROVIDER COURSE_10.11.21_(AM)_FORSYTH
7234,AICC-0000-552,HEARTCODE® ACLS PROVIDER COURSE_10.11.21_(PM)_FORSYTH
7235,AICC-0000-553,HEARTCODE® ACLS PROVIDER COURSE_10.11.21_(PM)_FORSYTH
7236,AICC-0000-554,HEARTCODE® ACLS PROVIDER COURSE_10.18.2021_(AM)_ATLANTA
7237,AICC-0000-555,HEARTCODE® ACLS PROVIDER COURSE_10.18.2021_(AM)_ATLANTA
7238,AICC-0000-556,HEARTCODE® ACLS PROVIDER COURSE_10.18.2021_(PM)_ATLANTA
7239,AICC-0000-557,HEARTCODE® ACLS PROVIDER COURSE_10.18.2021_(PM)_ATLANTA
7240,AICC-0000-558,HEARTCODE® ACLS PROVIDER COURSE_10.22.2021_(AM)_CHEROKEE
7241,AICC-0000-559,HEARTCODE® ACLS PROVIDER COURSE_10.22.2021_(PM)_CHEROKEE
7242,AICC-0000-560,HEARTCODE® ACLS PROVIDER COURSE_10.28.2021_(PM)_ATLANTA
7243,AICC-0000-561,HEARTCODE® ACLS PROVIDER COURSE_10.28.2021_(PM)_ATLANTA
7244,AICC-0000-562,HEARTCODE® ACLS PROVIDER COURSE_11.09.2021_(AM)_CHEROKEE
7245,AICC-0000-563,HEARTCODE® ACLS PROVIDER COURSE_11.09.2021_(PM)_CHEROKEE
7246,AICC-0000-564,HEARTCODE® ACLS PROVIDER COURSE_11.12.2021_(AM)_ATLANTA
7247,AICC-0000-565,HEARTCODE® ACLS PROVIDER COURSE_11.15.2021_(AM)_ATLANTA
7248,AICC-0000-566,HEARTCODE® ACLS PROVIDER COURSE_11.15.2021_(PM)_ATLANTA
7249,AICC-0000-567,HEARTCODE® ACLS PROVIDER COURSE_11.17.21_(AM)_FORSYTH
7250,AICC-0000-568,HEARTCODE® ACLS PROVIDER COURSE_11.17.21_(PM)_FORSYTH
7251,AICC-0000-569,HEARTCODE® ACLS PROVIDER COURSE_11.22.2021_(AM)_ATLANTA
7252,AICC-0000-570,HEARTCODE® ACLS PROVIDER COURSE_11.22.2021_(PM)_ATLANTA
7253,AICC-0000-571,HEARTCODE® ACLS PROVIDER COURSE_11.30.2021_(AM)_ATLANTA
7254,AICC-0000-572,HEARTCODE® ACLS PROVIDER COURSE_11.30.2021_(PM)_ATLANTA
7255,AICC-0000-573,HEARTCODE® ACLS PROVIDER COURSE_12.10.2021_(AM)_CHEROKEE
7256,AICC-0000-574,HEARTCODE® ACLS PROVIDER COURSE_12.10.2021_(PM)_CHEROKEE
7257,AICC-0000-575,HEARTCODE® ACLS PROVIDER COURSE_12.13.2021_(AM)_ATLANTA
7258,AICC-0000-576,HEARTCODE® ACLS PROVIDER COURSE_12.13.2021_(PM)_ATLANTA
7259,AICC-0000-577,HEARTCODE® ACLS PROVIDER COURSE_12.14.21_(AM)_FORSYTH
7260,AICC-0000-578,HEARTCODE® ACLS PROVIDER COURSE_12.14.21_(PM)_FORSYTH
7261,AICC-0000-579,HEARTCODE® ACLS PROVIDER COURSE_12.20.2021_(AM)_ATLANTA
7262,AICC-0000-580,HEARTCODE® ACLS PROVIDER COURSE_12.20.2021_(PM)_ATLANTA
7263,AICC-0000-581,HEARTCODE® ACLS PROVIDER COURSE_4.22.21_(PM)_CHEROKEE
7264,AICC-0000-582,HEARTCODE® ACLS PROVIDER COURSE_4.28.21_(AM)_ATLANTA
7265,AICC-0000-583,HEARTCODE® ACLS PROVIDER COURSE_4.28.21_(AM)_ATLANTA
7266,AICC-0000-584,HEARTCODE® ACLS PROVIDER COURSE_4.28.21_(PM)_ATLANTA
7267,AICC-0000-585,HEARTCODE® PALS PROVIDER COURSE_05.12.21_(AM)_CHEROKEE
7268,AICC-0000-586,HEARTCODE® PALS PROVIDER COURSE_05.12.21_(PM)_CHEROKEE
7269,AICC-0000-587,HEARTCODE® PALS PROVIDER COURSE_06.09.21_(AM)_FORSYTH
7270,AICC-0000-588,HEARTCODE® PALS PROVIDER COURSE_06.09.21_(PM)_FORSYTH
7271,AICC-0000-589,HEARTCODE® PALS PROVIDER COURSE_07.14.21_(AM)_CHEROKEE
7272,AICC-0000-590,HEARTCODE® PALS PROVIDER COURSE_07.14.21_(PM)_CHEROKEE
7273,AICC-0000-591,HEARTCODE® PALS PROVIDER COURSE_08.11.21_(AM)_FORSYTH
7274,AICC-0000-592,HEARTCODE® PALS PROVIDER COURSE_08.11.21_(AM)_FORSYTH
7275,AICC-0000-593,HEARTCODE® PALS PROVIDER COURSE_08.11.21_(PM)_FORSYTH
7276,AICC-0000-594,HEARTCODE® PALS PROVIDER COURSE_09.08.21_(AM)_CHEROKEE
7277,AICC-0000-595,HEARTCODE® PALS PROVIDER COURSE_09.08.21_(PM)_CHEROKEE
7278,AICC-0000-596,HEARTCODE® PALS PROVIDER COURSE_09.28.21_(AM)_ATLANTA
7279,AICC-0000-597,HEARTCODE® PALS PROVIDER COURSE_09.28.21_(PM)_ATLANTA
7280,AICC-0000-598,HEARTCODE® PALS PROVIDER COURSE_10.13.21_(AM)_FORSYTH
7281,AICC-0000-599,HEARTCODE® PALS PROVIDER COURSE_10.13.21_(PM)_FORSYTH
7282,AICC-0000-600,HEARTCODE® PALS PROVIDER COURSE_10.26.21_(AM)_ATLANTA
7283,AICC-0000-601,HEARTCODE® PALS PROVIDER COURSE_10.26.21_(PM)_ATLANTA
7284,AICC-0000-602,HEARTCODE® PALS PROVIDER COURSE_11.10.21_(AM)_CHEROKEE
7285,AICC-0000-603,HEARTCODE® PALS PROVIDER COURSE_11.10.21_(PM)_CHEROKEE
7286,AICC-0000-604,HEARTCODE® PALS PROVIDER COURSE_11.16.21_(AM)_ATLANTA
7287,AICC-0000-605,HEARTCODE® PALS PROVIDER COURSE_11.16.21_(PM)_ATLANTA
7288,AICC-0000-606,HEARTCODE® PALS PROVIDER COURSE_12.08.21_(AM)_FORSYTH
7289,AICC-0000-607,HEARTCODE® PALS PROVIDER COURSE_12.14.21_(AM)_ATLANTA
7290,AICC-0000-608,HEARTCODE® PALS PROVIDER COURSE_12.14.21_(PM)_ATLANTA
7291,AICC-0000-609,HEARTCODE® PALS PROVIDER COURSE_4.27.21_(AM)_ATLANTA
7292,AICC-0000-610,HEARTCODE® PALS PROVIDER COURSE_4.27.21_(PM)_ATLANTA
7293,AICC-0000-611,HEARTCODE® PALS PROVIDER COURSE_6.22.21_(AM)_ATLANTA
7294,AICC-0000-612,HEARTCODE® PALS PROVIDER COURSE_6.22.21_(PM)_ATLANTA
7295,AICC-0000-613,HEARTCODE® PALS PROVIDER COURSE_7.27.21_(AM)_ATLANTA
7296,AICC-0000-614,HEPARIN POST-LECTURE QUESTIONS
7297,AICC-0000-615,HEPARIN REVIEW_GWINNETT POST-LECTURE QUESTIONS
7298,AICC-0000-616,IN-PATIENT OBSTETRIC NURSING CERTIFICATION EXAM REVIEW (VIA HEALTHSTREAM MODULES) & NCC VOUCHER 2021
7299,AICC-0000-617,IN-PATIENT OBSTETRIC NURSING CERTIFICATION REGISTRATION & AGREEMENT
7300,AICC-0000-618,INSULIN MANAGEMENT_GWINNETT POST-LECTURE QUESTIONS
7301,AICC-0000-619,KNOWLEDGE ASSESSMENT - TEST
7302,AICC-0000-620,L&D RESIDENCY CLASS 1
7303,AICC-0000-621,L&D RESIDENCY CLASS 1
7304,AICC-0000-622,L&D RESIDENCY CLASS 2
7305,AICC-0000-623,L&D RESIDENCY CLASS 2
7306,AICC-0000-624,L&D RESIDENCY CLASS 2
7307,AICC-0000-625,L&D RESIDENCY CLASS 3
7308,AICC-0000-626,L&D RESIDENCY CLASS 3
7309,AICC-0000-627,L&D RESIDENCY CLASS 3
7310,AICC-0000-628,L&D RESIDENCY CLASS 4
7311,AICC-0000-629,L&D RESIDENCY CLASS 4
7312,AICC-0000-630,L&D RESIDENCY CLASS 5
7313,AICC-0000-631,L&D RESIDENCY CLASS 5
7314,AICC-0000-632,L&D RESIDENCY CLASS 6
7315,AICC-0000-633,L&D RESIDENCY CLASS 6
7316,AICC-0000-634,L&D RESIDENCY CLASS 7
7317,AICC-0000-635,L&D RESIDENCY CLASS 7
7318,AICC-0000-636,L&D RESIDENCY CLASS SERIES 2 EVALUATIONS
7319,AICC-0000-637,L&D RESIDENCY EVALUATIONS 1
7320,AICC-0000-638,L&D TEST
7321,AICC-0000-639,L&D TEST
7322,AICC-0000-640,LEUKEMIA & BMT PROGRAM_BMT POST-LECTURE QUESTIONS
7323,AICC-0000-641,LIFELINK POST-LECTURE QUESTIONS
7324,AICC-0000-642,"LOW RISK NEONATAL INTENSIVE NURSING CERTIFICATION REVIEW COURSE_LIVE VIRTUAL WEBINAR_MAY 18 & 19, 2021"
7325,AICC-0000-643,"LOW RISK NEONATAL INTENSIVE NURSING CERTIFICATION REVIEW COURSE_LIVE VIRTUAL WEBINAR_MAY 18 & 19, 2021"
7326,AICC-0000-644,"MATERNAL NEWBORN NURSING CERTIFICATION REVIEW COURSE LIVE VIRTUAL EVENT_APRIL 12, 13 & 14, 2021"
7327,AICC-0000-645,MATERNAL RESUSCITATION AND SEPSIS IN PREGNANCY POST-LECTURE QUESTIONS
7328,AICC-0000-646,MEDICAL-SURGICAL NURSING CERTIFICATION EXAM REVIEW VIA E-LEARNING MODULES & SUCCESS PAYS_2021
7329,AICC-0000-647,MIND THE GAP
7330,AICC-0000-648,NEONATAL INTENSIVE CARE NURSING CERTIFICATION EXAM REVIEW SEMINAR_A LIVE WEBINAR EVENT- 09.30.21 & 10.01.21
7331,AICC-0000-649,NON-INVASIVE OXYGEN MANAGEMENT
7332,AICC-0000-650,NORTHSIDE EMERGENCY SERVICES - CREATING A GREAT PATIENT EXPERIENCE
7333,AICC-0000-651,NORTHSIDE EMERGENCY SERVICES - CREATING A GREAT PATIENT EXPERIENCE
7334,AICC-0000-652,NORTHSIDE EMERGENCY SERVICES - CREATING A GREAT PATIENT EXPERIENCE 2021
7335,AICC-0000-653,NSCE- NPCU RESIDENCY PART II
7336,AICC-0000-654,NSCE- NPCU RESIDENCY PART II
7337,AICC-0000-655,NSCE: 2020 CLINICAL EDUCATION CLASS REQUEST FORM
7338,AICC-0000-656,NSCE: ACUTE CARE FALL 2019 RESIDENCY - NURSING IMPLICATIONS EVALUATION INSTRUCTIONS_12.18.19
7339,AICC-0000-657,NSCE: ACUTE CARE FALL 2019 RESIDENCY_1.29.20_GRADUATION
7340,AICC-0000-658,NSCE: ACUTE CARE RESIDENCY 2019 - DAY II MAKE-UP
7341,AICC-0000-659,NSCE: ACUTE CARE RESIDENCY 2019 - DAY IV
7342,AICC-0000-660,NSCE: ACUTE CARE RESIDENCY 2019- DAY 1
7343,AICC-0000-661,NSCE: ACUTE CARE RESIDENCY 2019- DAY III
7344,AICC-0000-662,NSCE: ACUTE CARE RESIDENCY 2019- DAY III
7345,AICC-0000-663,NSCE: ACUTE CARE RESIDENCY 2019_11.20.19
7346,AICC-0000-664,NSCE: BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION FORM
7347,AICC-0000-665,NSCE: BASIC DYSRHYTHMIA INTERPRETATION
7348,AICC-0000-666,NSCE: BASIC DYSRHYTHMIA INTERPRETATION KNOWLEDGE ASSESSMENT
7349,AICC-0000-667,NSCE: BMTCN NURSING CERTIFICATION REVIEW COURSE EXAM REGISTRATION & AGREEMENT
7350,AICC-0000-668,NSCE: CARDIOLOGY SPECAILTY TRAINING - JUNE 20
7351,AICC-0000-669,NSCE: CARDIOLOGY SPECIALTY TRAINING - AUGUST 30
7352,AICC-0000-670,NSCE: CARDIOLOGY SPECIALTY TRAINING - JUNE 5
7353,AICC-0000-671,NSCE: CARDIOLOGY SPECIALTY TRAINING 2019- POST ASSESSMENT
7354,AICC-0000-672,NSCE: CARDIOLOGY SPECIALTY TRAINING ASSESSMENT
7355,AICC-0000-673,NSCE: CARDIOLOGY SPECIALTY TRAINING FALL 2019_ 12.13.19
7356,AICC-0000-674,NSCE: CARDIOLOGY SPECIALTY TRAINING -MAY 23
7357,AICC-0000-675,NSCE: CARDIOLOGY SPECIALTY TRAINING -MAY 29
7358,AICC-0000-676,NSCE: CARDIOLOGY SPECIALTY TRAINING -MAY 29
7359,AICC-0000-677,NSCE: CBC_NURSE CERTIFICATION AGREEMENT
7360,AICC-0000-678,NSCE: CLASS REGISTRATION FORM_BASIC DYSRHYTHMIA INTEPRETATION REFRESHER- TEST
7361,AICC-0000-679,NSCE: COVID-19 MODULE LINK (TEST COURSE 2)
7362,AICC-0000-680,NSCE: COVID-19 MODULE LINK (TEST COURSE)
7363,AICC-0000-681,NSCE: COVID-19 ORIENTATION TRAINING COMPLETION ASSESSMENT
7364,AICC-0000-682,NSCE: COVID-19 ORIENTATION TRAINING FOR CRITICAL CARE (ICU)
7365,AICC-0000-683,NSCE: COVID-19 ORIENTATION TRAINING FOR ICU ASSIST RN (ICU)
