course_id,course_name,status
7098,GWINNETT ONLY- COVID POST-ASSESSMENT,SUCCESS
7099,HEALTHSTREAM TEST 1,SUCCESS
7100,HEARTCODE ACLS PROVIDER COURSE_ 01.05.21 (AM)_FORSYTH,SUCCESS
7101,HEARTCODE ACLS PROVIDER COURSE_ 01.05.21 (AM)_FORSYTH,SUCCESS
7102,HEARTCODE ACLS PROVIDER COURSE_01.05.2021 (PM)_FORSYTH,SUCCESS
7103,HEARTCODE ACLS PROVIDER COURSE_01.05.2021 (PM)_FORSYTH,SUCCESS
7104,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (AM)_CHEROKEE,SUCCESS
7105,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (AM)_CHEROKEE,SUCCESS
7106,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (PM)_CHEROKEE,SUCCESS
7107,HEARTCODE ACLS PROVIDER COURSE_01.08.2021 (PM)_CHEROKEE,SUCCESS
7108,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (AM)_ATLANTA,SUCCESS
7109,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (AM)_ATLANTA,SUCCESS
7110,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (PM)_ATLANTA,SUCCESS
7111,HEARTCODE ACLS PROVIDER COURSE_01.11.2021 (PM)_ATLANTA,SUCCESS
7112,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (AM)_ATLANTA,SUCCESS
7113,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (AM)_ATLANTA,SUCCESS
7114,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (PM)_ATLANTA,SUCCESS
7115,HEARTCODE ACLS PROVIDER COURSE_01.14.21 (PM)_ATLANTA,SUCCESS
7116,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (AM)_FORSYTH,SUCCESS
7117,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (AM)_FORSYTH,SUCCESS
7118,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (PM)_FORSYTH,SUCCESS
7119,HEARTCODE ACLS PROVIDER COURSE_01.18.21 (PM)_FORSYTH,SUCCESS
7120,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (AM)_CHEROKEE,SUCCESS
7121,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (AM)_CHEROKEE,SUCCESS
7122,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (PM)_CHEROKEE,SUCCESS
7123,HEARTCODE ACLS PROVIDER COURSE_01.22.21 (PM)_CHEROKEE,SUCCESS
7124,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (AM)_ATLANTA,SUCCESS
7125,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (AM)_ATLANTA,SUCCESS
7126,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (PM)_ATLANTA,SUCCESS
7127,HEARTCODE ACLS PROVIDER COURSE_01.29.21 (PM)_ATLANTA,SUCCESS
7128,HEARTCODE ACLS PROVIDER COURSE_02.08.21 (AM)_FORSYTH,SUCCESS
7129,HEARTCODE ACLS PROVIDER COURSE_02.08.21 (PM)_FORSYTH,SUCCESS
7130,HEARTCODE ACLS PROVIDER COURSE_02.11.21 (AM)_ATLANTA,SUCCESS
7131,HEARTCODE ACLS PROVIDER COURSE_02.11.21 (PM)_ATLANTA,SUCCESS
7132,HEARTCODE ACLS PROVIDER COURSE_02.16.21 (AM)_CHEROKEE,SUCCESS
7133,HEARTCODE ACLS PROVIDER COURSE_02.16.21 (PM)_CHEROKEE,SUCCESS
7134,HEARTCODE ACLS PROVIDER COURSE_02.17.21 (AM)_ATLANTA,SUCCESS
7135,HEARTCODE ACLS PROVIDER COURSE_02.17.21 (PM)_ATLANTA,SUCCESS
7136,HEARTCODE ACLS PROVIDER COURSE_02.19.21 (AM)_ATLANTA,SUCCESS
7137,HEARTCODE ACLS PROVIDER COURSE_02.19.21 (PM)_ATLANTA,SUCCESS
7138,HEARTCODE ACLS PROVIDER COURSE_02.22.21 (AM)_FORSYTH,SUCCESS
7139,HEARTCODE ACLS PROVIDER COURSE_02.22.21 (PM)_FORSYTH,SUCCESS
7140,HEARTCODE ACLS PROVIDER COURSE_02.22.21 (PM)_FORSYTH,SUCCESS
7141,HEARTCODE ACLS PROVIDER COURSE_02.26.21 (AM)_CHEROKEE,SUCCESS
7142,HEARTCODE ACLS PROVIDER COURSE_02.26.21 (PM)_CHEROKEE,SUCCESS
7143,HEARTCODE ACLS PROVIDER COURSE_03.08.21 (AM)_ATLANTA,SUCCESS
7144,HEARTCODE ACLS PROVIDER COURSE_03.08.21 (AM)_ATLANTA,SUCCESS
7145,HEARTCODE ACLS PROVIDER COURSE_03.08.21 (PM)_ATLANTA,SUCCESS
7146,HEARTCODE ACLS PROVIDER COURSE_03.11.21 (AM)_ATLANTA,SUCCESS
7147,HEARTCODE ACLS PROVIDER COURSE_03.11.21 (PM)_ATLANTA,SUCCESS
7148,HEARTCODE ACLS PROVIDER COURSE_03.15.21 (AM)_ATLANTA,SUCCESS
7149,HEARTCODE ACLS PROVIDER COURSE_03.15.21 (PM)_ATLANTA,SUCCESS
7150,HEARTCODE ACLS PROVIDER COURSE_03.17.21 (AM)_CHEROKEE,SUCCESS
7151,HEARTCODE ACLS PROVIDER COURSE_03.17.21 (PM)_CHEROKEE,SUCCESS
7152,HEARTCODE ACLS PROVIDER COURSE_03.19.21 (AM)_FORSYTH,SUCCESS
7153,HEARTCODE ACLS PROVIDER COURSE_03.19.21 (PM)_FORSYTH,SUCCESS
7154,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (AM)_FORSYTH,SUCCESS
7155,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (AM)_FORSYTH,SUCCESS
7156,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (AM)_FORSYTH,SUCCESS
7157,HEARTCODE ACLS PROVIDER COURSE_03.22.21 (PM)_FORSYTH,SUCCESS
7158,HEARTCODE ACLS PROVIDER COURSE_03.26.21 (AM)_CHEROKEE,SUCCESS
7159,HEARTCODE ACLS PROVIDER COURSE_03.26.21 (PM)_CHEROKEE,SUCCESS
7160,HEARTCODE BLS SKILLS SESSION_1.4.22_ ATLANTA,SUCCESS
7161,HEARTCODE BLS SKILLS SESSIONS_ ATLANTA,SUCCESS
7162,HEARTCODE PALS PROVIDER COURSE_01.13.21_(AM)_CHEROKEE,SUCCESS
7163,HEARTCODE PALS PROVIDER COURSE_01.13.21_(PM)_CHEROKEE,SUCCESS
7164,HEARTCODE PALS PROVIDER COURSE_01.26.21_(AM)_ATLANTA,SUCCESS
7165,HEARTCODE PALS PROVIDER COURSE_01.26.21_(PM)_ATLANTA,SUCCESS
7166,HEARTCODE PALS PROVIDER COURSE_02.10.21_(AM)_FORSYTH,SUCCESS
7167,HEARTCODE PALS PROVIDER COURSE_02.10.21_(PM)_FORSYTH,SUCCESS
7168,HEARTCODE PALS PROVIDER COURSE_02.15.21_(AM)_ATLANTA,SUCCESS
7169,HEARTCODE PALS PROVIDER COURSE_02.15.21_(PM)_ATLANTA,SUCCESS
7170,HEARTCODE PALS PROVIDER COURSE_03.10.21_(AM)_ATLANTA,SUCCESS
7171,HEARTCODE PALS PROVIDER COURSE_03.10.21_(PM)_ATLANTA,SUCCESS
7172,HEARTCODE PALS PROVIDER COURSE_03.23.21_(AM)_CHEROKEE,SUCCESS
7173,HEARTCODE PALS PROVIDER COURSE_03.23.21_(PM)_CHEROKEE,SUCCESS
7174,HEARTCODE PALS PROVIDER COURSE_04.14.21_(AM)_FORSYTH,SUCCESS
7175,HEARTCODE PALS PROVIDER COURSE_04.14.21_(PM)_FORSYTH,SUCCESS
7176,HEARTCODE PALS PROVIDER COURSE_12.08.21_(PM)_FORSYTH,SUCCESS
7177,HEARTCODEÂ® ACLS PROVIDER COURSE REGISTRATION_AUGUST 2021,SUCCESS
7178,HEARTCODEÂ® ACLS PROVIDER COURSE REGISTRATION_AUGUST 2021,SUCCESS
7179,HEARTCODEÂ® ACLS PROVIDER COURSE REGISTRATION_AUGUST 2021,SUCCESS
7180,HEARTCODEÂ® ACLS PROVIDER COURSE REGISTRATION_SEPTEMBER 2021,SUCCESS
7181,HEARTCODEÂ® ACLS PROVIDER COURSE REGISTRATION_SEPTEMBER 2021,SUCCESS
7182,HEARTCODEÂ® ACLS PROVIDER COURSE_04.09.21_(AM)_FORSYTH,SUCCESS
7183,HEARTCODEÂ® ACLS PROVIDER COURSE_04.09.21_(PM)_FORSYTH,SUCCESS
7184,HEARTCODEÂ® ACLS PROVIDER COURSE_04.12.21_(AM)_ATLANTA,SUCCESS
7185,HEARTCODEÂ® ACLS PROVIDER COURSE_04.12.21_(PM)_ATLANTA,SUCCESS
7186,HEARTCODEÂ® ACLS PROVIDER COURSE_04.22.21_(AM)_CHEROKEE,SUCCESS
7187,HEARTCODEÂ® ACLS PROVIDER COURSE_04.26.21_(AM)_ATLANTA,SUCCESS
7188,HEARTCODEÂ® ACLS PROVIDER COURSE_04.26.21_(PM)_ATLANTA,SUCCESS
7189,HEARTCODEÂ® ACLS PROVIDER COURSE_05.04.21_(AM)_ATLANTA,SUCCESS
7190,HEARTCODEÂ® ACLS PROVIDER COURSE_05.04.21_(AM)_ATLANTA,SUCCESS
7191,HEARTCODEÂ® ACLS PROVIDER COURSE_05.04.21_(AM)_FORSYTH,SUCCESS
7192,HEARTCODEÂ® ACLS PROVIDER COURSE_05.04.21_(PM)_ATLANTA,SUCCESS
7193,HEARTCODEÂ® ACLS PROVIDER COURSE_05.07.21_(AM)_FORSYTH,SUCCESS
7194,HEARTCODEÂ® ACLS PROVIDER COURSE_05.07.21_(PM)_FORSYTH,SUCCESS
7195,HEARTCODEÂ® ACLS PROVIDER COURSE_05.13.21_(AM)_CHEROKEE,SUCCESS
7196,HEARTCODEÂ® ACLS PROVIDER COURSE_05.13.21_(PM)_CHEROKEE,SUCCESS
7197,HEARTCODEÂ® ACLS PROVIDER COURSE_05.21.2021_(AM)_ATLANTA,SUCCESS
7198,HEARTCODEÂ® ACLS PROVIDER COURSE_05.21.2021_(PM)_ATLANTA,SUCCESS
7199,HEARTCODEÂ® ACLS PROVIDER COURSE_05.28.2021_(AM)_ATLANTA,SUCCESS
7200,HEARTCODEÂ® ACLS PROVIDER COURSE_06.03.2021_(AM)_ATLANTA,SUCCESS
7201,HEARTCODEÂ® ACLS PROVIDER COURSE_06.08.21_(AM)_FORSYTH,SUCCESS
7202,HEARTCODEÂ® ACLS PROVIDER COURSE_06.08.21_(PM)_FORSYTH,SUCCESS
7203,HEARTCODEÂ® ACLS PROVIDER COURSE_06.15.2021_(AM)_ATLANTA,SUCCESS
7204,HEARTCODEÂ® ACLS PROVIDER COURSE_06.18.2021_(AM)_ATLANTA,SUCCESS
7205,HEARTCODEÂ® ACLS PROVIDER COURSE_06.18.2021_(PM)_ATLANTA,SUCCESS
7206,HEARTCODEÂ® ACLS PROVIDER COURSE_06.23.2021_(AM)_ATLANTA,SUCCESS
7207,HEARTCODEÂ® ACLS PROVIDER COURSE_06.25.2021_(AM)_CHEROKEE,SUCCESS
7208,HEARTCODEÂ® ACLS PROVIDER COURSE_06.25.2021_(PM)_CHEROKEE,SUCCESS
7209,HEARTCODEÂ® ACLS PROVIDER COURSE_06.28.2021_(AM)_ATLANTA,SUCCESS
7210,HEARTCODEÂ® ACLS PROVIDER COURSE_07.09.21_(AM)_FORSYTH,SUCCESS
7211,HEARTCODEÂ® ACLS PROVIDER COURSE_07.09.21_(PM)_FORSYTH,SUCCESS
7212,HEARTCODEÂ® ACLS PROVIDER COURSE_07.12.2021_(AM)_CHEROKEE,SUCCESS
7213,HEARTCODEÂ® ACLS PROVIDER COURSE_07.12.2021_(PM)_CHEROKEE,SUCCESS
7214,HEARTCODEÂ® ACLS PROVIDER COURSE_07.19.2021_(AM)_ATLANTA,SUCCESS
7215,HEARTCODEÂ® ACLS PROVIDER COURSE_07.19.2021_(PM)_ATLANTA,SUCCESS
7216,HEARTCODEÂ® ACLS PROVIDER COURSE_07.23.2021_(AM)_ATLANTA,SUCCESS
7217,HEARTCODEÂ® ACLS PROVIDER COURSE_07.29.2021_(AM)_ATLANTA,SUCCESS
7218,HEARTCODEÂ® ACLS PROVIDER COURSE_07.29.21_(PM)_ATLANTA,SUCCESS
7219,HEARTCODEÂ® ACLS PROVIDER COURSE_08.13.2021_(AM)_ATLANTA,SUCCESS
7220,HEARTCODEÂ® ACLS PROVIDER COURSE_09.10.2021_(AM)_CHEROKEE,SUCCESS
7221,HEARTCODEÂ® ACLS PROVIDER COURSE_09.10.2021_(PM)_CHEROKEE,SUCCESS
7222,HEARTCODEÂ® ACLS PROVIDER COURSE_09.14.2021_(AM)_ATLANTA,SUCCESS
7223,HEARTCODEÂ® ACLS PROVIDER COURSE_09.14.2021_(PM)_ATLANTA,SUCCESS
7224,HEARTCODEÂ® ACLS PROVIDER COURSE_09.20.21_(AM)_FORSYTH,SUCCESS
7225,HEARTCODEÂ® ACLS PROVIDER COURSE_09.20.21_(PM)_FORSYTH,SUCCESS
7226,HEARTCODEÂ® ACLS PROVIDER COURSE_09.20.21_(PM)_FORSYTH-COPY,SUCCESS
7227,HEARTCODEÂ® ACLS PROVIDER COURSE_09.21.2021_(PM)_ATLANTA,SUCCESS
7228,HEARTCODEÂ® ACLS PROVIDER COURSE_09.29.2021_(AM)_ATLANTA,SUCCESS
7229,HEARTCODEÂ® ACLS PROVIDER COURSE_09.29.2021_(PM)_ATLANTA,SUCCESS
7230,HEARTCODEÂ® ACLS PROVIDER COURSE_10.08.2021_(AM)_ATLANTA,SUCCESS
7231,HEARTCODEÂ® ACLS PROVIDER COURSE_10.08.2021_(PM)_ATLANTA,SUCCESS
7232,HEARTCODEÂ® ACLS PROVIDER COURSE_10.11.21_(AM)_FORSYTH,SUCCESS
7233,HEARTCODEÂ® ACLS PROVIDER COURSE_10.11.21_(AM)_FORSYTH,SUCCESS
7234,HEARTCODEÂ® ACLS PROVIDER COURSE_10.11.21_(PM)_FORSYTH,SUCCESS
7235,HEARTCODEÂ® ACLS PROVIDER COURSE_10.11.21_(PM)_FORSYTH,SUCCESS
7236,HEARTCODEÂ® ACLS PROVIDER COURSE_10.18.2021_(AM)_ATLANTA,SUCCESS
7237,HEARTCODEÂ® ACLS PROVIDER COURSE_10.18.2021_(AM)_ATLANTA,SUCCESS
7238,HEARTCODEÂ® ACLS PROVIDER COURSE_10.18.2021_(PM)_ATLANTA,SUCCESS
7239,HEARTCODEÂ® ACLS PROVIDER COURSE_10.18.2021_(PM)_ATLANTA,SUCCESS
7240,HEARTCODEÂ® ACLS PROVIDER COURSE_10.22.2021_(AM)_CHEROKEE,SUCCESS
7241,HEARTCODEÂ® ACLS PROVIDER COURSE_10.22.2021_(PM)_CHEROKEE,SUCCESS
7242,HEARTCODEÂ® ACLS PROVIDER COURSE_10.28.2021_(PM)_ATLANTA,SUCCESS
7243,HEARTCODEÂ® ACLS PROVIDER COURSE_10.28.2021_(PM)_ATLANTA,SUCCESS
7244,HEARTCODEÂ® ACLS PROVIDER COURSE_11.09.2021_(AM)_CHEROKEE,SUCCESS
7245,HEARTCODEÂ® ACLS PROVIDER COURSE_11.09.2021_(PM)_CHEROKEE,SUCCESS
7246,HEARTCODEÂ® ACLS PROVIDER COURSE_11.12.2021_(AM)_ATLANTA,SUCCESS
7247,HEARTCODEÂ® ACLS PROVIDER COURSE_11.15.2021_(AM)_ATLANTA,SUCCESS
7248,HEARTCODEÂ® ACLS PROVIDER COURSE_11.15.2021_(PM)_ATLANTA,SUCCESS
7249,HEARTCODEÂ® ACLS PROVIDER COURSE_11.17.21_(AM)_FORSYTH,SUCCESS
7250,HEARTCODEÂ® ACLS PROVIDER COURSE_11.17.21_(PM)_FORSYTH,SUCCESS
7251,HEARTCODEÂ® ACLS PROVIDER COURSE_11.22.2021_(AM)_ATLANTA,SUCCESS
7252,HEARTCODEÂ® ACLS PROVIDER COURSE_11.22.2021_(PM)_ATLANTA,SUCCESS
7253,HEARTCODEÂ® ACLS PROVIDER COURSE_11.30.2021_(AM)_ATLANTA,SUCCESS
7254,HEARTCODEÂ® ACLS PROVIDER COURSE_11.30.2021_(PM)_ATLANTA,SUCCESS
7255,HEARTCODEÂ® ACLS PROVIDER COURSE_12.10.2021_(AM)_CHEROKEE,SUCCESS
7256,HEARTCODEÂ® ACLS PROVIDER COURSE_12.10.2021_(PM)_CHEROKEE,SUCCESS
7257,HEARTCODEÂ® ACLS PROVIDER COURSE_12.13.2021_(AM)_ATLANTA,SUCCESS
7258,HEARTCODEÂ® ACLS PROVIDER COURSE_12.13.2021_(PM)_ATLANTA,SUCCESS
7259,HEARTCODEÂ® ACLS PROVIDER COURSE_12.14.21_(AM)_FORSYTH,SUCCESS
7260,HEARTCODEÂ® ACLS PROVIDER COURSE_12.14.21_(PM)_FORSYTH,SUCCESS
7261,HEARTCODEÂ® ACLS PROVIDER COURSE_12.20.2021_(AM)_ATLANTA,SUCCESS
7262,HEARTCODEÂ® ACLS PROVIDER COURSE_12.20.2021_(PM)_ATLANTA,SUCCESS
7263,HEARTCODEÂ® ACLS PROVIDER COURSE_4.22.21_(PM)_CHEROKEE,SUCCESS
7264,HEARTCODEÂ® ACLS PROVIDER COURSE_4.28.21_(AM)_ATLANTA,SUCCESS
7265,HEARTCODEÂ® ACLS PROVIDER COURSE_4.28.21_(AM)_ATLANTA,SUCCESS
7266,HEARTCODEÂ® ACLS PROVIDER COURSE_4.28.21_(PM)_ATLANTA,SUCCESS
7267,HEARTCODEÂ® PALS PROVIDER COURSE_05.12.21_(AM)_CHEROKEE,SUCCESS
7268,HEARTCODEÂ® PALS PROVIDER COURSE_05.12.21_(PM)_CHEROKEE,SUCCESS
7269,HEARTCODEÂ® PALS PROVIDER COURSE_06.09.21_(AM)_FORSYTH,SUCCESS
7270,HEARTCODEÂ® PALS PROVIDER COURSE_06.09.21_(PM)_FORSYTH,SUCCESS
7271,HEARTCODEÂ® PALS PROVIDER COURSE_07.14.21_(AM)_CHEROKEE,SUCCESS
7272,HEARTCODEÂ® PALS PROVIDER COURSE_07.14.21_(PM)_CHEROKEE,SUCCESS
7273,HEARTCODEÂ® PALS PROVIDER COURSE_08.11.21_(AM)_FORSYTH,SUCCESS
7274,HEARTCODEÂ® PALS PROVIDER COURSE_08.11.21_(AM)_FORSYTH,SUCCESS
7275,HEARTCODEÂ® PALS PROVIDER COURSE_08.11.21_(PM)_FORSYTH,SUCCESS
7276,HEARTCODEÂ® PALS PROVIDER COURSE_09.08.21_(AM)_CHEROKEE,SUCCESS
7277,HEARTCODEÂ® PALS PROVIDER COURSE_09.08.21_(PM)_CHEROKEE,SUCCESS
7278,HEARTCODEÂ® PALS PROVIDER COURSE_09.28.21_(AM)_ATLANTA,SUCCESS
7279,HEARTCODEÂ® PALS PROVIDER COURSE_09.28.21_(PM)_ATLANTA,SUCCESS
7280,HEARTCODEÂ® PALS PROVIDER COURSE_10.13.21_(AM)_FORSYTH,SUCCESS
7281,HEARTCODEÂ® PALS PROVIDER COURSE_10.13.21_(PM)_FORSYTH,SUCCESS
7282,HEARTCODEÂ® PALS PROVIDER COURSE_10.26.21_(AM)_ATLANTA,SUCCESS
7283,HEARTCODEÂ® PALS PROVIDER COURSE_10.26.21_(PM)_ATLANTA,SUCCESS
7284,HEARTCODEÂ® PALS PROVIDER COURSE_11.10.21_(AM)_CHEROKEE,SUCCESS
7285,HEARTCODEÂ® PALS PROVIDER COURSE_11.10.21_(PM)_CHEROKEE,SUCCESS
7286,HEARTCODEÂ® PALS PROVIDER COURSE_11.16.21_(AM)_ATLANTA,SUCCESS
7287,HEARTCODEÂ® PALS PROVIDER COURSE_11.16.21_(PM)_ATLANTA,SUCCESS
7288,HEARTCODEÂ® PALS PROVIDER COURSE_12.08.21_(AM)_FORSYTH,SUCCESS
7289,HEARTCODEÂ® PALS PROVIDER COURSE_12.14.21_(AM)_ATLANTA,SUCCESS
7290,HEARTCODEÂ® PALS PROVIDER COURSE_12.14.21_(PM)_ATLANTA,SUCCESS
7291,HEARTCODEÂ® PALS PROVIDER COURSE_4.27.21_(AM)_ATLANTA,SUCCESS
7292,HEARTCODEÂ® PALS PROVIDER COURSE_4.27.21_(PM)_ATLANTA,SUCCESS
7293,HEARTCODEÂ® PALS PROVIDER COURSE_6.22.21_(AM)_ATLANTA,SUCCESS
7294,HEARTCODEÂ® PALS PROVIDER COURSE_6.22.21_(PM)_ATLANTA,SUCCESS
7295,HEARTCODEÂ® PALS PROVIDER COURSE_7.27.21_(AM)_ATLANTA,SUCCESS
7296,HEPARIN POST-LECTURE QUESTIONS,SUCCESS
7297,HEPARIN REVIEW_GWINNETT POST-LECTURE QUESTIONS,SUCCESS
7298,IN-PATIENT OBSTETRIC NURSING CERTIFICATION EXAM REVIEW (VIA HEALTHSTREAM MODULES) & NCC VOUCHER 2021,SUCCESS
7299,IN-PATIENT OBSTETRIC NURSING CERTIFICATION REGISTRATION & AGREEMENT,SUCCESS
7300,INSULIN MANAGEMENT_GWINNETT POST-LECTURE QUESTIONS,SUCCESS
7301,KNOWLEDGE ASSESSMENT - TEST,SUCCESS
7302,L&D RESIDENCY CLASS 1,SUCCESS
7303,L&D RESIDENCY CLASS 1,SUCCESS
7304,L&D RESIDENCY CLASS 2,SUCCESS
7305,L&D RESIDENCY CLASS 2,SUCCESS
7306,L&D RESIDENCY CLASS 2,SUCCESS
7307,L&D RESIDENCY CLASS 3,SUCCESS
7308,L&D RESIDENCY CLASS 3,SUCCESS
7309,L&D RESIDENCY CLASS 3,SUCCESS
7310,L&D RESIDENCY CLASS 4,SUCCESS
7311,L&D RESIDENCY CLASS 4,SUCCESS
7312,L&D RESIDENCY CLASS 5,SUCCESS
7313,L&D RESIDENCY CLASS 5,SUCCESS
7314,L&D RESIDENCY CLASS 6,SUCCESS
7315,L&D RESIDENCY CLASS 6,SUCCESS
7316,L&D RESIDENCY CLASS 7,SUCCESS
7317,L&D RESIDENCY CLASS 7,SUCCESS
7318,L&D RESIDENCY CLASS SERIES 2 EVALUATIONS,SUCCESS
7319,L&D RESIDENCY EVALUATIONS 1,SUCCESS
7320,L&D TEST,SUCCESS
7321,L&D TEST,SUCCESS
7322,LEUKEMIA & BMT PROGRAM_BMT POST-LECTURE QUESTIONS,SUCCESS
7323,LIFELINK POST-LECTURE QUESTIONS,SUCCESS
7324,"LOW RISK NEONATAL INTENSIVE NURSING CERTIFICATION REVIEW COURSE_LIVE VIRTUAL WEBINAR_MAY 18 & 19, 2021",SUCCESS
7325,"LOW RISK NEONATAL INTENSIVE NURSING CERTIFICATION REVIEW COURSE_LIVE VIRTUAL WEBINAR_MAY 18 & 19, 2021",SUCCESS
7326,"MATERNAL NEWBORN NURSING CERTIFICATION REVIEW COURSE LIVE VIRTUAL EVENT_APRIL 12, 13 & 14, 2021",SUCCESS
7327,MATERNAL RESUSCITATION AND SEPSIS IN PREGNANCY POST-LECTURE QUESTIONS,SUCCESS
7328,MEDICAL-SURGICAL NURSING CERTIFICATION EXAM REVIEW VIA E-LEARNING MODULES & SUCCESS PAYS_2021,SUCCESS
7329,MIND THE GAP,SUCCESS
7330,NEONATAL INTENSIVE CARE NURSING CERTIFICATION EXAM REVIEW SEMINAR_A LIVE WEBINAR EVENT- 09.30.21 & 10.01.21,SUCCESS
7331,NON-INVASIVE OXYGEN MANAGEMENT,SUCCESS
7332,NORTHSIDE EMERGENCY SERVICES - CREATING A GREAT PATIENT EXPERIENCE,SUCCESS
7333,NORTHSIDE EMERGENCY SERVICES - CREATING A GREAT PATIENT EXPERIENCE,SUCCESS
7334,NORTHSIDE EMERGENCY SERVICES - CREATING A GREAT PATIENT EXPERIENCE 2021,SUCCESS
7335,NSCE- NPCU RESIDENCY PART II,SUCCESS
7336,NSCE- NPCU RESIDENCY PART II,SUCCESS
7337,NSCE: 2020 CLINICAL EDUCATION CLASS REQUEST FORM,SUCCESS
7338,NSCE: ACUTE CARE FALL 2019 RESIDENCY - NURSING IMPLICATIONS EVALUATION INSTRUCTIONS_12.18.19,SUCCESS
7339,NSCE: ACUTE CARE FALL 2019 RESIDENCY_1.29.20_GRADUATION,SUCCESS
7340,NSCE: ACUTE CARE RESIDENCY 2019 - DAY II MAKE-UP,SUCCESS
7341,NSCE: ACUTE CARE RESIDENCY 2019 - DAY IV,SUCCESS
7342,NSCE: ACUTE CARE RESIDENCY 2019- DAY 1,SUCCESS
7343,NSCE: ACUTE CARE RESIDENCY 2019- DAY III,SUCCESS
7344,NSCE: ACUTE CARE RESIDENCY 2019- DAY III,SUCCESS
7345,NSCE: ACUTE CARE RESIDENCY 2019_11.20.19,SUCCESS
7346,NSCE: BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION FORM,SUCCESS
7347,NSCE: BASIC DYSRHYTHMIA INTERPRETATION,SUCCESS
7348,NSCE: BASIC DYSRHYTHMIA INTERPRETATION KNOWLEDGE ASSESSMENT,SUCCESS
7349,NSCE: BMTCN NURSING CERTIFICATION REVIEW COURSE EXAM REGISTRATION & AGREEMENT,SUCCESS
7350,NSCE: CARDIOLOGY SPECAILTY TRAINING - JUNE 20,SUCCESS
7351,NSCE: CARDIOLOGY SPECIALTY TRAINING - AUGUST 30,SUCCESS
7352,NSCE: CARDIOLOGY SPECIALTY TRAINING - JUNE 5,SUCCESS
7353,NSCE: CARDIOLOGY SPECIALTY TRAINING 2019- POST ASSESSMENT,SUCCESS
7354,NSCE: CARDIOLOGY SPECIALTY TRAINING ASSESSMENT,SUCCESS
7355,NSCE: CARDIOLOGY SPECIALTY TRAINING FALL 2019_ 12.13.19,SUCCESS
7356,NSCE: CARDIOLOGY SPECIALTY TRAINING -MAY 23,SUCCESS
7357,NSCE: CARDIOLOGY SPECIALTY TRAINING -MAY 29,SUCCESS
7358,NSCE: CARDIOLOGY SPECIALTY TRAINING -MAY 29,SUCCESS
7359,NSCE: CBC_NURSE CERTIFICATION AGREEMENT,SUCCESS
7360,NSCE: CLASS REGISTRATION FORM_BASIC DYSRHYTHMIA INTEPRETATION REFRESHER- TEST,SUCCESS
7361,NSCE: COVID-19 MODULE LINK (TEST COURSE 2),SUCCESS
7362,NSCE: COVID-19 MODULE LINK (TEST COURSE),SUCCESS
7363,NSCE: COVID-19 ORIENTATION TRAINING COMPLETION ASSESSMENT,SUCCESS
7364,NSCE: COVID-19 ORIENTATION TRAINING FOR CRITICAL CARE (ICU),SUCCESS
7365,NSCE: COVID-19 ORIENTATION TRAINING FOR ICU ASSIST RN (ICU),SUCCESS
7366,NSCE: COVID-19 ORIENTATION TRAINING FOR ICU ASSIST RN (ICU),SUCCESS
7367,NSCE: COVID-19 ORIENTATION TRAINING FOR INTERMEDIATE ASSIST RN,SUCCESS
7368,NSCE: COVID-19 ORIENTATION TRAINING FOR THE EXPERIENCED ICU RN,SUCCESS
7369,NSCE: COVID-19 ORIENTATION TRAINING ICU ASSIST RN_ADDENDUM,SUCCESS
7370,NSCE: CRITICAL CARE NURSE RESIDENCY PROGRAM_WEEK ONE,SUCCESS
7371,NSCE: CRITICAL CARE NURSE RESIDENCY PROGRAM_WEEK TWO,SUCCESS
7372,NSCE: CRITICAL CARE RESIDENCY_02.19.20,SUCCESS
7373,NSCE: CRITICAL CARE RESIDENCY_02.20.20,SUCCESS
7374,NSCE: CRITICAL CARE RESIDENCY_02.26.20,SUCCESS
7375,NSCE: CRITICAL CARE RESIDENCY_02.27.20,SUCCESS
7376,NSCE: CRITICAL CARE RESIDENCY_03.10.20,SUCCESS
7377,NSCE: CRITICAL CARE RESIDENCY_03.12.20,SUCCESS
7378,NSCE: CRITICAL CARE RESIDENCY_03.19.20,SUCCESS
