course_id,course_name,status
4913,"LP: ADVANCE DIRECTIVES, ONCOLOGY",FAIL- No item to select
4914,"LP: ADVANCE DIRECTIVES, PEDIATRIC",SUCCESS
4915,"LP: LABORATORY SPECIMEN HANDLING AND TRANSPORT, HOME CARE",FAIL- No item to select
4916,"LP: ADVANCE DIRECTIVES, PSYCHIATRIC CARE",SUCCESS
4917,LP: AEROSOL TREATMENT,FAIL- No item to select
4918,"LP: AEROSOL TREATMENT, BLAND, RESPIRATORY THERAPY",FAIL- No item to select
4919,"LP: AEROSOL TREATMENT, PEDIATRIC",SUCCESS
4920,LP: AIR-FLUIDIZED THERAPY BED USE,SUCCESS
4921,LP: AIRBORNE PRECAUTIONS,SUCCESS
4922,LP: ALCOHOL WITHDRAWAL MANAGEMENT,SUCCESS
4923,LP: ALGINATE DRESSING APPLICATION,SUCCESS
4924,LP: ALIGNMENT AND PRESSURE-REDUCING DEVICE APPLICATION,SUCCESS
4925,"LP: ALIGNMENT AND PRESSURE-REDUCING DEVICE APPLICATION, LONG-TERM CARE",FAIL- No item to select
4926,"LP: LEARNING NEEDS ASSESSMENT, HOME CARE",FAIL- No item to select
4927,"LP: ALIGNMENT AND PRESSURE-REDUCING DEVICE APPLICATION, PHYSICAL THERAPY",FAIL- No item to select
4928,"LP: ALLERGY SKIN TESTING, AMBULATORY CARE",FAIL- No item to select
4929,"LP: ALOPECIA MANAGEMENT, ONCOLOGY",FAIL- No item to select
4930,LP: ALTERNATIVE FEEDING METHODS FOR THE TERM NEONATE,FAIL- No item to select
4931,"LP: AMBULATION, PROGRESSIVE",SUCCESS
4932,"LP: AMBULATION, PROGRESSIVE, LONG-TERM CARE",FAIL- No item to select
4933,"LP: AMNIOCENTESIS, ASSISTING",SUCCESS
4934,LP: AMNIOINFUSION,SUCCESS
4935,LP: AMNIOTIC FLUID ASSESSMENT USING AMNISURE?,FAIL- No item to select
4936,LP: AMNIOTIC FLUID ASSESSMENT USING NITRAZINE PAPER,SUCCESS
4937,"LP: LYMPHEDEMA CARE, HOME CARE",FAIL- No item to select
4938,LP: AMNIOTIC FLUID ASSESSMENT USING ROM PLUS?,FAIL- No item to select
4939,LP: AMNIOTIC FLUID ASSESSMENT USING THE FERN TEST,SUCCESS
4940,LP: AMNIOTIC FLUID EMBOLISM PATIENT CARE,SUCCESS
4941,"LP: AMNIOTOMY, ASSISTING",SUCCESS
4942,"LP: ANAPHYLAXIS EMERGENCY PATIENT CARE, AMBULATORY CARE",FAIL- No item to select
4943,LP: ANAPHYLAXIS MANAGEMENT (ADVANCED PRACTICE),FAIL- No item to select
4944,"LP: ANATOMIC REMAINS DISPOSAL, OR",FAIL- No item to select
4945,"LP: ANEMIA MANAGEMENT, ONCOLOGY",FAIL- No item to select
4946,"LP: ANESTHETIC INFUSION, LOCAL ADMINISTRATION",FAIL- No item to select
4947,"LP: ANESTHETIC INFUSION, LOCAL ADMINISTRATION, PEDIATRIC",FAIL- No item to select
4948,"LP: MEDICATION DISPOSAL, HOME CARE",FAIL- No item to select
4949,"LP: ANOREXIA MANAGEMENT, ONCOLOGY",FAIL- No item to select
4950,LP: ANOREXIA NERVOSA PATIENT CARE,SUCCESS
4951,LP: ANOSCOPY (ADVANCED PRACTICE),FAIL- No item to select
4952,"LP: ANTEPARTUM EXTERNAL CEPHALIC VERSION, ASSISTING",SUCCESS
4953,"LP: ANTIEMBOLISM STOCKING APPLICATION, KNEE-LENGTH",SUCCESS
4954,"LP: ANTIEMBOLISM STOCKING APPLICATION, THIGH-LENGTH",SUCCESS
4955,LP: ANTIEMBOLISM STOCKING WITH A WAIST BELT APPLICATION,SUCCESS
4956,LP: APGAR SCORING,SUCCESS
4957,"LP: APNEA MANAGEMENT, NEONATAL",FAIL- No item to select
4958,"LP: APNEA MONITORING, NEONATAL",SUCCESS
4959,"LP: MEDICATION MANAGEMENT, HOME CARE",FAIL- No item to select
4960,"LP: APNEA TESTING FOR BRAIN DEATH, RESPIRATORY THERAPY",FAIL- No item to select
4961,LP: AQUAPHERESIS,FAIL- No item to select
4962,LP: AROMATHERAPY,FAIL- No item to select
4963,LP: ARTERIAL AND VENOUS SHEATH REMOVAL,SUCCESS
4964,"LP: ARTERIAL AND VENOUS SHEATH REMOVAL, PEDIATRIC",FAIL- No item to select
4965,LP: ARTERIAL CATHETER INSERTION (ADVANCED PRACTICE),FAIL- No item to select
4966,"LP: ARTERIAL CATHETER INSERTION, ASSISTING",SUCCESS
4967,"LP: ARTERIAL CATHETER INSERTION, ASSISTING, PEDIATRIC",FAIL- No item to select
4968,"LP: ARTERIAL CATHETER INSERTION, RESPIRATORY THERAPY",FAIL- No item to select
4969,LP: ARTERIAL CATHETER REMOVAL,SUCCESS
4970,"LP: MEDICATION RECONCILIATION, HOME CARE",FAIL- No item to select
4971,"LP: ARTERIAL CATHETER REMOVAL, PEDIATRIC",FAIL- No item to select
4972,"LP: ARTERIAL LINE BLOOD GAS SAMPLING, PEDIATRIC",SUCCESS
4973,LP: ARTERIAL LINE TUBING CHANGE,SUCCESS
4974,LP: ARTERIAL PRESSURE CLOSED MONITORING SYSTEM BLOOD SAMPLING,SUCCESS
4975,"LP: ARTERIAL PRESSURE CLOSED MONITORING SYSTEM BLOOD SAMPLING, PEDIATRIC",SUCCESS
4976,LP: ARTERIAL PRESSURE MONITORING,FAIL- No item to select
4977,"LP: ARTERIAL PRESSURE MONITORING, PEDIATRIC",SUCCESS
4978,LP: ARTERIAL PRESSURE OPEN MONITORING SYSTEM BLOOD SAMPLING,SUCCESS
4979,"LP: ARTERIAL PRESSURE OPEN MONITORING SYSTEM BLOOD SAMPLING, PEDIATRIC",SUCCESS
4980,LP: ARTERIAL PUNCTURE FOR BLOOD GAS ANALYSIS,SUCCESS
4981,"LP: METERED-DOSE INHALER USE, HOME CARE",FAIL- No item to select
4982,"LP: ARTERIAL PUNCTURE FOR BLOOD GAS ANALYSIS, NEONATAL",FAIL- No item to select
4983,"LP: ARTERIAL PUNCTURE FOR BLOOD GAS ANALYSIS, NEONATAL, RESPIRATORY THERAPY",FAIL- No item to select
4984,"LP: ARTERIAL PUNCTURE FOR BLOOD GAS ANALYSIS, PEDIATRIC",SUCCESS
4985,"LP: ARTERIAL PUNCTURE FOR BLOOD GAS ANALYSIS, PEDIATRIC, RESPIRATORY THERAPY",FAIL- No item to select
4986,"LP: ARTERIAL PUNCTURE FOR BLOOD GAS ANALYSIS, RESPIRATORY THERAPY",FAIL- No item to select
4987,LP: ARTERIAL-VENOUS IMPULSE FOOT COMPRESSION THERAPY,FAIL- No item to select
4988,"LP: ARTERIAL-VENOUS OXYGEN CONTENT DIFFERENCE AND OXYGEN DELIVERY AND CONSUMPTION, CALCULATING",FAIL- No item to select
4989,"LP: ARTHROCENTESIS, ANKLE (ADVANCED PRACTICE)",FAIL- No item to select
4990,"LP: ARTHROCENTESIS, ELBOW (ADVANCED PRACTICE)",FAIL- No item to select
4991,"LP: ARTHROCENTESIS, KNEE (ADVANCED PRACTICE)",FAIL- No item to select
4992,"LP: MIDLINE CATHETER DRESSING CHANGE, HOME CARE",FAIL- No item to select
4993,"LP: ASPIRATION PRECAUTIONS, PEDIATRIC",FAIL- No item to select
4994,"LP: ASSESSMENT DIFFERENCES IN AN OLDER ADULT, LONG-TERM CARE",FAIL- No item to select
4995,LP: ASSESSMENT TECHNIQUES,SUCCESS
4996,"LP: ASSESSMENT, CHEMOTHERAPY TOXICITIES",FAIL- No item to select
4997,"LP: ASSESSMENT, GENERAL SURVEY",FAIL- No item to select
4998,"LP: ASSESSMENT, PRECHEMOTHERAPY AND PREIMMUNOTHERAPY",FAIL- No item to select
4999,"LP: ASSESSMENT, PRERADIATION THERAPY",FAIL- No item to select
5000,"LP: ASSISTIVE DEVICE TRAINING, CANES, PHYSICAL THERAPY",FAIL- No item to select
5001,"LP: ASSISTIVE DEVICE TRAINING, CRUTCHES, PHYSICAL THERAPY",FAIL- No item to select
5002,"LP: ASSISTIVE DEVICE TRAINING, WALKERS, PHYSICAL THERAPY",FAIL- No item to select
5003,"LP: MIDLINE CATHETER FLUSHING AND LOCKING, HOME CARE",FAIL- No item to select
5004,LP: ATRIAL ELECTROGRAM,FAIL- No item to select
5005,"LP: ATRIAL ELECTROGRAM, PEDIATRIC",FAIL- No item to select
5006,LP: ATRIAL OVERDRIVE PACING,FAIL- No item to select
5007,"LP: ATRIAL OVERDRIVE PACING, PEDIATRIC",FAIL- No item to select
5008,"LP: AUTO-POSITIVE END-EXPIRATORY PRESSURE (PEEP) CALCULATION, PEDIATRIC",FAIL- No item to select
5009,"LP: AUTOGENIC DRAINAGE, RESPIRATORY THERAPY",FAIL- No item to select
5010,"LP: AUTOLOGOUS BLOOD COLLECTION, PREOPERATIVE",SUCCESS
5011,"LP: AUTOLOGOUS BLOOD TRANSFUSION, PERIOPERATIVE",SUCCESS
5012,LP: AUTOMATED EXTERNAL DEFIBRILLATION,SUCCESS
5013,LP: AUTOTRANSFUSION,FAIL- No item to select
5014,"LP: MIDLINE CATHETER REMOVAL, HOME CARE",FAIL- No item to select
5015,"LP: AXILLARY TEMPERATURE MEASUREMENT, NEONATE",FAIL- No item to select
5016,"LP: AXILLARY TEMPERATURE MEASUREMENT, PEDIATRIC",REVIEW- More than one item
5017,LP: BACK CARE,SUCCESS
5018,"LP: BACK TABLE INSTRUMENT ARRANGEMENT, ABDOMINAL PROCEDURES",FAIL- No item to select
5019,"LP: BACK TABLE INSTRUMENT ARRANGEMENT, CARDIOVASCULAR PROCEDURES",FAIL- No item to select
5020,"LP: BACK TABLE INSTRUMENT ARRANGEMENT, NEUROSURGICAL PROCEDURES",FAIL- No item to select
5021,"LP: BACK TABLE INSTRUMENT ARRANGEMENT, ORTHOPEDIC PROCEDURES",FAIL- No item to select
5022,"LP: BACK TABLE INSTRUMENT ARRANGEMENT, THORACIC PROCEDURES",FAIL- No item to select
5023,"LP: BALANCE TRAINING, STATIC AND DYNAMIC PROGRESSION SITTING, PHYSICAL THERAPY",FAIL- No item to select
5024,"LP: BALANCE TRAINING, STATIC AND DYNAMIC PROGRESSION STANDING, PHYSICAL THERAPY",FAIL- No item to select
5025,"LP: MOBILE CENTRIFUGE USE, HOME CARE",FAIL- No item to select
5026,LP: BALLOON VALVULOPLASTY POSTPROCEDURE CARE,SUCCESS
5027,LP: BALLOON VALVULOPLASTY PREPROCEDURE AND INTRAPROCEDURE CARE,SUCCESS
5028,LP: BAPTISM OF A NEONATE,SUCCESS
5029,LP: BARBEAU TEST,FAIL- No item to select
5030,LP: BARIATRIC BED USE,SUCCESS
5031,LP: BARTHOLIN GLAND INCISION AND DRAINAGE (ADVANCED PRACTICE),FAIL- No item to select
5032,"LP: BASIC SPIROMETRY, RESPIRATORY THERAPY",FAIL- No item to select
5033,LP: BED BATH,SUCCESS
5034,"LP: BED MOBILITY TRAINING, PHYSICAL THERAPY",FAIL- No item to select
5035,"LP: BED SCALE USE, PEDIATRIC",SUCCESS
5036,"LP: NAUSEA AND VOMITING PALLIATIVE CARE, HOME CARE",FAIL- No item to select
5037,"LP: BEDMAKING, OCCUPIED",SUCCESS
5038,"LP: BEDMAKING, UNOCCUPIED",SUCCESS
5039,LP: BEDPAN AND URINAL USE,SUCCESS
5040,LP: BEDSIDE HEMOGLOBIN TEST,SUCCESS
5041,"LP: BEDSIDE LUNG VOLUME MEASUREMENT, RESPIRATORY THERAPY",FAIL- No item to select
5042,LP: BEDSIDE SPIROMETRY,SUCCESS
5043,"LP: BEDSIDE SURGERY, ASSISTING, NEONATAL",FAIL- No item to select
5044,LP: BILEVEL POSITIVE AIRWAY PRESSURE (BIPAP) USE,FAIL- No item to select
5045,LP: BILIARY DRAINAGE CATHETER (T-TUBE) CLAMPING,FAIL- No item to select
5046,LP: BILIARY DRAINAGE CATHETER (T-TUBE) DRAINAGE BAG EMPTYING,FAIL- No item to select
5047,"LP: NEBULIZER THERAPY, HOME CARE",FAIL- No item to select
5048,LP: BILIARY DRAINAGE CATHETER (T-TUBE) DRESSING CHANGE,FAIL- No item to select
5049,"LP: BIOFEEDBACK TRAINING, PHYSICAL THERAPY",FAIL- No item to select
5050,"LP: BIOHAZARDOUS WASTE DISPOSAL, AMBULATORY CARE",FAIL- No item to select
5051,LP: BIOHAZARDOUS WASTE HANDLING,FAIL- No item to select
5052,LP: BIOLOGICAL AND SYNTHETIC BURN DRESSING APPLICATION,SUCCESS
5053,"LP: BIOPSY, BREAST, FINE NEEDLE ASPIRATION (ADVANCED PRACTICE)",FAIL- No item to select
5054,"LP: BIOPSY, INCISIONAL (ADVANCED PRACTICE), AMBULATORY CARE",FAIL- No item to select
5055,"LP: BIOPSY, PUNCH (ADVANCED PRACTICE), AMBULATORY CARE",FAIL- No item to select
5056,LP: BIOREACTANCE MONITORING,FAIL- No item to select
5057,LP: BIRTHING BALL USE,SUCCESS
5058,"LP: NEGATIVE PRESSURE WOUND THERAPY, HOME CARE",FAIL- No item to select
5059,LP: BISPECTRAL INDEX MONITORING,SUCCESS
5060,"LP: BITE MANAGEMENT, ANIMAL (ADVANCED PRACTICE)",FAIL- No item to select
5061,"LP: BITE MANAGEMENT, HUMAN (ADVANCED PRACTICE)",FAIL- No item to select
5062,"LP: BITE MANAGEMENT, INSECT (ADVANCED PRACTICE)",FAIL- No item to select
5063,LP: BIVENTRICULAR PACING,FAIL- No item to select
5064,"LP: BLADDER ASPIRATION, ASSISTING, NEONATAL",FAIL- No item to select
5065,LP: BLADDER CATHETERIZATION DURING LABOR,SUCCESS
5066,LP: BLADDER IRRIGATION WITH MEDICATED SOLUTION,SUCCESS
5067,"LP: BLADDER IRRIGATION, CONTINUOUS",SUCCESS
5068,"LP: BLADDER IRRIGATION, CONTINUOUS, PEDIATRIC",FAIL- No item to select
5069,"LP: NEPHROSTOMY TUBE CARE, HOME CARE",FAIL- No item to select
5070,LP: BLADDER ULTRASONOGRAPHY,SUCCESS
5071,"LP: BLADDER ULTRASONOGRAPHY, AMBULATORY CARE",FAIL- No item to select
5072,LP: BLOOD AND BLOOD PRODUCT TRANSFUSION,SUCCESS
5073,LP: BLOOD AND BLOOD PRODUCT TRANSFUSION REACTION MANAGEMENT,SUCCESS
5074,"LP: BLOOD AND BLOOD PRODUCT TRANSFUSION REACTION MANAGEMENT, PEDIATRIC",SUCCESS
5075,"LP: BLOOD AND BLOOD PRODUCT TRANSFUSION, NEONATAL",FAIL- No item to select
5076,"LP: BLOOD AND BLOOD PRODUCT TRANSFUSION, PEDIATRIC",SUCCESS
5077,LP: BLOOD CULTURE SAMPLE COLLECTION,SUCCESS
5078,"LP: BLOOD CULTURE SAMPLE COLLECTION, ASSISTING, NEONATAL",FAIL- No item to select
5079,"LP: BLOOD CULTURE SAMPLE COLLECTION, NEONATAL",FAIL- No item to select
5080,"LP: NEUROLOGIC ASSESSMENT, HOME CARE",FAIL- No item to select
5081,"LP: BLOOD CULTURE SAMPLE COLLECTION, PEDIATRIC",FAIL- No item to select
5082,"LP: BLOOD GAS ANALYSIS AND CO-OXIMETRY, RESPIRATORY THERAPY",FAIL- No item to select
5083,LP: BLOOD GLUCOSE MONITORING,SUCCESS
5084,"LP: BLOOD GLUCOSE MONITORING, LONG-TERM CARE",FAIL- No item to select
5085,"LP: BLOOD GLUCOSE MONITORING, NEONATE",SUCCESS
5086,"LP: BLOOD GLUCOSE MONITORING, PEDIATRIC",SUCCESS
5087,LP: BLOOD PRESSURE MEASUREMENT,SUCCESS
5088,"LP: BLOOD PRESSURE MEASUREMENT, AMBULATORY CARE",FAIL- No item to select
5089,"LP: BLOOD PRESSURE MEASUREMENT, NEONATE",SUCCESS
5090,"LP: BLOOD PRESSURE MEASUREMENT, PEDIATRIC",SUCCESS
5091,"LP: NEWBORN ASSESSMENT, HOME CARE",FAIL- No item to select
5092,"LP: BLOOD PRESSURE MEASUREMENT, PEDIATRIC, AMBULATORY CARE",FAIL- No item to select
5093,"LP: BLOOD PRESSURE MEASUREMENT, PHYSICAL THERAPY",FAIL- No item to select
5094,LP: BODY JEWELRY REMOVAL,FAIL- No item to select
5095,LP: BODY MECHANICS,SUCCESS
5096,"LP: BODY MECHANICS TRAINING, PHYSICAL THERAPY",FAIL- No item to select
5097,"LP: BONE GROWTH STIMULATION, ELECTRICAL",SUCCESS
5098,LP: BONE MARROW ASPIRATION AND BIOPSY (ADVANCED PRACTICE),FAIL- No item to select
5099,"LP: BONE MARROW ASPIRATION AND BIOPSY, ASSISTING",SUCCESS
5100,"LP: BONE MARROW ASPIRATION AND BIOPSY, ASSISTING, PEDIATRIC",SUCCESS
5101,LP: BORDERLINE PERSONALITY DISORDER PATIENT CARE,SUCCESS
5102,"LP: NEWBORN JAUNDICE AND HYPERBILIRUBINEMIA CARE, HOME CARE",FAIL- No item to select
5103,LP: BOTTLE-FEEDING A NEONATE,SUCCESS
5104,LP: BOWEL TRAINING,FAIL- No item to select
5105,LP: BRAIN DEATH DETERMINATION,FAIL- No item to select
5106,LP: BRAIN TISSUE OXYGEN MONITORING AND CARE,FAIL- No item to select
5107,"LP: BRAIN TISSUE OXYGEN MONITORING DEVICE INSERTION, ASSISTING",FAIL- No item to select
5108,"LP: BRAIN TISSUE OXYGENATION MONITORING AND CARE, PEDIATRIC",FAIL- No item to select
5109,LP: BREAST BINDER APPLICATION,SUCCESS
5110,LP: BREAST CARE FOR NON-NURSING MOTHERS,SUCCESS
5111,"LP: BREAST EXAMINATION (ADVANCED PRACTICE), AMBULATORY CARE",FAIL- No item to select
5112,LP: BREAST PUMP USE,SUCCESS
5113,"LP: NUTRITIONAL SCREENING, HOME CARE",FAIL- No item to select
5114,LP: BREASTFEEDING ASSISTANCE,SUCCESS
5115,"LP: BREATHING AND RELAXATION EXERCISES, PHYSICAL THERAPY",FAIL- No item to select
5116,LP: BREATHING TECHNIQUES DURING LABOR,SUCCESS
5117,LP: BREECH PRESENTATION PATIENT CARE,SUCCESS
5118,"LP: BRONCHIAL CHALLENGE TESTING, METHACHOLINE, RESPIRATORY THERAPY",FAIL- No item to select
5119,"LP: BRONCHOSCOPE REPROCESSING, AUTOMATED REPROCESSOR, RESPIRATORY THERAPY",FAIL- No item to select
5120,"LP: BRONCHOSCOPE REPROCESSING, MANUAL, RESPIRATORY THERAPY",FAIL- No item to select
5121,"LP: BRONCHOSCOPY, ASSISTING",FAIL- No item to select
5122,"LP: BRONCHOSCOPY, ASSISTING, PEDIATRIC",FAIL- No item to select
5123,"LP: BRYANT TRACTION MANAGEMENT, PEDIATRIC",SUCCESS
5124,"LP: ORAL DRUG ADMINISTRATION, HOME CARE",FAIL- No item to select
5125,"LP: BUBBLE ECHOCARDIOGRAPHY, ASSISTING",FAIL- No item to select
5126,LP: BUCCAL AND SUBLINGUAL DRUG ADMINISTRATION,SUCCESS
5127,"LP: BUCCAL AND SUBLINGUAL DRUG ADMINISTRATION, PEDIATRIC",SUCCESS
5128,LP: BULB SYRINGE USE IN A NEONATE,FAIL- No item to select
5129,LP: BULIMIA NERVOSA PATIENT CARE,SUCCESS
5130,LP: BURN CARE,SUCCESS
5131,LP: BURN DRESSING CHANGE,SUCCESS
5132,"LP: BURN WOUND CARE, PEDIATRIC",FAIL- No item to select
5133,"LP: BURN WOUND DEBRIDEMENT, MINOR (ADVANCED PRACTICE)",FAIL- No item to select
5134,LP: CALCULATING AND SETTING AN IV DRIP RATE,SUCCESS
5135,"LP: OXYGEN THERAPY, HOME CARE",FAIL- No item to select
5136,LP: CALCULATING ANKLE-BRACHIAL INDEX,FAIL- No item to select
5137,"LP: CALCULATING FLUID REQUIREMENTS, PEDIATRIC",FAIL- No item to select
5138,LP: CANE USE TRAINING,SUCCESS
5139,"LP: CANE USE TRAINING, LONG-TERM CARE",FAIL- No item to select
5140,LP: CAPILLARY BLOOD GAS SAMPLING,SUCCESS
5141,"LP: CAPILLARY BLOOD GAS SAMPLING, PEDIATRIC",SUCCESS
5142,"LP: CAPILLARY BLOOD SAMPLING, NEONATAL",FAIL- No item to select
5143,"LP: CAPUT SUCCEDANEUM CARE, NEONATE",SUCCESS
5144,"LP: CARBON MONOXIDE DIFFUSING CAPACITY, SINGLE-BREATH MEASUREMENT, RESPIRATORY THERAPY",FAIL- No item to select
5145,LP: CARBON MONOXIDE OXIMETRY,SUCCESS
5146,"LP: PAIN ASSESSMENT, HOME CARE",FAIL- No item to select
5147,LP: CARBOPROST TROMETHAMINE ADMINISTRATION FOR POSTPARTUM HEMORRHAGE,SUCCESS
5148,LP: CARDIAC ABLATION INTRAPROCEDURE CARE,FAIL- No item to select
5149,LP: CARDIAC ABLATION POSTPROCEDURE CARE,FAIL- No item to select
5150,LP: CARDIAC ABLATION PREPROCEDURE CARE,FAIL- No item to select
5151,LP: CARDIAC DISEASE DURING PREGNANCY AND LABOR PATIENT CARE,SUCCESS
5152,LP: CARDIAC EVENT MONITORING,FAIL- No item to select
5153,LP: CARDIAC MONITORING,SUCCESS
5154,LP: CARDIAC OUTPUT MEASUREMENT WITH ICED INJECTATE,SUCCESS
5155,LP: CARDIAC OUTPUT MEASUREMENT WITH ROOM TEMPERATURE INJECTATE,SUCCESS
5156,"LP: CARDIAC OUTPUT MEASUREMENT, PEDIATRIC",FAIL- No item to select
5157,"LP: PAIN MANAGEMENT, HOME CARE",FAIL- No item to select
5158,"LP: CARDIAC PHASE I EXERCISE TRAINING, PHYSICAL THERAPY",FAIL- No item to select
5159,"LP: CARDIAC TAMPONADE, EMERGENCY PATIENT CARE, ONCOLOGY",FAIL- No item to select
5160,"LP: CARDIOPULMONARY ARREST MANAGEMENT, ADULT (ADVANCED PRACTICE)",FAIL- No item to select
5161,"LP: CARDIOPULMONARY ARREST MANAGEMENT, PEDIATRIC (ADVANCED PRACTICE)",FAIL- No item to select
5162,"LP: CARDIOPULMONARY MONITORING, NEONATAL",FAIL- No item to select
5163,"LP: CARDIOPULMONARY RESUSCITATION (CPR), ONE-PERSON",SUCCESS
5164,"LP: CARDIOPULMONARY RESUSCITATION (CPR), ONE-PERSON, CHILD",SUCCESS
5165,"LP: CARDIOPULMONARY RESUSCITATION (CPR), ONE-PERSON, INFANT",SUCCESS
5166,"LP: CARDIOPULMONARY RESUSCITATION (CPR), TWO-PERSON",SUCCESS
5167,"LP: CARDIOPULMONARY STATUS MONITORING, PEDIATRIC",SUCCESS
5168,"LP: PARENTERAL NUTRITION ADMINISTRATION, HOME CARE",FAIL- No item to select
5169,"LP: CARDIOVASCULAR TOXICITY MANAGEMENT, ONCOLOGY",FAIL- No item to select
5170,"LP: CARDIOVERSION, SYNCHRONIZED",SUCCESS
5171,"LP: CARDIOVERSION, SYNCHRONIZED, PEDIATRIC",SUCCESS
5172,"LP: CARE OF A DYING PATIENT, NEONATAL",FAIL- No item to select
5173,"LP: CARE OF THE RESIDENT WITH HEARING IMPAIRMENT, LONG-TERM CARE",FAIL- No item to select
5174,"LP: CARE OF THE RESIDENT WITH VISUAL IMPAIRMENT, LONG-TERM CARE",FAIL- No item to select
5175,LP: CARE PLAN PREPARATION,SUCCESS
5176,"LP: CARE PLAN PREPARATION, LONG-TERM CARE",FAIL- No item to select
5177,LP: CAROTID SINUS MASSAGE,SUCCESS
5178,LP: CAST APPLICATION (ADVANCED PRACTICE),FAIL- No item to select
5179,"LP: PATIENT-CONTROLLED ANALGESIA, HOME CARE",FAIL- No item to select
5180,"LP: CAST APPLICATION, COTTON-POLYESTER",SUCCESS
5181,"LP: CAST APPLICATION, FIBERGLASS",SUCCESS
5182,"LP: CAST APPLICATION, PEDIATRIC",SUCCESS
5183,"LP: CAST APPLICATION, PEDIATRIC (ADVANCED PRACTICE)",FAIL- No item to select
5184,"LP: CAST APPLICATION, PLASTER",SUCCESS
5185,LP: CAST ASSESSMENT AND MANAGEMENT,FAIL- No item to select
5186,"LP: CAST ASSESSMENT AND MANAGEMENT, PEDIATRIC",SUCCESS
5187,LP: CAST REMOVAL (ADVANCED PRACTICE),FAIL- No item to select
5188,"LP: CAST REMOVAL, ASSISTING",SUCCESS
5189,"LP: CAST REMOVAL, ASSISTING, PEDIATRIC",FAIL- No item to select
5190,"LP: PEAK FLOW METER USE, HOME CARE",FAIL- No item to select
5191,"LP: CAST REMOVAL, PEDIATRIC (ADVANCED PRACTICE)",FAIL- No item to select
5192,LP: CAST SPLITTING (ADVANCED PRACTICE),FAIL- No item to select
5193,"LP: CAST SPLITTING, PEDIATRIC (ADVANCED PRACTICE)",FAIL- No item to select
5194,LP: CENTRAL VENOUS ACCESS CATHETER BLOOD SAMPLING,SUCCESS
5195,"LP: CENTRAL VENOUS ACCESS CATHETER BLOOD SAMPLING, PEDIATRIC",SUCCESS
5196,LP: CENTRAL VENOUS ACCESS CATHETER FLUSHING AND LOCKING,SUCCESS
5197,"LP: CENTRAL VENOUS ACCESS CATHETER FLUSHING AND LOCKING, PEDIATRIC",SUCCESS
5198,LP: CENTRAL VENOUS ACCESS CATHETER INSERTION (ADVANCED PRACTICE),FAIL- No item to select
5199,"LP: CENTRAL VENOUS ACCESS CATHETER INSERTION, ASSISTING",SUCCESS
5200,"LP: CENTRAL VENOUS ACCESS CATHETER INSERTION, ASSISTING, PEDIATRIC",SUCCESS
5201,"LP: PEDICULOSIS (LICE INFESTATION) MANAGEMENT, HOME CARE",FAIL- No item to select
5202,LP: CENTRAL VENOUS ACCESS CATHETER NEEDLELESS CONNECTOR CHANGE,SUCCESS
5203,"LP: CENTRAL VENOUS ACCESS CATHETER NEEDLELESS CONNECTOR CHANGE, PEDIATRIC",SUCCESS
5204,LP: CENTRAL VENOUS ACCESS CATHETER REMOVAL,SUCCESS
5205,"LP: CENTRAL VENOUS ACCESS CATHETER REMOVAL, PEDIATRIC",SUCCESS
5206,LP: CENTRAL VENOUS ACCESS DEVICE DECLOTTING,SUCCESS
5207,"LP: CENTRAL VENOUS ACCESS DEVICE DECLOTTING, PEDIATRIC",FAIL- No item to select
5208,LP: CENTRAL VENOUS ACCESS DEVICE DRESSING CHANGE,SUCCESS
5209,"LP: CENTRAL VENOUS ACCESS DEVICE DRESSING CHANGE, NEONATAL",FAIL- No item to select
5210,"LP: CENTRAL VENOUS ACCESS DEVICE DRESSING CHANGE, PEDIATRIC",FAIL- No item to select
5211,"LP: CENTRAL VENOUS PRESSURE MEASUREMENT AND MONITORING, NEONATAL",FAIL- No item to select
5212,"LP: PERIPHERALLY INSERTED CENTRAL CATHETER (PICC DRESSING CHANGE, HOME CARE)",FAIL- No item to select
5213,"LP: CENTRAL VENOUS PRESSURE MEASUREMENT AND MONITORING, PEDIATRIC",SUCCESS
5214,"LP: CENTRAL VENOUS PRESSURE MONITORING, TRANSDUCER",SUCCESS
5215,LP: CENTRAL VENOUS TUNNELED CATHETER BLOOD SAMPLING,FAIL- No item to select
5216,"LP: CENTRAL VENOUS TUNNELED CATHETER BLOOD SAMPLING, PEDIATRIC",SUCCESS
5217,LP: CENTRAL VENOUS TUNNELED CATHETER CONTINUOUS INFUSION,FAIL- No item to select
5218,"LP: CENTRAL VENOUS TUNNELED CATHETER CONTINUOUS INFUSION, PEDIATRIC",SUCCESS
5219,LP: CENTRAL VENOUS TUNNELED CATHETER DRESSING CHANGE,FAIL- No item to select
5220,"LP: CENTRAL VENOUS TUNNELED CATHETER DRESSING CHANGE, PEDIATRIC",SUCCESS
5221,LP: CENTRAL VENOUS TUNNELED CATHETER FLUSHING AND LOCKING,FAIL- No item to select
5222,"LP: CENTRAL VENOUS TUNNELED CATHETER FLUSHING AND LOCKING, PEDIATRIC",SUCCESS
5223,"LP: PERIPHERALLY INSERTED CENTRAL CATHETER (PICC) BLOOD SAMPLING, HOME CARE",FAIL- No item to select
5224,LP: CENTRAL VENOUS TUNNELED CATHETER REPAIR,FAIL- No item to select
