nl_course_id,docebo_id,docebo_code,Test_ID,Ques_ID,sequence,question_text,QuesAns_ID,answer_sequence,answer_text,correct
18197,1117,Elearning-0000-230,n12397,n54010,2,"When OneChart Downtime occurs, which of the following is a true statement?",n178247,2,"c)	Technologists will fax/scan downtime requisitions and paperwork into PACS",1
18197,1117,Elearning-0000-230,n12397,n54011,0,"When recovering from a PACS Downtime, which of the following is NOT a true statement?",n178248,0,"a)	After backlog is processed, technologists should cleanup the unspecified exams in PACS.",0
18197,1117,Elearning-0000-230,n12397,n54011,1,"When recovering from a PACS Downtime, which of the following is NOT a true statement?",n178249,1,"b)	Sites will notify the Operations Specialists via email @Radiology Project Coordinators to report missing dictations",0
18197,1117,Elearning-0000-230,n12397,n54011,2,"When recovering from a PACS Downtime, which of the following is NOT a true statement?",n178250,2,"c)	Each site will need to run their Pending Work Report ONE time only to identify missing dictations",1
18197,1117,Elearning-0000-230,n12397,n54011,3,"When recovering from a PACS Downtime, which of the following is NOT a true statement?",n178251,3,"d)	Once PACS is back up, we want to give the system time (45-60 minutes) to process the backlog of orders received from OneChart/RadNet.",0
18197,1117,Elearning-0000-230,n12397,n54012,0,"During Post Cleanup of OneChart Downtime, a paper log is created and reconciled with which of the following?",n178252,0,"a)	Report in OneChart/RadNet",0
18197,1117,Elearning-0000-230,n12397,n54012,1,"During Post Cleanup of OneChart Downtime, a paper log is created and reconciled with which of the following?",n178253,1,"b)	Completed Orders",0
18197,1117,Elearning-0000-230,n12397,n54012,2,"During Post Cleanup of OneChart Downtime, a paper log is created and reconciled with which of the following?",n178254,2,"c)	Scanned Studies in PACS and Reports in PACS",0
18197,1117,Elearning-0000-230,n12397,n54012,3,"During Post Cleanup of OneChart Downtime, a paper log is created and reconciled with which of the following?",n178255,3,"d)	All of the Above",1
18197,1117,Elearning-0000-230,n12397,n54013,0,"During a Network Downtime, Patients admitted during the downtime will appear on modality worklists.",n178256,0,TRUE,0
18197,1117,Elearning-0000-230,n12397,n54013,1,"During a Network Downtime, Patients admitted during the downtime will appear on modality worklists.",n178257,1,FALSE,1
18197,1117,Elearning-0000-230,n12397,n54014,0,"When technologists are experiencing a problem with a radiology system, what is the best method to obtain assistance?",n178258,0,"a)	Contact Biomedical Engineering",0
18197,1117,Elearning-0000-230,n12397,n54014,1,"When technologists are experiencing a problem with a radiology system, what is the best method to obtain assistance?",n178259,1,"b)	Call individual members of the systems team at their desk extensions",0
18197,1117,Elearning-0000-230,n12397,n54014,2,"When technologists are experiencing a problem with a radiology system, what is the best method to obtain assistance?",n178260,2,"c)	Contact the IS Help Desk to log a ticket",1
18197,1117,Elearning-0000-230,n12397,n54014,3,"When technologists are experiencing a problem with a radiology system, what is the best method to obtain assistance?",n178261,3,"d)	All of the above",0
18197,1117,Elearning-0000-230,n12397,n54015,0,"During a GE PACS downtime at an Outpatient location, the tech is instructed to move forward with Downtime procedures. Technologists will start send images from the modality to DOWNTIME PACS.",n178262,0,TRUE,1
18197,1117,Elearning-0000-230,n12397,n54015,1,"During a GE PACS downtime at an Outpatient location, the tech is instructed to move forward with Downtime procedures. Technologists will start send images from the modality to DOWNTIME PACS.",n178263,1,FALSE,0
18197,1117,Elearning-0000-230,n12397,n54016,0,"During a Network Downtime, which of the following statement(s) is true for Outpatient locations?",n178264,0,"a)	Mammography studies will be held until downtime is over",0
18197,1117,Elearning-0000-230,n12397,n54016,1,"During a Network Downtime, which of the following statement(s) is true for Outpatient locations?",n178265,1,"b)	Outpatient locations will HOLD studies until the downtime is over",0
18197,1117,Elearning-0000-230,n12397,n54016,2,"During a Network Downtime, which of the following statement(s) is true for Outpatient locations?",n178266,2,"c)	Studies can be read on the scanner if a radiologist is on site",0
18197,1117,Elearning-0000-230,n12397,n54016,3,"During a Network Downtime, which of the following statement(s) is true for Outpatient locations?",n178267,3,"d)	All the above",1
18197,1117,Elearning-0000-230,n12397,n54017,0,What is efilm?,n178268,0,"a)	Image repository PACS that is used when GE PACS is down at the hospitals.",1
18197,1117,Elearning-0000-230,n12397,n54017,1,What is efilm?,n178269,1,"b)	Dictation system used by Radiologist",0
18197,1117,Elearning-0000-230,n12397,n54017,2,What is efilm?,n178270,2,"c)	None of the above",0
18197,1117,Elearning-0000-230,n12397,n54018,0,"During the recovery from downtime, each site will need to run the Pending Work Report multiple times.",n178271,0,TRUE,1
18197,1117,Elearning-0000-230,n12397,n54018,1,"During the recovery from downtime, each site will need to run the Pending Work Report multiple times.",n178272,1,FALSE,0
14160,1119,Elearning-0000-232,n8653,n41540,0,Information about Fertility Preservation can be found under the section entitled:,n133700,0,"a.	Day to Day Concerns",1
14160,1119,Elearning-0000-232,n8653,n41540,1,Information about Fertility Preservation can be found under the section entitled:,n133701,1,"b.	Managing Your Side Effects",0
14160,1119,Elearning-0000-232,n8653,n41540,2,Information about Fertility Preservation can be found under the section entitled:,n133702,2,"c.	Starting Radiation Therapy Treatment",0
14160,1119,Elearning-0000-232,n8653,n41540,3,Information about Fertility Preservation can be found under the section entitled:,n133703,3,"d.	Resources",0
14160,1119,Elearning-0000-232,n8653,n41541,0,Tobacco and Alcohol use recommendations are found in Part 4: Managing Your Side Effects.,n133704,0,TRUE,0
14160,1119,Elearning-0000-232,n8653,n41541,1,Tobacco and Alcohol use recommendations are found in Part 4: Managing Your Side Effects.,n133705,1,FALSE,1
14160,1119,Elearning-0000-232,n8653,n41542,0,The Radiation Therapy Patient Guide was designed to be given to:,n133706,0,"a.	All patients receiving radiation therapy",0
14160,1119,Elearning-0000-232,n8653,n41542,1,The Radiation Therapy Patient Guide was designed to be given to:,n133707,1,"b.	Only patients receiving Palliative radiation therapy",0
14160,1119,Elearning-0000-232,n8653,n41542,2,The Radiation Therapy Patient Guide was designed to be given to:,n133708,2,"c.	Only patients receiving Curative Intent radiation therapy",1
14160,1119,Elearning-0000-232,n8653,n41543,0,The following information can be found under Part 5: Resources,n133709,0,"a.	American Cancer Society",0
14160,1119,Elearning-0000-232,n8653,n41543,1,The following information can be found under Part 5: Resources,n133710,1,"b.	Behavioral Health and Psych-Oncology Services",0
14160,1119,Elearning-0000-232,n8653,n41543,2,The following information can be found under Part 5: Resources,n133711,2,"c.	Northside Hospital Cancer Institute Call Center",0
14160,1119,Elearning-0000-232,n8653,n41543,3,The following information can be found under Part 5: Resources,n133712,3,"d.	All of the above",1
14160,1119,Elearning-0000-232,n8653,n41544,0,The Operations Coordinator for each clinic will be responsible for ordering the Radiation Therapy Patient Guides.,n133713,0,TRUE,0
14160,1119,Elearning-0000-232,n8653,n41544,1,The Operations Coordinator for each clinic will be responsible for ordering the Radiation Therapy Patient Guides.,n133714,1,FALSE,1
19718,1120,Elearning-0000-233,n13754,n62081,0,"1.	Radiation Oncology price estimates consist of what two types of estimates?",n206520,0,"a.	Profee and Technical",1
19718,1120,Elearning-0000-233,n13754,n62081,1,"1.	Radiation Oncology price estimates consist of what two types of estimates?",n206521,1,"b.	Technical only",0
19718,1120,Elearning-0000-233,n13754,n62081,2,"1.	Radiation Oncology price estimates consist of what two types of estimates?",n206522,2,"c.	Profee only",0
19718,1120,Elearning-0000-233,n13754,n62082,0,2. The Oncology Financial Resource Specialist should create a _____________ and ______________ estimate for employed physicians.,n206523,0,"a.	Professional and Contracted",0
19718,1120,Elearning-0000-233,n13754,n62082,1,2. The Oncology Financial Resource Specialist should create a _____________ and ______________ estimate for employed physicians.,n206524,1,"b.	Professional and Technical",1
19718,1120,Elearning-0000-233,n13754,n62082,2,2. The Oncology Financial Resource Specialist should create a _____________ and ______________ estimate for employed physicians.,n206525,2,"c.	Technical and Commercial",0
19718,1120,Elearning-0000-233,n13754,n62083,0,"3.	The Oncology Financial Resource Specialist should create a _____________ ________ only for contracted physicians.",n206526,0,"a.	Technical estimate",1
19718,1120,Elearning-0000-233,n13754,n62083,1,"3.	The Oncology Financial Resource Specialist should create a _____________ ________ only for contracted physicians.",n206527,1,"b.	Insurance estimate",0
19718,1120,Elearning-0000-233,n13754,n62083,2,"3.	The Oncology Financial Resource Specialist should create a _____________ ________ only for contracted physicians.",n206528,2,"c.	Contracted estimate",0
19718,1120,Elearning-0000-233,n13754,n62084,0,"4.	If the patient has a Profee and a technical estimate, which should be generated first?",n206529,0,"a.	Either one - it does not matter which order they are created in",0
19718,1120,Elearning-0000-233,n13754,n62084,1,"4.	If the patient has a Profee and a technical estimate, which should be generated first?",n206530,1,"b.	Technical",0
19718,1120,Elearning-0000-233,n13754,n62084,2,"4.	If the patient has a Profee and a technical estimate, which should be generated first?",n206531,2,"c.	Profee",1
19718,1120,Elearning-0000-233,n13754,n62085,0,"5.	The Oncology Financial Resource Specialist should review previous accounts for outstanding balances and bad debt. This should be included in the FET as it is the total patient financial responsibility.",n206532,0,TRUE,1
19718,1120,Elearning-0000-233,n13754,n62085,1,"5.	The Oncology Financial Resource Specialist should review previous accounts for outstanding balances and bad debt. This should be included in the FET as it is the total patient financial responsibility.",n206533,1,FALSE,0
19718,1120,Elearning-0000-233,n13754,n62086,0,"6.	When creating the technical estimate, it is not necessary to deduct the Profee estimate from the remaining insurance benefits.",n206534,0,TRUE,0
19718,1120,Elearning-0000-233,n13754,n62086,1,"6.	When creating the technical estimate, it is not necessary to deduct the Profee estimate from the remaining insurance benefits.",n206535,1,FALSE,1
19718,1120,Elearning-0000-233,n13754,n62087,0,"7.	What is the first step in preparation for creating a Radiation Oncology price estimate?",n206536,0,"a.	Access STAR ILE and locate Modality Treatment Plan",1
19718,1120,Elearning-0000-233,n13754,n62087,1,"7.	What is the first step in preparation for creating a Radiation Oncology price estimate?",n206537,1,"b.	Access STAR to obtain insurance benefits",0
19718,1120,Elearning-0000-233,n13754,n62087,2,"7.	What is the first step in preparation for creating a Radiation Oncology price estimate?",n206538,2,"c.	Log into the FET Tool",0
19718,1120,Elearning-0000-233,n13754,n62088,0,"8.	What is the name of the tool used by the Oncology Financial Resource Specialist to calculate the technical fees listed on the Modality Treatment Plan?",n206539,0,"a.	Estimation Workbook",0
19718,1120,Elearning-0000-233,n13754,n62088,1,"8.	What is the name of the tool used by the Oncology Financial Resource Specialist to calculate the technical fees listed on the Modality Treatment Plan?",n206540,1,"b.	FET",1
19718,1120,Elearning-0000-233,n13754,n62088,2,"8.	What is the name of the tool used by the Oncology Financial Resource Specialist to calculate the technical fees listed on the Modality Treatment Plan?",n206541,2,"c.	Technical Workbook",0
19718,1120,Elearning-0000-233,n13754,n62089,0,9. A standard note code must be added to each account to notate the financial outcome.,n206542,0,TRUE,1
19718,1120,Elearning-0000-233,n13754,n62089,1,9. A standard note code must be added to each account to notate the financial outcome.,n206543,1,FALSE,0
19718,1120,Elearning-0000-233,n13754,n62090,0,10. A financial clearance/ non-clearance email will be sent to the appropriate email distribution list after the Oncology Financial Resource Specialist works each account.,n206544,0,TRUE,1
19718,1120,Elearning-0000-233,n13754,n62090,1,10. A financial clearance/ non-clearance email will be sent to the appropriate email distribution list after the Oncology Financial Resource Specialist works each account.,n206545,1,FALSE,0
19718,1120,Elearning-0000-233,n13754,n62091,0,"11.	The Modality Treatment plan specifies the quantities of CPT codes and differentiates which codes are Profee versus technical.",n206546,0,TRUE,0
19718,1120,Elearning-0000-233,n13754,n62091,1,"11.	The Modality Treatment plan specifies the quantities of CPT codes and differentiates which codes are Profee versus technical.",n206547,1,FALSE,1
19718,1120,Elearning-0000-233,n13754,n62092,0,"12.	When creating the technical estimate, the Oncology Financial Resource Specialist will refer to the standard processes and procedures via the Financial Estimation Tool.",n206548,0,TRUE,1
19718,1120,Elearning-0000-233,n13754,n62092,1,"12.	When creating the technical estimate, the Oncology Financial Resource Specialist will refer to the standard processes and procedures via the Financial Estimation Tool.",n206549,1,FALSE,0
19718,1120,Elearning-0000-233,n13754,n62093,0,"13.	Each treatment plan has either 3 days or 5 days listed at the top. What does the Oncology Financial Resource Specialist use this for?",n206550,0,"a.	This does not indicate anything",0
19718,1120,Elearning-0000-233,n13754,n62093,1,"13.	Each treatment plan has either 3 days or 5 days listed at the top. What does the Oncology Financial Resource Specialist use this for?",n206551,1,"b.	The number of treatments",0
19718,1120,Elearning-0000-233,n13754,n62093,2,"13.	Each treatment plan has either 3 days or 5 days listed at the top. What does the Oncology Financial Resource Specialist use this for?",n206552,2,"c.	The number of business days to financially clear the patient",1
19718,1120,Elearning-0000-233,n13754,n62094,0,"14. If an ABN is located in STAR, the Oncology Financial Resource Specialist should create a self-pay estimate for the applicable non-covered CPT codes?",n206553,0,TRUE,1
19718,1120,Elearning-0000-233,n13754,n62094,1,"14. If an ABN is located in STAR, the Oncology Financial Resource Specialist should create a self-pay estimate for the applicable non-covered CPT codes?",n206554,1,FALSE,0
19718,1120,Elearning-0000-233,n13754,n62095,0,"15.	 Once the Oncology Financial Resource Specialist completes the ABN, the completed document should be scanned into what ILE folder?",n206555,0,"a.	PFS: Primary Insurance",0
19718,1120,Elearning-0000-233,n13754,n62095,1,"15.	 Once the Oncology Financial Resource Specialist completes the ABN, the completed document should be scanned into what ILE folder?",n206556,1,"b.	PFS: Insurance Information",0
19718,1120,Elearning-0000-233,n13754,n62095,2,"15.	 Once the Oncology Financial Resource Specialist completes the ABN, the completed document should be scanned into what ILE folder?",n206557,2,"c.	PFS: ABN",1
19718,1120,Elearning-0000-233,n13754,n62096,0,"16.	The Intake team will write ________________ across the top of the treatment plan when a patient's care must begin immediately.",n206558,0,"a.	Hurry Up",0
19718,1120,Elearning-0000-233,n13754,n62096,1,"16.	The Intake team will write ________________ across the top of the treatment plan when a patient's care must begin immediately.",n206559,1,"b.	Emergency",1
19718,1120,Elearning-0000-233,n13754,n62096,2,"16.	The Intake team will write ________________ across the top of the treatment plan when a patient's care must begin immediately.",n206560,2,"c.	ASAP",0
19718,1120,Elearning-0000-233,n13754,n62097,0,"17.	 If an emergency patient is unable to make a suitable payment arrangement or qualify for financial assistance, their appointment ______ _______ be postponed.",n206561,0,"a.	Will",0
19718,1120,Elearning-0000-233,n13754,n62097,1,"17.	 If an emergency patient is unable to make a suitable payment arrangement or qualify for financial assistance, their appointment ______ _______ be postponed.",n206562,1,"b.	Will not",1
19718,1120,Elearning-0000-233,n13754,n62097,2,"17.	 If an emergency patient is unable to make a suitable payment arrangement or qualify for financial assistance, their appointment ______ _______ be postponed.",n206563,2,"c.	May be",0
19718,1120,Elearning-0000-233,n13754,n62098,0,"18.	 The Oncology Financial Resource Specialist fills out the Patient Tracker on each patient worked.",n206564,0,TRUE,1
19718,1120,Elearning-0000-233,n13754,n62098,1,"18.	 The Oncology Financial Resource Specialist fills out the Patient Tracker on each patient worked.",n206565,1,FALSE,0
19718,1120,Elearning-0000-233,n13754,n62099,0,"19. If a non-emergency patient cannot make a suitable payment arrangement or qualify for financial assistance, the treatment is  ____________________",n206566,0,"a.	Postponed/rescheduled",1
19718,1120,Elearning-0000-233,n13754,n62099,1,"19. If a non-emergency patient cannot make a suitable payment arrangement or qualify for financial assistance, the treatment is  ____________________",n206567,1,"b.	Continued",0
19718,1120,Elearning-0000-233,n13754,n62099,2,"19. If a non-emergency patient cannot make a suitable payment arrangement or qualify for financial assistance, the treatment is  ____________________",n206599,2,"c.	Cancelled",0
19718,1120,Elearning-0000-233,n13754,n62100,0,"20.	Generic Treatment Plans will be created for patients that do not have an estimated amount due for radiation oncology treatment but may have _______________",n206568,0,"a.	Outstanding balances and/or bad debt",1
19718,1120,Elearning-0000-233,n13754,n62100,1,"20.	Generic Treatment Plans will be created for patients that do not have an estimated amount due for radiation oncology treatment but may have _______________",n206569,1,"b.	A regularly scheduled appointment",0
19718,1120,Elearning-0000-233,n13754,n62100,2,"20.	Generic Treatment Plans will be created for patients that do not have an estimated amount due for radiation oncology treatment but may have _______________",n206570,2,"c.	Paperwork that needs to be updated",0
19718,1120,Elearning-0000-233,n13754,n62101,0,21. The Radiation Oncology Estimation Workbook is located in what folder?,n206571,0,"a.	Patient Access All - Radiation Oncology Estimator Worksheet",1
19718,1120,Elearning-0000-233,n13754,n62101,1,21. The Radiation Oncology Estimation Workbook is located in what folder?,n206572,1,"b.	Patient Access All - Rad Onc Profee Worksheet",0
19718,1120,Elearning-0000-233,n13754,n62101,2,21. The Radiation Oncology Estimation Workbook is located in what folder?,n206573,2,"c.	Patient Access All - Profee Workbook",0
19718,1120,Elearning-0000-233,n13754,n62102,0,"22.	When saving an estimate letter in the Radiation Oncology Estimation Workbook, the following process is followed:",n206574,0,"a.	While on the letter tab, hit the save button",0
19718,1120,Elearning-0000-233,n13754,n62102,1,"22.	When saving an estimate letter in the Radiation Oncology Estimation Workbook, the following process is followed:",n206575,1,"b.	While on the letter tab, do 'file, save as' and save letter to desktop",0
19718,1120,Elearning-0000-233,n13754,n62102,2,"22.	When saving an estimate letter in the Radiation Oncology Estimation Workbook, the following process is followed:",n206576,2,"c.	Return to the patient tab and hit the gray save button at the top",1
19718,1120,Elearning-0000-233,n13754,n62103,0,"23.	 By selecting the gray ""SAVE""    button on the Patient Form tab of the Radiation Oncology Estimation Workbook, the estimate letter is:",n206577,0,"a.	Automatically saved to the Galen folder",1
19718,1120,Elearning-0000-233,n13754,n62103,1,"23.	 By selecting the gray ""SAVE""    button on the Patient Form tab of the Radiation Oncology Estimation Workbook, the estimate letter is:",n206578,1,"b.	Automatically saved to the desktop",0
19718,1120,Elearning-0000-233,n13754,n62103,2,"23.	 By selecting the gray ""SAVE""    button on the Patient Form tab of the Radiation Oncology Estimation Workbook, the estimate letter is:",n206579,2,"c.	Automatically sent to the patient",0
19718,1120,Elearning-0000-233,n13754,n62104,0,"24.	 Once the Profee estimate letter is saved on the Galen drive, the Oncology Financial Resource Specialist should access the Galen drive and",n206580,0,"a.	Open the excel workbook, access the estimate letter and change to a PDF format",1
19718,1120,Elearning-0000-233,n13754,n62104,1,"24.	 Once the Profee estimate letter is saved on the Galen drive, the Oncology Financial Resource Specialist should access the Galen drive and",n206581,1,"b.	Open the excel workbook and delete the estimate letter",0
19718,1120,Elearning-0000-233,n13754,n62104,2,"24.	 Once the Profee estimate letter is saved on the Galen drive, the Oncology Financial Resource Specialist should access the Galen drive and",n206582,2,"c.	Do nothing.  Galen does not need the letter",0
19718,1120,Elearning-0000-233,n13754,n62105,0,"25.	 Profee and technical payments are applied to the same outlet in Wells Fargo.",n206583,0,TRUE,0
19718,1120,Elearning-0000-233,n13754,n62105,1,"25.	 Profee and technical payments are applied to the same outlet in Wells Fargo.",n206584,1,FALSE,1
19718,1120,Elearning-0000-233,n13754,n62106,0,"26.	 What two steps have to be done in order to create the Profee Financial Estimate letter once the Oncology Financial Resource Specialist accesses the Radiation Oncology Estimation Workbook?",n206585,0,"a.	Fill in the insurance benefits on the Patient Form and review the Detailed Bill Estimate tab",0
19718,1120,Elearning-0000-233,n13754,n62106,1,"26.	 What two steps have to be done in order to create the Profee Financial Estimate letter once the Oncology Financial Resource Specialist accesses the Radiation Oncology Estimation Workbook?",n206586,1,"b.	Fill in the insurance benefits on the Patient Form tab and save to the desktop",0
19718,1120,Elearning-0000-233,n13754,n62106,2,"26.	 What two steps have to be done in order to create the Profee Financial Estimate letter once the Oncology Financial Resource Specialist accesses the Radiation Oncology Estimation Workbook?",n206587,2,"c.	Fill in the insurance benefits on the Patient Form tab and compare the Treatment Plan CPT Codes and Quantities to the ones listed on the Template List tab and update as needed",1
19718,1120,Elearning-0000-233,n13754,n62107,0,"27.	 If an Oncology Financial Resource Specialist is unable to reach a patient to provide an estimate prior to treatment, the patient is considered financially cleared.",n206588,0,TRUE,0
19718,1120,Elearning-0000-233,n13754,n62107,1,"27.	 If an Oncology Financial Resource Specialist is unable to reach a patient to provide an estimate prior to treatment, the patient is considered financially cleared.",n206589,1,FALSE,1
19718,1120,Elearning-0000-233,n13754,n62108,0,"28.	 When should the Oncology Financial Resource Specialist run eligibility through RevRunner (if applicable) to see if the patient has met more of their deductible or out of pocket prior to creating the estimate letter?",n206590,0,"a.	Only if benefits were verified by the Intake Team within the past two weeks",0
19718,1120,Elearning-0000-233,n13754,n62108,1,"28.	 When should the Oncology Financial Resource Specialist run eligibility through RevRunner (if applicable) to see if the patient has met more of their deductible or out of pocket prior to creating the estimate letter?",n206591,1,"b.	Only if benefits were verified by the Intake Team within the past week",0
19718,1120,Elearning-0000-233,n13754,n62108,2,"28.	 When should the Oncology Financial Resource Specialist run eligibility through RevRunner (if applicable) to see if the patient has met more of their deductible or out of pocket prior to creating the estimate letter?",n206592,2,"c.	Prior to every estimate",1
19718,1120,Elearning-0000-233,n13754,n62109,0,"29.	 The Oncology Financial Resource Specialist should scan both the profee and technical estimate letters to what folder in ILE?",n206593,0,"a.	PFS:  POS COLLECTIONS DOCUMENTS",1
19718,1120,Elearning-0000-233,n13754,n62109,1,"29.	 The Oncology Financial Resource Specialist should scan both the profee and technical estimate letters to what folder in ILE?",n206594,1,"b.	PFS:  PRICE ESTIMATE LETTERS",0
19718,1120,Elearning-0000-233,n13754,n62109,2,"29.	 The Oncology Financial Resource Specialist should scan both the profee and technical estimate letters to what folder in ILE?",n206595,2,"c.	PFS:  COLLECTIONS LETTERS",0
19718,1120,Elearning-0000-233,n13754,n62110,0,"30.	  If a patient pays more than the required 1/3 down deposit the Oncology Financial Resource Specialist should use what form located on the Revenue Cycle Website?",n206596,0,"a.	Generic FET Letter",1
19718,1120,Elearning-0000-233,n13754,n62110,1,"30.	  If a patient pays more than the required 1/3 down deposit the Oncology Financial Resource Specialist should use what form located on the Revenue Cycle Website?",n206597,1,"b.	Copay FET Letter",0
19718,1120,Elearning-0000-233,n13754,n62110,2,"30.	  If a patient pays more than the required 1/3 down deposit the Oncology Financial Resource Specialist should use what form located on the Revenue Cycle Website?",n206598,2,"c.	1/3 Down/Copay Only FET Letter",0
18599,1121,Elearning-0000-234,n12744,n55940,0,"When placing the skin temperature sensor with the radiant warmer in skin control mode, it should be positioned:",n185110,0,A. On the back when the infant is lying on its back,0
18599,1121,Elearning-0000-234,n12744,n55940,1,"When placing the skin temperature sensor with the radiant warmer in skin control mode, it should be positioned:",n185111,1,B. On the front when the infant is lying on its front,0
18599,1121,Elearning-0000-234,n12744,n55940,2,"When placing the skin temperature sensor with the radiant warmer in skin control mode, it should be positioned:",n185112,2,C. Under clothing or blankets,0
18599,1121,Elearning-0000-234,n12744,n55940,3,"When placing the skin temperature sensor with the radiant warmer in skin control mode, it should be positioned:",n185113,3,D. On the lower abdomen when the infant is lying on its back,1
18599,1121,Elearning-0000-234,n12744,n55952,0,How much time will it take for the temperature sensor to adjust to the infant's temperature?,n185114,0,A. 10 minutes,0
18599,1121,Elearning-0000-234,n12744,n55952,1,How much time will it take for the temperature sensor to adjust to the infant's temperature?,n185115,1,B. 3 minutes,0
18599,1121,Elearning-0000-234,n12744,n55952,2,How much time will it take for the temperature sensor to adjust to the infant's temperature?,n185116,2,C. 15 minutes,0
18599,1121,Elearning-0000-234,n12744,n55952,3,How much time will it take for the temperature sensor to adjust to the infant's temperature?,n185117,3,D. 5 minutes,1
18599,1121,Elearning-0000-234,n12744,n55953,0,"When attempting to raise the level of the warmer, the ''UP' foot pedal does not  raise the bed. You should:",n185118,0,A. Press the pedal harder to reset it,0
18599,1121,Elearning-0000-234,n12744,n55953,1,"When attempting to raise the level of the warmer, the ''UP' foot pedal does not  raise the bed. You should:",n185119,1,B. Press the pedal 3 times to reset it,0
18599,1121,Elearning-0000-234,n12744,n55953,2,"When attempting to raise the level of the warmer, the ''UP' foot pedal does not  raise the bed. You should:",n185120,2,C. Press the 'DOWN' pedal to reset it,1
18599,1121,Elearning-0000-234,n12744,n55953,3,"When attempting to raise the level of the warmer, the ''UP' foot pedal does not  raise the bed. You should:",n185121,3,D. Turn the bed off to reset it,0
18599,1121,Elearning-0000-234,n12744,n55954,0,You find the radiant warmer bed alarming for high skin temperature and see  that the skin temperature probe is not attached to the infant. You first notify the RN and are asked to re-attach the skin temperature probe. What should you do?,n185122,0,A Use tape to re-attach the skin temperature probe to the abdomen,0
18599,1121,Elearning-0000-234,n12744,n55954,1,You find the radiant warmer bed alarming for high skin temperature and see  that the skin temperature probe is not attached to the infant. You first notify the RN and are asked to re-attach the skin temperature probe. What should you do?,n185123,1,B Use a reflective disk to re-attach the skin temperature probe to the infant's side,0
18599,1121,Elearning-0000-234,n12744,n55954,2,You find the radiant warmer bed alarming for high skin temperature and see  that the skin temperature probe is not attached to the infant. You first notify the RN and are asked to re-attach the skin temperature probe. What should you do?,n185124,2,C. Use tegaderm to re-attach the probe to the infants underarm,0
18599,1121,Elearning-0000-234,n12744,n55954,3,You find the radiant warmer bed alarming for high skin temperature and see  that the skin temperature probe is not attached to the infant. You first notify the RN and are asked to re-attach the skin temperature probe. What should you do?,n185125,3,D. Use a reflective disk to re-attach the skin temperature probe to the abdomen so it is facing UP,1
18599,1121,Elearning-0000-234,n12744,n55955,0,You should leave the infant unattended when the radiant warmer is in MANUAL  mode.,n185126,0,TRUE,0
18599,1121,Elearning-0000-234,n12744,n55955,1,You should leave the infant unattended when the radiant warmer is in MANUAL  mode.,n185127,1,FALSE,1
18599,1121,Elearning-0000-234,n12744,n55956,0,"If the skin temperature sensor becomes detached, it will measure the air temperature, and so the infant is at risk of getting cold.",n185128,0,TRUE,0
18599,1121,Elearning-0000-234,n12744,n55956,1,"If the skin temperature sensor becomes detached, it will measure the air temperature, and so the infant is at risk of getting cold.",n185129,1,FALSE,1
18599,1121,Elearning-0000-234,n12744,n55957,0,An incorrectly positioned sensor can put the patient at risk of under or overheating.,n185130,0,TRUE,1
18599,1121,Elearning-0000-234,n12744,n55957,1,An incorrectly positioned sensor can put the patient at risk of under or overheating.,n185131,1,FALSE,0
19235,1122,Elearning-0000-235,n13322,n59295,0,What is Radioactive Waste?,n196599,0,A) waste containing detectable amounts of radioactive material,0
19235,1122,Elearning-0000-235,n13322,n59295,1,What is Radioactive Waste?,n196600,1,B) contaminated linen,0
19235,1122,Elearning-0000-235,n13322,n59295,2,What is Radioactive Waste?,n196601,2,C) All of the above,1
19235,1122,Elearning-0000-235,n13322,n59296,0,"To measure radioactive waste, the following devices can be used?",n196602,0,A) A handheld Geiger meter,0
19235,1122,Elearning-0000-235,n13322,n59296,1,"To measure radioactive waste, the following devices can be used?",n196603,1,B) Audible and visual alarm system,0
19235,1122,Elearning-0000-235,n13322,n59296,2,"To measure radioactive waste, the following devices can be used?",n196604,2,C) All of the above,1
19235,1122,Elearning-0000-235,n13322,n59297,0,What is half life?,n196605,0,A) 50% of your age,0
19235,1122,Elearning-0000-235,n13322,n59297,1,What is half life?,n196606,1,B) The time it takes materials to decay,1
19235,1122,Elearning-0000-235,n13322,n59297,2,What is half life?,n196607,2,C) Description of battery usage,0
19235,1122,Elearning-0000-235,n13322,n59298,0,Our goal is to prevent radioactive material from leaving the facility.,n196608,0,TRUE,1
19235,1122,Elearning-0000-235,n13322,n59298,1,Our goal is to prevent radioactive material from leaving the facility.,n196609,1,FALSE,0
17931,1124,Elearning-0000-237,n12148,n52181,0,WHAT IS CONSIDERED THE PACEMAKER OF THE HEART,n171520,0,AV NODE,0
17931,1124,Elearning-0000-237,n12148,n52181,1,WHAT IS CONSIDERED THE PACEMAKER OF THE HEART,n171521,1,BUNDLE OF HIS,0
17931,1124,Elearning-0000-237,n12148,n52181,2,WHAT IS CONSIDERED THE PACEMAKER OF THE HEART,n171522,2,VENTRICLES,0
17931,1124,Elearning-0000-237,n12148,n52181,3,WHAT IS CONSIDERED THE PACEMAKER OF THE HEART,n171523,3,SA NODE,1
17931,1124,Elearning-0000-237,n12148,n52184,0,SINUS BRADY IS CHARACTERIZED BY A RATE OF LESS THAN 60 AND A RHYTHM THAT IS REGULAR,n171532,0,TRUE,1
