nl_course_id,docebo_id,docebo_code,Test_ID,Ques_ID,sequence,question_text,QuesAns_ID,answer_sequence,answer_text,correct
19622,1847,Elearning-0000-894,n13662,n61537,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""HAPI Prevention Education - May 2021 - Braden Scale Risk Factors"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n204555,1,FALSE,0
19955,1849,Elearning-0000-896,n13956,n63452,0,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""Hand Off Communication Perioperative Communication"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n211560,0,TRUE,1
19955,1849,Elearning-0000-896,n13956,n63452,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""Hand Off Communication Perioperative Communication"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n211561,1,FALSE,0
19501,1850,Elearning-0000-897,n13559,n60803,0,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the FY2021 NPSG.07.01.01 - HAND HYGIENE PRINCIPLES CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n201932,0,TRUE,1
19501,1850,Elearning-0000-897,n13559,n60803,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the FY2021 NPSG.07.01.01 - HAND HYGIENE PRINCIPLES CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n201933,1,FALSE,0
19904,1851,Elearning-0000-898,n13915,n63060,0,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""GI LAB NSF: STERILE SUPPLY STORAGE"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n210063,0,TRUE,1
19904,1851,Elearning-0000-898,n13915,n63060,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""GI LAB NSF: STERILE SUPPLY STORAGE"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n210064,1,FALSE,0
19142,1852,Elearning-0000-899,n13235,n58847,0,I recognize that dosing for carboplatin is unique from other agents and requires specific dosing-calculations and double-checks,n194984,0,TRUE,1
19142,1852,Elearning-0000-899,n13235,n58847,1,I recognize that dosing for carboplatin is unique from other agents and requires specific dosing-calculations and double-checks,n194985,1,FALSE,0
19142,1852,Elearning-0000-899,n13235,n58848,0,Height and weight alerts are <u>critical</u> and should not be ignored.,n194986,0,TRUE,1
19142,1852,Elearning-0000-899,n13235,n58848,1,Height and weight alerts are <u>critical</u> and should not be ignored.,n194987,1,FALSE,0
19142,1852,Elearning-0000-899,n13235,n58849,0,Checking the route of any chemotherapy agent is imperative. Subcutaneous administration of chemotherapy agents is increasing in frequency. Special precautions have been put in place to ensure each agent is administered via the correct route.,n194988,0,TRUE,1
19142,1852,Elearning-0000-899,n13235,n58849,1,Checking the route of any chemotherapy agent is imperative. Subcutaneous administration of chemotherapy agents is increasing in frequency. Special precautions have been put in place to ensure each agent is administered via the correct route.,n194989,1,FALSE,0
19947,1854,Elearning-0000-900,n13948,n63403,0,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""SCN Feeding Workflow Update"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n211390,0,TRUE,1
19947,1854,Elearning-0000-900,n13948,n63403,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""SCN Feeding Workflow Update"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n211391,1,FALSE,0
19336,1855,Elearning-0000-901,n13416,n59897,0,Patient safety is a team effort and patient's should been at an arm's length and remain within line of sight at all times.,n198716,0,a. True,1
19336,1855,Elearning-0000-901,n13416,n59897,1,Patient safety is a team effort and patient's should been at an arm's length and remain within line of sight at all times.,n198717,1,b. False,0
19336,1855,Elearning-0000-901,n13416,n59898,0,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198718,0,"a. Reassess your patient for dizziness, lightheadedness and changes in condition",0
19336,1855,Elearning-0000-901,n13416,n59898,1,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198719,1,b. Confirm the patient is wearing anti-slip socks,0
19336,1855,Elearning-0000-901,n13416,n59898,2,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198720,2,"c. Utilize assistive devices, if indicated.",0
19336,1855,Elearning-0000-901,n13416,n59898,3,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198721,3,"d. Ensure the patient's tubes, lines and catheters are out of the way",0
19336,1855,Elearning-0000-901,n13416,n59898,4,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198722,4,e. All of the above,1
19336,1855,Elearning-0000-901,n13416,n59899,0,Your patient received a PNB for a knee arthroscopy. You are assessing motor and sensory impairments prior to moving the patient to the next phase of care. You ask the patient to raise their leg straight off of the bed and hold it. The patient is able to raise their leg with their knee bent and is able to hold it for 2 seconds. Which of the following actions is most appropriate?,n198723,0,"a. Move forward with standing and ambulating the patient, this is a normal finding",0
19336,1855,Elearning-0000-901,n13416,n59899,1,Your patient received a PNB for a knee arthroscopy. You are assessing motor and sensory impairments prior to moving the patient to the next phase of care. You ask the patient to raise their leg straight off of the bed and hold it. The patient is able to raise their leg with their knee bent and is able to hold it for 2 seconds. Which of the following actions is most appropriate?,n198724,1,b. Have 3 staff members present when standing the patient incase the patient's knee buckles,0
19336,1855,Elearning-0000-901,n13416,n59899,2,Your patient received a PNB for a knee arthroscopy. You are assessing motor and sensory impairments prior to moving the patient to the next phase of care. You ask the patient to raise their leg straight off of the bed and hold it. The patient is able to raise their leg with their knee bent and is able to hold it for 2 seconds. Which of the following actions is most appropriate?,n198725,2,"c. The patient failed the straight leg raise test indicating their quad strength may not support them when standing, continue to assess the patient for return of motor strength.",1
19336,1855,Elearning-0000-901,n13416,n59899,3,Your patient received a PNB for a knee arthroscopy. You are assessing motor and sensory impairments prior to moving the patient to the next phase of care. You ask the patient to raise their leg straight off of the bed and hold it. The patient is able to raise their leg with their knee bent and is able to hold it for 2 seconds. Which of the following actions is most appropriate?,n198726,3,d. Call Anesthesia and the surgeon to report the findings,0
19336,1855,Elearning-0000-901,n13416,n59900,0,Risk factors for falls include,n198727,0,a. Orthostatic hypotension,0
19336,1855,Elearning-0000-901,n13416,n59900,1,Risk factors for falls include,n198728,1,b. Medications,0
19336,1855,Elearning-0000-901,n13416,n59900,2,Risk factors for falls include,n198729,2,c. Lines/ tubes/ drains/ catheters,0
19336,1855,Elearning-0000-901,n13416,n59900,3,Risk factors for falls include,n198730,3,d. Pain,0
19336,1855,Elearning-0000-901,n13416,n59900,4,Risk factors for falls include,n198731,4,e. Motor/ Sensory Impairment,0
19336,1855,Elearning-0000-901,n13416,n59900,5,Risk factors for falls include,n198732,5,f. All of the above,1
19336,1855,Elearning-0000-901,n13416,n59901,0,It is required to document environmental safety measures taken to reduce the risk of patient falls?,n198733,0,a. True,1
19336,1855,Elearning-0000-901,n13416,n59901,1,It is required to document environmental safety measures taken to reduce the risk of patient falls?,n198734,1,b. False,0
19335,1856,Elearning-0000-902,n13415,n59893,0,Patient safety is a team effort and patient's should been at an arm's length and remain within line of sight at all times.,n198701,0,a. True,1
19335,1856,Elearning-0000-902,n13415,n59893,1,Patient safety is a team effort and patient's should been at an arm's length and remain within line of sight at all times.,n198702,1,b. False,0
19335,1856,Elearning-0000-902,n13415,n59894,0,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198703,0,"a. Observe your patient for dizziness, lightheadedness and changes in condition and report it to the RN",0
19335,1856,Elearning-0000-902,n13415,n59894,1,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198704,1,b. Confirm the patient is wearing anti-slip socks,0
19335,1856,Elearning-0000-902,n13415,n59894,2,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198705,2,"c. Utilize assistive devices, if indicated",0
19335,1856,Elearning-0000-902,n13415,n59894,3,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198706,3,"d. Ensure the patient's tubes, lines and catheters are out of the way",0
19335,1856,Elearning-0000-902,n13415,n59894,4,"You assist your patient to a sitting position on the side of the stretcher. Prior to standing the patient, you should:",n198707,4,e. All of the above,1
19335,1856,Elearning-0000-902,n13415,n59895,0,Risk factors for falls include,n198708,0,A. Orthostatic hypotension,0
19335,1856,Elearning-0000-902,n13415,n59895,1,Risk factors for falls include,n198709,1,B. Medications,0
19335,1856,Elearning-0000-902,n13415,n59895,2,Risk factors for falls include,n198710,2,C. Lines/ tubes/ drains/ catheters,0
19335,1856,Elearning-0000-902,n13415,n59895,3,Risk factors for falls include,n198711,3,D. Pain,0
19335,1856,Elearning-0000-902,n13415,n59895,4,Risk factors for falls include,n198712,4,E. Motor/ Sensory Impairment,0
19335,1856,Elearning-0000-902,n13415,n59895,5,Risk factors for falls include,n198713,5,F. All of the above,1
19335,1856,Elearning-0000-902,n13415,n59896,0,Gait belts are a good tool to use to help support the patient and staff member when standing and ambulating a patient?,n198714,0,a. True,1
19335,1856,Elearning-0000-902,n13415,n59896,1,Gait belts are a good tool to use to help support the patient and staff member when standing and ambulating a patient?,n198715,1,b. False,0
19975,1857,Elearning-0000-903,n13972,n63635,0,"If patient is complaining of pain and burning at the IV site, the nurse should consider extravasation and stop infusion and assess site immediately.",n212202,0,TRUE,1
19975,1857,Elearning-0000-903,n13972,n63635,1,"If patient is complaining of pain and burning at the IV site, the nurse should consider extravasation and stop infusion and assess site immediately.",n212203,1,FALSE,0
19975,1857,Elearning-0000-903,n13972,n63636,0,"If IV access has visible blood return, the nurse should consider IV is patent and there is no need to flush IV access.",n212204,0,TRUE,0
19975,1857,Elearning-0000-903,n13972,n63636,1,"If IV access has visible blood return, the nurse should consider IV is patent and there is no need to flush IV access.",n212205,1,FALSE,1
19975,1857,Elearning-0000-903,n13972,n63637,0,It is possible that Vesicant drugs could leak at the insertion site causing extravasation without the vein wall being punctured.,n212206,0,TRUE,1
19975,1857,Elearning-0000-903,n13972,n63637,1,It is possible that Vesicant drugs could leak at the insertion site causing extravasation without the vein wall being punctured.,n212207,1,FALSE,0
19975,1857,Elearning-0000-903,n13972,n63638,0,"A cold or warm compress should be applied on extravasation site for 20minutes, 4 times per day for the first 48hrs.",n212208,0,TRUE,1
19975,1857,Elearning-0000-903,n13972,n63638,1,"A cold or warm compress should be applied on extravasation site for 20minutes, 4 times per day for the first 48hrs.",n212209,1,FALSE,0
19975,1857,Elearning-0000-903,n13972,n63639,0,"When administering Amiodarone, an inline filter should always be used.",n212210,0,TRUE,1
19975,1857,Elearning-0000-903,n13972,n63639,1,"When administering Amiodarone, an inline filter should always be used.",n212211,1,FALSE,0
19975,1857,Elearning-0000-903,n13972,n63640,0,Which of the following are early signs/symptoms of extravasation?,n212212,0,"a.	Local blistering",0
19975,1857,Elearning-0000-903,n13972,n63640,1,Which of the following are early signs/symptoms of extravasation?,n212213,1,"b.	Loss of blood return",0
19975,1857,Elearning-0000-903,n13972,n63640,2,Which of the following are early signs/symptoms of extravasation?,n212214,2,"c.	Mild burning and discomfort  on IV site",0
19975,1857,Elearning-0000-903,n13972,n63640,3,Which of the following are early signs/symptoms of extravasation?,n212215,3,"d.	Increased pain",0
19975,1857,Elearning-0000-903,n13972,n63640,4,Which of the following are early signs/symptoms of extravasation?,n212216,4,"e.	Ulceration",0
19975,1857,Elearning-0000-903,n13972,n63640,5,Which of the following are early signs/symptoms of extravasation?,n212217,5,"f.	Increased swelling",0
19975,1857,Elearning-0000-903,n13972,n63640,6,Which of the following are early signs/symptoms of extravasation?,n212218,6,"g.	B,C",1
19975,1857,Elearning-0000-903,n13972,n63641,0,What is the ideal time to administer extravasation antidotes to get the maximum effects?,n212219,0,"a.	Within 4hrs of extravasation",0
19975,1857,Elearning-0000-903,n13972,n63641,1,What is the ideal time to administer extravasation antidotes to get the maximum effects?,n212220,1,"b.	Within one hour",1
19975,1857,Elearning-0000-903,n13972,n63641,2,What is the ideal time to administer extravasation antidotes to get the maximum effects?,n212221,2,"c.	It can be administered any time",0
19975,1857,Elearning-0000-903,n13972,n63641,3,What is the ideal time to administer extravasation antidotes to get the maximum effects?,n212222,3,"d.	Within 24hrs",0
19975,1857,Elearning-0000-903,n13972,n63642,0,What is the correct sequence of events that should happen at the first suspicion of an extravasation? 1. Remove IV access 2.stop infusion 3.attempt to aspirate drug from the IV device 4. Disconnect IV tubing,n212223,0,"a.	2,3,1,4",0
19975,1857,Elearning-0000-903,n13972,n63642,1,What is the correct sequence of events that should happen at the first suspicion of an extravasation? 1. Remove IV access 2.stop infusion 3.attempt to aspirate drug from the IV device 4. Disconnect IV tubing,n212224,1,"b.	2,1,3,4",0
19975,1857,Elearning-0000-903,n13972,n63642,2,What is the correct sequence of events that should happen at the first suspicion of an extravasation? 1. Remove IV access 2.stop infusion 3.attempt to aspirate drug from the IV device 4. Disconnect IV tubing,n212225,2,"c.	2,4,3,1",1
19975,1857,Elearning-0000-903,n13972,n63642,3,What is the correct sequence of events that should happen at the first suspicion of an extravasation? 1. Remove IV access 2.stop infusion 3.attempt to aspirate drug from the IV device 4. Disconnect IV tubing,n212226,3,"d.	1,2,3,4",0
19975,1857,Elearning-0000-903,n13972,n63643,0,Which medication requires a warm compress?,n212227,0,"a.	Amiodarone",0
19975,1857,Elearning-0000-903,n13972,n63643,1,Which medication requires a warm compress?,n212228,1,"b.	Dobutamine",1
19975,1857,Elearning-0000-903,n13972,n63643,2,Which medication requires a warm compress?,n212229,2,"c.	TPN",0
19975,1857,Elearning-0000-903,n13972,n63643,3,Which medication requires a warm compress?,n212230,3,"d.	Potassium Chloride",0
19975,1857,Elearning-0000-903,n13972,n63644,0,Hyalurondase should be administered,n212231,0,"a.	In a series of five 0.2ml injection in a clock wise manner around the circumference of the extravasation.",0
19975,1857,Elearning-0000-903,n13972,n63644,1,Hyalurondase should be administered,n212232,1,"b.	Using a new 25 gauge needle for each injection",0
19975,1857,Elearning-0000-903,n13972,n63644,2,Hyalurondase should be administered,n212233,2,"c.	A total dose of 1ml dose subcutaneously",0
19975,1857,Elearning-0000-903,n13972,n63644,3,Hyalurondase should be administered,n212234,3,"d.	All of the above",1
19975,1857,Elearning-0000-903,n13972,n63645,0,Phentolamine should be administered,n212235,0,"a.	In a series of ten injections in a clock wise manner around the circumference of the extravasation",0
19975,1857,Elearning-0000-903,n13972,n63645,1,Phentolamine should be administered,n212236,1,"b.	Total dose should not exceed 0.2mg/kg or 5mg.",0
19975,1857,Elearning-0000-903,n13972,n63645,2,Phentolamine should be administered,n212237,2,"c.	Using a 25 gauge needle for each injection subcutaneously",0
19975,1857,Elearning-0000-903,n13972,n63645,3,Phentolamine should be administered,n212238,3,"d.	All of the above",1
19975,1857,Elearning-0000-903,n13972,n63646,0,How often should the RN assess and document IV access while infusing Vesicant drugs,n212239,0,"a.	Once per shift and as needed",0
19975,1857,Elearning-0000-903,n13972,n63646,1,How often should the RN assess and document IV access while infusing Vesicant drugs,n212240,1,"b.	Twice a shift",0
19975,1857,Elearning-0000-903,n13972,n63646,2,How often should the RN assess and document IV access while infusing Vesicant drugs,n212241,2,"c.	A minimum of every 2hrs",1
19975,1857,Elearning-0000-903,n13972,n63646,3,How often should the RN assess and document IV access while infusing Vesicant drugs,n212242,3,"d.	Once per shift",0
19864,1859,Elearning-0000-905,n13880,n62810,0,State and federal law require hospitals to provide appropriate medical screening exams and stabilizing treatment to any patient who comes to the hospital requesting examination or treatment?,n209147,0,a. True,1
19864,1859,Elearning-0000-905,n13880,n62810,1,State and federal law require hospitals to provide appropriate medical screening exams and stabilizing treatment to any patient who comes to the hospital requesting examination or treatment?,n209148,1,b. False,0
19864,1859,Elearning-0000-905,n13880,n62811,0,Who may perform a screening examination?,n209149,0,a. Physician Assistant,0
19864,1859,Elearning-0000-905,n13880,n62811,1,Who may perform a screening examination?,n209150,1,b. Certified Nurse Midwife,0
19864,1859,Elearning-0000-905,n13880,n62811,2,Who may perform a screening examination?,n209151,2,c. Advanced Practice RN,0
19864,1859,Elearning-0000-905,n13880,n62811,3,Who may perform a screening examination?,n209152,3,d. MD,0
19864,1859,Elearning-0000-905,n13880,n62811,4,Who may perform a screening examination?,n209153,4,e. All of the above,1
19864,1859,Elearning-0000-905,n13880,n62812,0,Northside hospital personnel should <u>not</u> advise parents to go to 'Children's Hospital' before the screening exam is completed?,n209154,0,a. True,1
19864,1859,Elearning-0000-905,n13880,n62812,1,Northside hospital personnel should <u>not</u> advise parents to go to 'Children's Hospital' before the screening exam is completed?,n209155,1,b. False,0
19864,1859,Elearning-0000-905,n13880,n62813,0,Triage assessment by a RN is considered a medical screening exam?,n209156,0,a. True,0
19864,1859,Elearning-0000-905,n13880,n62813,1,Triage assessment by a RN is considered a medical screening exam?,n209157,1,b. False,1
19864,1859,Elearning-0000-905,n13880,n62814,0,Concerns regarding possible violations of the EMTALA policy should be referred to the,n209158,0,a. ED Supervisor,0
19864,1859,Elearning-0000-905,n13880,n62814,1,Concerns regarding possible violations of the EMTALA policy should be referred to the,n209159,1,b. House Coordinator/ PSC,0
19864,1859,Elearning-0000-905,n13880,n62814,2,Concerns regarding possible violations of the EMTALA policy should be referred to the,n209160,2,c. Risk Management,0
19864,1859,Elearning-0000-905,n13880,n62814,3,Concerns regarding possible violations of the EMTALA policy should be referred to the,n209161,3,d. either b or c,1
19864,1859,Elearning-0000-905,n13880,n62815,0,"Requests to transfer patients <u>from other facilities, including</u> other Northside facilities, will be referred to the  ________________  who is responsible for determining whether the Hospital has sufficient capacity to treat the patient at the time the transfer is requested.",n209162,0,a. ED Supervisor,0
19864,1859,Elearning-0000-905,n13880,n62815,1,"Requests to transfer patients <u>from other facilities, including</u> other Northside facilities, will be referred to the  ________________  who is responsible for determining whether the Hospital has sufficient capacity to treat the patient at the time the transfer is requested.",n209163,1,b. House Coordinator/ PSC/ Transfer Line for Gwinnett,1
19864,1859,Elearning-0000-905,n13880,n62815,2,"Requests to transfer patients <u>from other facilities, including</u> other Northside facilities, will be referred to the  ________________  who is responsible for determining whether the Hospital has sufficient capacity to treat the patient at the time the transfer is requested.",n209164,2,c. ED Physician,0
19864,1859,Elearning-0000-905,n13880,n62815,3,"Requests to transfer patients <u>from other facilities, including</u> other Northside facilities, will be referred to the  ________________  who is responsible for determining whether the Hospital has sufficient capacity to treat the patient at the time the transfer is requested.",n209165,3,d. Risk Management,0
19864,1859,Elearning-0000-905,n13880,n62816,0,Patients  who leave from the ED or L&D prior to the medical screening being completed should be provided the form called 'Leaving Against Medical Advice' to sign after review the content.,n209166,0,a. True,1
19864,1859,Elearning-0000-905,n13880,n62816,1,Patients  who leave from the ED or L&D prior to the medical screening being completed should be provided the form called 'Leaving Against Medical Advice' to sign after review the content.,n209167,1,b. False,0
20075,1860,Elearning-0000-906,n14058,n64413,0,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the 2021 Emotional Support  For Staff CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n215039,0,TRUE,1
20075,1860,Elearning-0000-906,n14058,n64413,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the 2021 Emotional Support  For Staff CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n215040,1,FALSE,0
19859,1861,Elearning-0000-907,n13875,n62783,0,True or False?  KINDER1 falls screening is used for both adult and pediatric patients.,n209069,0,TRUE,1
19859,1861,Elearning-0000-907,n13875,n62783,1,True or False?  KINDER1 falls screening is used for both adult and pediatric patients.,n209070,1,FALSE,0
19859,1861,Elearning-0000-907,n13875,n62784,0,Which of the following patients are at risk to fall?,n209071,0,"a.	A 30-year-old who came to the ED because of a fall",0
19859,1861,Elearning-0000-907,n13875,n62784,1,Which of the following patients are at risk to fall?,n209072,1,"b.	An intoxicated patient",0
19859,1861,Elearning-0000-907,n13875,n62784,2,Which of the following patients are at risk to fall?,n209073,2,"c.	A 10-month old infant who cannot walk",0
19859,1861,Elearning-0000-907,n13875,n62784,3,Which of the following patients are at risk to fall?,n209074,3,"d.	All of the above",1
19859,1861,Elearning-0000-907,n13875,n62785,0,True or False?  Patients identified as at risk to fall do not need to have a safety plan documented.,n209075,0,TRUE,0
19859,1861,Elearning-0000-907,n13875,n62785,1,True or False?  Patients identified as at risk to fall do not need to have a safety plan documented.,n209076,1,FALSE,1
19859,1861,Elearning-0000-907,n13875,n62786,0,"A patient was identified as NOT at risk to fall in triage.  Later in their ED visit, the patient falls while using the restroom.  What should the ED nurse do?",n209077,0,"a.	Assist the patient to bed, notify the provider, and address immediate medical needs",0
19859,1861,Elearning-0000-907,n13875,n62786,1,"A patient was identified as NOT at risk to fall in triage.  Later in their ED visit, the patient falls while using the restroom.  What should the ED nurse do?",n209078,1,"b.	Complete a new KINDER1 falls screening via Ad Hoc Forms and implement a safety plan",0
19859,1861,Elearning-0000-907,n13875,n62786,2,"A patient was identified as NOT at risk to fall in triage.  Later in their ED visit, the patient falls while using the restroom.  What should the ED nurse do?",n209079,2,"c.	Complete an incident report",0
19859,1861,Elearning-0000-907,n13875,n62786,3,"A patient was identified as NOT at risk to fall in triage.  Later in their ED visit, the patient falls while using the restroom.  What should the ED nurse do?",n209080,3,"d.	All of the above",1
19859,1861,Elearning-0000-907,n13875,n62787,0,Which falls scale will be used for Admission Holds in the ED?,n209081,0,"a.	KINDER1",0
19859,1861,Elearning-0000-907,n13875,n62787,1,Which falls scale will be used for Admission Holds in the ED?,n209082,1,"b.	Morse Fall Scale",1
19859,1861,Elearning-0000-907,n13875,n62787,2,Which falls scale will be used for Admission Holds in the ED?,n209083,2,"c.	Falls Risk Assessment Tool",0
19859,1861,Elearning-0000-907,n13875,n62787,3,Which falls scale will be used for Admission Holds in the ED?,n209084,3,"d.	None of the above",0
18908,1862,Elearning-0000-908,n13015,n58059,0,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""CRRT OXIRIS FILTER EDUCATION"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n192242,0,TRUE,1
18908,1862,Elearning-0000-908,n13015,n58059,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the ""CRRT OXIRIS FILTER EDUCATION"" CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n192243,1,FALSE,0
19850,1863,Elearning-0000-909,n13865,n62763,0,What are the 4 indicators we are measuring for COPD DSC?,n208996,0,"1. Smoking cessation, mobility, incentive spirometry, COPD action plan documentation",0
19850,1863,Elearning-0000-909,n13865,n62763,1,What are the 4 indicators we are measuring for COPD DSC?,n208997,1,"2. COPD action plan documentation, CUN7 (follow up visit with PCP/pulmonologist within 7 days), speech therapy consult, RT discharge topic education",1
19850,1863,Elearning-0000-909,n13865,n62763,2,What are the 4 indicators we are measuring for COPD DSC?,n208998,2,"3. RT discharge topic education, pneumonia vaccine, mobility, smoking cessation",0
19850,1863,Elearning-0000-909,n13865,n62763,3,What are the 4 indicators we are measuring for COPD DSC?,n208999,3,"4. Physical therapy consult, mobility, CUN7 (follow up visit with PCP/pulmonologist within 7 days), RT discharge topic education",0
5555,1864,Elearning-0000-91,n2890,n11825,0,I have read and understood the content of this CBL.,n29934,0,Yes,1
5555,1864,Elearning-0000-91,n2890,n11825,1,I have read and understood the content of this CBL.,n29935,1,No,0
19465,1866,Elearning-0000-911,n13530,n60646,0,"I acknowledge that I have read and understand CBL CODE PINK: IT'S EVERYONE'S RESPONSIBILITY UPDATED. I understand my role in CODE PINK and Infant safety. If I have any questions, I will see my supervisor to help me understand my role.",n201371,0,TRUE,1
19465,1866,Elearning-0000-911,n13530,n60646,1,"I acknowledge that I have read and understand CBL CODE PINK: IT'S EVERYONE'S RESPONSIBILITY UPDATED. I understand my role in CODE PINK and Infant safety. If I have any questions, I will see my supervisor to help me understand my role.",n201372,1,FALSE,0
20076,1867,Elearning-0000-912,n14059,n64414,0,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the Cleanliness in the MRI Room CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n215041,0,TRUE,1
20076,1867,Elearning-0000-912,n14059,n64414,1,"For questions about these statements, contact your manager or clinician.<br><br> I have reviewed the Cleanliness in the MRI Room CBL content.<br> I understand that I am responsible for the information.<br> I know where and how to get my questions answered about this topic.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br>",n215042,1,FALSE,0
19742,1868,Elearning-0000-913,n13775,n62246,0,Which two leads would reveal an anterior wall MI?,n207088,0,"a.	V1 and V2",0
19742,1868,Elearning-0000-913,n13775,n62246,1,Which two leads would reveal an anterior wall MI?,n207089,1,"b.	Leads I, II and AVF",0
19742,1868,Elearning-0000-913,n13775,n62246,2,Which two leads would reveal an anterior wall MI?,n207090,2,"c.	V3 and V4",1
19742,1868,Elearning-0000-913,n13775,n62246,3,Which two leads would reveal an anterior wall MI?,n207091,3,"d.	V5 and V6",0
19742,1868,Elearning-0000-913,n13775,n62247,0,Any metformin containing medication must be held only for 3 days post procedure.,n207092,0,a. True,0
19742,1868,Elearning-0000-913,n13775,n62247,1,Any metformin containing medication must be held only for 3 days post procedure.,n207093,1,b. False,1
19742,1868,Elearning-0000-913,n13775,n62248,0,"The sheath has just been pulled and your patient has become very diaphoretic, BP and HR has dropped.  What is the most likely cause:",n207094,0,"a.	Vasovagal",1
19742,1868,Elearning-0000-913,n13775,n62248,1,"The sheath has just been pulled and your patient has become very diaphoretic, BP and HR has dropped.  What is the most likely cause:",n207095,1,"b.	Retroperitoneal bleed",0
19742,1868,Elearning-0000-913,n13775,n62248,2,"The sheath has just been pulled and your patient has become very diaphoretic, BP and HR has dropped.  What is the most likely cause:",n207096,2,"c.	Dehydration",0
19742,1868,Elearning-0000-913,n13775,n62248,3,"The sheath has just been pulled and your patient has become very diaphoretic, BP and HR has dropped.  What is the most likely cause:",n207097,3,"d.	Ventricular arrhythmia",0
19742,1868,Elearning-0000-913,n13775,n62249,0,When should ACE inhibitors be prescribed for PCI patients:,n207098,0,"a.	Indefinitely with heart failure, LV dysfunction with LVEF <40%, hypertension, or diabetes",0
19742,1868,Elearning-0000-913,n13775,n62249,1,When should ACE inhibitors be prescribed for PCI patients:,n207099,1,"b.	Absence of LV dysfunction, hypertension or diabetes",0
19742,1868,Elearning-0000-913,n13775,n62249,2,When should ACE inhibitors be prescribed for PCI patients:,n207100,2,"c.	HF with LVEF of >40%",0
19742,1868,Elearning-0000-913,n13775,n62249,3,When should ACE inhibitors be prescribed for PCI patients:,n207101,3,"d.	All of the above",1
19742,1868,Elearning-0000-913,n13775,n62250,0,Reversal for heparin,n207102,0,"a.	Platelet infusion",0
