course_id,course_code,course_name,test_id,ques_id,sequence,question_text,question_answer_id,answer_sequence,answer_text,correct
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60826,18,"Overall, this activity was:",202035,4,Poor,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60827,19,"<ol><b>ACTIVITY OUTCOMES</B></OL> <OL>Has this activity closed gaps in your knowledge, skill, or practice?",202036,0,Yes,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60827,19,"<ol><b>ACTIVITY OUTCOMES</B></OL> <OL>Has this activity closed gaps in your knowledge, skill, or practice?",202037,1,No,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60827,19,"<ol><b>ACTIVITY OUTCOMES</B></OL> <OL>Has this activity closed gaps in your knowledge, skill, or practice?",202038,2,N/A,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60830,22,How would you improve this class?,202039,0,Reduce content covered in class,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60830,22,How would you improve this class?,202040,1,Increase content covered in class,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60830,22,How would you improve this class?,202041,2,Update content covered in class,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60830,22,How would you improve this class?,202042,3,Improve the instructional methods,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60830,22,How would you improve this class?,202043,4,Make course activities more stimulating,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60830,22,How would you improve this class?,202044,5,Slow the pace of the class,0
9888,Questions-0000-22,BASIC DYSRHYTHMIA INTERPRETATION REFRESHER ( EVALUATION SURVEY) 4-12-21,n13564,60830,22,How would you improve this class?,202045,6,"No improvements needed (appropriate content, instructor, facility, etc.)",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60905,0,The application that MUST be utilized to help prevent the creation of duplicate medical records is:,202325,0,"a.	QuadraMed SmartID",1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60905,0,The application that MUST be utilized to help prevent the creation of duplicate medical records is:,202326,1,"b.	Powerchart",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60905,0,The application that MUST be utilized to help prevent the creation of duplicate medical records is:,202327,2,"c.	WQM",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60905,0,The application that MUST be utilized to help prevent the creation of duplicate medical records is:,202328,3,"d.	One Chart",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60906,1,"If a duplicate MRN is discovered by Patient Access at the time of registration, the team member should contact Centralized Scheduling (404.851.6577) to have the patient rescheduled under the appropriate MRN.",202329,0,TRUE,1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60906,1,"If a duplicate MRN is discovered by Patient Access at the time of registration, the team member should contact Centralized Scheduling (404.851.6577) to have the patient rescheduled under the appropriate MRN.",202330,1,FALSE,0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60907,2,The email address used to report multiple MRNs is:,202331,0,"a.	DuplicateFINs@northside.com",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60907,2,The email address used to report multiple MRNs is:,202332,1,"b.	NSHDuplicateMRNs@northside.com",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60907,2,The email address used to report multiple MRNs is:,202333,2,"c.	DuplicateMRNNotifications@northside.com",1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60907,2,The email address used to report multiple MRNs is:,202334,3,"d.	PrecertLeadership@northside.com",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60908,3,"Tara Daley needs to schedule an appointment at Hamilton Mill Imaging.  When you search for the patient, SmartID populates two green results: one affiliated to NSH Atlanta and the other affiliated to a physician practice.  Which medical record should you schedule the new appointment to according to the images below?",202335,0,"a.	MRN 958563",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60908,3,"Tara Daley needs to schedule an appointment at Hamilton Mill Imaging.  When you search for the patient, SmartID populates two green results: one affiliated to NSH Atlanta and the other affiliated to a physician practice.  Which medical record should you schedule the new appointment to according to the images below?",202336,1,"b.	MRN 2248562",1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60908,3,"Tara Daley needs to schedule an appointment at Hamilton Mill Imaging.  When you search for the patient, SmartID populates two green results: one affiliated to NSH Atlanta and the other affiliated to a physician practice.  Which medical record should you schedule the new appointment to according to the images below?",202337,2,"c.	MRN 1015909",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60908,3,"Tara Daley needs to schedule an appointment at Hamilton Mill Imaging.  When you search for the patient, SmartID populates two green results: one affiliated to NSH Atlanta and the other affiliated to a physician practice.  Which medical record should you schedule the new appointment to according to the images below?",202344,3,"d.	Create New",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60909,4,"Submitting the duplicate MRN notification will result in the patient's entire medical history, such as documentation, financials, images, etc, being merged.",202338,0,TRUE,0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60909,4,"Submitting the duplicate MRN notification will result in the patient's entire medical history, such as documentation, financials, images, etc, being merged.",202339,1,FALSE,1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60910,5,"Ben Woods would like to schedule a CT scan at 1100 Forsyth.  When you search the system for him using name, DOB and gender, all of the results come back red.  What does this mean?",202340,0,a. You entered incorrect search criteria,0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60910,5,"Ben Woods would like to schedule a CT scan at 1100 Forsyth.  When you search the system for him using name, DOB and gender, all of the results come back red.  What does this mean?",202341,1,"b.	You need to create a new patient because he has never been to any of our facilities",1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60910,5,"Ben Woods would like to schedule a CT scan at 1100 Forsyth.  When you search the system for him using name, DOB and gender, all of the results come back red.  What does this mean?",202342,2,"c.	These are all duplicate MRNs that need to be merged.",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60910,5,"Ben Woods would like to schedule a CT scan at 1100 Forsyth.  When you search the system for him using name, DOB and gender, all of the results come back red.  What does this mean?",202343,3,"d.	Both a and c",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60911,6,"It is not necessary to follow-up on your merge request.  If you sent it, it will be done.",202345,0,TRUE,0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60911,6,"It is not necessary to follow-up on your merge request.  If you sent it, it will be done.",202346,1,FALSE,1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60912,7,While scheduling Miranda Pennyworth you notice that she has multiple MRNs.  How do you communicate that these duplicates exist?,202347,0,"a.	You complete the Duplicate MRN form or send an email to @Duplicate MRN Notifications",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60912,7,While scheduling Miranda Pennyworth you notice that she has multiple MRNs.  How do you communicate that these duplicates exist?,202348,1,"b.	You notate Scheduling Comments with Duplicate MRN found, Merge Request Initiated",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60912,7,While scheduling Miranda Pennyworth you notice that she has multiple MRNs.  How do you communicate that these duplicates exist?,202349,2,"c.	You carbon copy the Supervisor of the site where the patient is scheduled on the Duplicate merge email",0
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60912,7,While scheduling Miranda Pennyworth you notice that she has multiple MRNs.  How do you communicate that these duplicates exist?,202350,3,"d.	All of the above",1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60913,8,Philip Wesley is requesting to schedule at NSH Cherokee.  He has established history at NSH Atlanta and NSH Gwinnett when you search for him.  It is appropriate for you to schedule to this medical record.,202351,0,TRUE,1
9415,Elearning-0000-654,DUPLICATE MRNS:  HOW TO IDENTIFY AND RESOLVE THEM,n13571,60913,8,Philip Wesley is requesting to schedule at NSH Cherokee.  He has established history at NSH Atlanta and NSH Gwinnett when you search for him.  It is appropriate for you to schedule to this medical record.,202352,1,FALSE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60924,0,Modifier ML is affixed to a charge to communicate the absence of a physician's involvement during a patient encounter.,202381,0,TRUE,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60924,0,Modifier ML is affixed to a charge to communicate the absence of a physician's involvement during a patient encounter.,202382,1,FALSE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60925,1,Another name for a Mid-Level Provider is:,202383,0,A) Medical Doctor,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60925,1,Another name for a Mid-Level Provider is:,202384,1,B) Medical Assistant,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60925,1,Another name for a Mid-Level Provider is:,202385,2,C) Advanced Practice Provider,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60925,1,Another name for a Mid-Level Provider is:,202386,3,D) All of the above,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60925,1,Another name for a Mid-Level Provider is:,202387,4,E) C only,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60926,2,The ML modifier dictates how a claim is reimbursed by a payer.,202388,0,TRUE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60926,2,The ML modifier dictates how a claim is reimbursed by a payer.,202389,1,FALSE,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60927,3,Modifier ML is relied upon by the following departments:,202390,0,A) Revenue Integrity and Compensation,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60927,3,Modifier ML is relied upon by the following departments:,202391,1,B) Contracting and Productivity Management,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60927,3,Modifier ML is relied upon by the following departments:,202392,2,C) Professional Billing Services,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60927,3,Modifier ML is relied upon by the following departments:,202393,3,D) A and C,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60927,3,Modifier ML is relied upon by the following departments:,202394,4,E) All of the above,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60928,4,Advance Practice Provider (APP) sees patient in conjunction with MD.  APP documents all elements of encounter with signature.  MD attests to a face to face encounter and documents substantive portion of the visit with signature.  Modifier ML should not be appended.,202395,0,TRUE,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60928,4,Advance Practice Provider (APP) sees patient in conjunction with MD.  APP documents all elements of encounter with signature.  MD attests to a face to face encounter and documents substantive portion of the visit with signature.  Modifier ML should not be appended.,202396,1,FALSE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60929,5,There are no RCx rules established for modifier ML to stop charges needing additional Charge Entry review before submission.,202397,0,TRUE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60929,5,There are no RCx rules established for modifier ML to stop charges needing additional Charge Entry review before submission.,202398,1,FALSE,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60930,6,Advanced Practice Provider (APP) sees patient alone and documents all elements of the encounter with signature.  The MD reviews the note and signs.  Modifier ML should not be appended.,202399,0,TRUE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60930,6,Advanced Practice Provider (APP) sees patient alone and documents all elements of the encounter with signature.  The MD reviews the note and signs.  Modifier ML should not be appended.,202400,1,FALSE,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60931,7,"If the Advanced Practice Provider (APP) is involved in the care of a patient, the APP is always entered as the Rendering and the MD as the Supervising.",202401,0,TRUE,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60931,7,"If the Advanced Practice Provider (APP) is involved in the care of a patient, the APP is always entered as the Rendering and the MD as the Supervising.",202402,1,FALSE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60932,8,It is not necessary for the Physician (MD) to document their face to face services.,202403,0,TRUE,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60932,8,It is not necessary for the Physician (MD) to document their face to face services.,202404,1,FALSE,1
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60933,9,Which credential(s) represent an Advance Practice Provider:,202405,0,A) PA,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60933,9,Which credential(s) represent an Advance Practice Provider:,202406,1,B) MA,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60933,9,Which credential(s) represent an Advance Practice Provider:,202407,2,C) NP,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60933,9,Which credential(s) represent an Advance Practice Provider:,202408,3,D) A or B,0
9734,Elearning-0000-944,REV INT - MODIFIER ML USE & CHARGE ENTRY GUIDE,n13576,60933,9,Which credential(s) represent an Advance Practice Provider:,202409,4,E) A or C,1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60940,0,If Advance Directive Form has checked: I have not executed an Advance Directive and do not wish to discuss it further at this time. The nurse will do .....,202435,0,Nothing needed to do at this time.,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60940,0,If Advance Directive Form has checked: I have not executed an Advance Directive and do not wish to discuss it further at this time. The nurse will do .....,202436,1,"Sign, date, and time to signify final review has been completed at the bottom of the form.",1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60940,0,If Advance Directive Form has checked: I have not executed an Advance Directive and do not wish to discuss it further at this time. The nurse will do .....,202437,2,Ask the patient for a copy of their Advance Directive.,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60940,0,If Advance Directive Form has checked: I have not executed an Advance Directive and do not wish to discuss it further at this time. The nurse will do .....,202438,3,Call the family and as for copy of Advance Directive.,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60941,1,If the patient has executed an Advance Directive and says they will provide a copy to Northside Hospital the nurse should make two attempts to get the copy from patient and/or family and document under communications. After two attempts have been documented the nurse will sign the bottom of the Advance Directive form in the chart that it is completed.,202439,0,TRUE,1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60941,1,If the patient has executed an Advance Directive and says they will provide a copy to Northside Hospital the nurse should make two attempts to get the copy from patient and/or family and document under communications. After two attempts have been documented the nurse will sign the bottom of the Advance Directive form in the chart that it is completed.,202440,1,FALSE,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60942,2,"If the Advance Directive form is marked that an Advance Directive was provided on a previous admission to Northside Hospital the nurse is required to print a copy of this form, notify the physician that the copy is on the chart and document on the form that the physician was notified.",202441,0,TRUE,1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60942,2,"If the Advance Directive form is marked that an Advance Directive was provided on a previous admission to Northside Hospital the nurse is required to print a copy of this form, notify the physician that the copy is on the chart and document on the form that the physician was notified.",202442,1,FALSE,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60943,3,The Advance Directive form in the chart should be reviewed by the nurse during chart check every shift for completion. The form is completed when you see a nurse signature at the bottom of the form.,202443,0,TRUE,1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60943,3,The Advance Directive form in the chart should be reviewed by the nurse during chart check every shift for completion. The form is completed when you see a nurse signature at the bottom of the form.,202444,1,FALSE,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60944,4,If a patient is unable to answer any questions about their advance directives the nurse should:,202445,0,Contact the legal family member if the patient has an advance directive.,1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60944,4,If a patient is unable to answer any questions about their advance directives the nurse should:,202446,1,Chart unable to complete this information.,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60945,5,"When a patient has an Advance Directive, the Advance Directive Acknowledgement form must be completed and on the chart along with a copy of the Advance Directive, in order for the Advance Directive Checklist to be complete.",202447,0,TRUE,1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60945,5,"When a patient has an Advance Directive, the Advance Directive Acknowledgement form must be completed and on the chart along with a copy of the Advance Directive, in order for the Advance Directive Checklist to be complete.",202448,1,FALSE,0
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60946,6,Every patient should have an Advance Directive Checklist in the chart and completed.,202449,0,TRUE,1
9582,Elearning-0000-806,ADVANCE DIRECTIVE APRIL 2021,n13579,60946,6,Every patient should have an Advance Directive Checklist in the chart and completed.,202450,1,FALSE,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60947,0,The OB Hemorrhage Cart is a key component to achieving rapid access to medications supplies needed during a postpartum hemorrhage,202451,0,TRUE,1
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60947,0,The OB Hemorrhage Cart is a key component to achieving rapid access to medications supplies needed during a postpartum hemorrhage,202452,1,FALSE,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60948,1,The OB Hemorrhage Cart is secured by:,202453,0,A zip tie,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60948,1,The OB Hemorrhage Cart is secured by:,202454,1,2 Digital locks,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60948,1,The OB Hemorrhage Cart is secured by:,202455,2,Red security seal,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60948,1,The OB Hemorrhage Cart is secured by:,202456,3,B and C,1
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60948,1,The OB Hemorrhage Cart is secured by:,202457,4,All of the above,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60949,2,Medications are stored in the OB Hemorrhage Cart,202458,0,TRUE,1
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60949,2,Medications are stored in the OB Hemorrhage Cart,202459,1,FALSE,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60950,3,What color seal should be placed over the lock bar on the cart to indicate is has been opened and cannot be used?,202460,0,Red,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60950,3,What color seal should be placed over the lock bar on the cart to indicate is has been opened and cannot be used?,202461,1,Yellow,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60950,3,What color seal should be placed over the lock bar on the cart to indicate is has been opened and cannot be used?,202462,2,Green,1
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60951,4,How frequently should the cart thermometer be checked?,202463,0,Once a day,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60951,4,How frequently should the cart thermometer be checked?,202464,1,Every shift,1
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60951,4,How frequently should the cart thermometer be checked?,202465,2,Once a week,0
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60952,5,"If a patient is transferred to a higher level of care during use of a hemorrhage cart, the hemorrhage cart should be transferred with the patient.",202466,0,TRUE,1
9038,Elearning-0000-311,NSC OB HEMORRHAGE CART 2021,n13580,60952,5,"If a patient is transferred to a higher level of care during use of a hemorrhage cart, the hemorrhage cart should be transferred with the patient.",202467,1,FALSE,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,60998,0,"You are caring for a nulliparous woman in labor that has been AROM 3 hours ago.  She has remained 4 cm during this time. There is a Cat I FHR tracing.  She has been augmented with Pitocin for 2 1/2 hours.  The provider mentioned at the nurse's station that if she does not have cervical change, that she will need a C/S.   Does the patient meet the criteria for having labor dystocia?",202645,0,Yes,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,60998,0,"You are caring for a nulliparous woman in labor that has been AROM 3 hours ago.  She has remained 4 cm during this time. There is a Cat I FHR tracing.  She has been augmented with Pitocin for 2 1/2 hours.  The provider mentioned at the nurse's station that if she does not have cervical change, that she will need a C/S.   Does the patient meet the criteria for having labor dystocia?",202646,1,No,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,60999,1,"Your patient, J.F., G1 P0, has been admitted for elective induction of labor with Pitocin.   Her admitting cervical exam was 3/80/-1, soft and anterior.  Her membranes were ruptured 18 hours ago and she has been on Pitocin for over 24 hours.  There is a CAT I FHR tracing, and the patient remains afebrile. The provider has diagnosed her as a Failed Elective Induction.  Do you agree?",202647,0,Yes,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,60999,1,"Your patient, J.F., G1 P0, has been admitted for elective induction of labor with Pitocin.   Her admitting cervical exam was 3/80/-1, soft and anterior.  Her membranes were ruptured 18 hours ago and she has been on Pitocin for over 24 hours.  There is a CAT I FHR tracing, and the patient remains afebrile. The provider has diagnosed her as a Failed Elective Induction.  Do you agree?",202648,1,No,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61000,2,Only mothers with Category III FHR tracings should have a C/S for Fetal Intolerance.,202649,0,TRUE,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61000,2,Only mothers with Category III FHR tracings should have a C/S for Fetal Intolerance.,202650,1,FALSE,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61001,3,What category is this FHR tracing?,202651,0,Category I,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61001,3,What category is this FHR tracing?,202652,1,Category II,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61001,3,What category is this FHR tracing?,202653,2,Category III,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61002,4,What is the FHR variability in this tracing?,202654,0,Absent,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61002,4,What is the FHR variability in this tracing?,202655,1,Minimal,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61002,4,What is the FHR variability in this tracing?,202656,2,Moderate,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61002,4,What is the FHR variability in this tracing?,202657,3,Marked,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61003,5,"Patient is G1P0, C/C/+1 and is starting to push.  Her temperature is now 37.7 C. (99.9F). Based on the pattern, what conservative corrective measures will you perform?",202658,0,No corrective measures necessary due to moderate FHRV,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61003,5,"Patient is G1P0, C/C/+1 and is starting to push.  Her temperature is now 37.7 C. (99.9F). Based on the pattern, what conservative corrective measures will you perform?",202659,1,"Maternal position change, 300-500 ml IVF bolus, and push in the lateral position.",0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61003,5,"Patient is G1P0, C/C/+1 and is starting to push.  Her temperature is now 37.7 C. (99.9F). Based on the pattern, what conservative corrective measures will you perform?",202660,2,Administer terbutaline,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61003,5,"Patient is G1P0, C/C/+1 and is starting to push.  Her temperature is now 37.7 C. (99.9F). Based on the pattern, what conservative corrective measures will you perform?",202661,3,Call the provider,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61003,5,"Patient is G1P0, C/C/+1 and is starting to push.  Her temperature is now 37.7 C. (99.9F). Based on the pattern, what conservative corrective measures will you perform?",202662,4,Both B&C,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61003,5,"Patient is G1P0, C/C/+1 and is starting to push.  Her temperature is now 37.7 C. (99.9F). Based on the pattern, what conservative corrective measures will you perform?",202663,5,Both B&D,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61004,6,"Are there ""Clinically Significant decelerations""ù = 50% of contractions?",202664,0,Yes,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61004,6,"Are there ""Clinically Significant decelerations""ù = 50% of contractions?",202665,1,No,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61005,7,"As long as the patient is progressing normally in the second stage, we can observe and continue to push.",202666,0,TRUE,1
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61005,7,"As long as the patient is progressing normally in the second stage, we can observe and continue to push.",202667,1,FALSE,0
9222,Elearning-0000-479,LD FY 2021 NTSV INITIATIVE EDUCATION,n13584,61006,8,"The patent is G2P1 admitted for early labor. Her SVE is 2-3/70/-2.  There is no known maternal or fetal risk factors noted upon admission.  Her last delivery was a NSVD. In the tracing below, is there moderate FHRV or accelerations?",202668,0,Yes,0
