course_id,course_code,docebo_code,course_name_input,course_name,test_id,test_name,type,question_title,answer_title,is_correct,score_if_correct,status,message,updated
258,SCORM-0000-68,SCORM-0000-68,NETWORK SECURITY POLICY,NETWORK SECURITY POLICY,g9947,NETWORK SECURITY POLICY- g9947,choice,"I acknowledge that I have read and understand the ""Network Security Policy"" in its entirety.",TRUE,True,100,SUCCESS: 200,"New Test with ID 26 has been created. New Question with ID 187 has been created (Test ID 26). New Answer with ID 616 has been created (Test ID 26, Question ID 187).",True
258,SCORM-0000-68,SCORM-0000-68,NETWORK SECURITY POLICY,NETWORK SECURITY POLICY,g9947,NETWORK SECURITY POLICY- g9947,choice,"I acknowledge that I have read and understand the ""Network Security Policy"" in its entirety.",FALSE,False,0,SUCCESS: 200,"New Answer with ID 617 has been created (Test ID 26, Question ID 187).",True
253,SCORM-0000-63,SCORM-0000-63,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY,g9946,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY- g9946,choice,"I acknowledge that I have read and understand the ""Laptop Computer and Portable Storage Policy"" in its entirety.",TRUE,True,100,SUCCESS: 200,"New Test with ID 27 has been created. New Question with ID 188 has been created (Test ID 27). New Answer with ID 618 has been created (Test ID 27, Question ID 188).",True
253,SCORM-0000-63,SCORM-0000-63,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY,g9946,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY- g9946,choice,"I acknowledge that I have read and understand the ""Laptop Computer and Portable Storage Policy"" in its entirety.",FALSE,False,0,SUCCESS: 200,"New Answer with ID 619 has been created (Test ID 27, Question ID 188).",True
245,SCORM-0000-55,SCORM-0000-55,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY,g9945,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY- g9945,choice,"I acknowledge that I have read and understand the ""Internet Security Access and External Email Policy"" in its entirety.",TRUE,True,100,SUCCESS: 200,"New Test with ID 28 has been created. New Question with ID 189 has been created (Test ID 28). New Answer with ID 620 has been created (Test ID 28, Question ID 189).",True
245,SCORM-0000-55,SCORM-0000-55,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY,g9945,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY- g9945,choice,"I acknowledge that I have read and understand the ""Internet Security Access and External Email Policy"" in its entirety.",FALSE,False,0,SUCCESS: 200,"New Answer with ID 621 has been created (Test ID 28, Question ID 189).",True
99,SCORM-0000-181,SCORM-0000-181,TEMPORARY TELECOMMUTING GUIDELINES,TEMPORARY TELECOMMUTING GUIDELINES,g9943,TEMPORARY TELECOMMUTING GUIDELINES- g9943,choice,"I acknowledge that I have read and understand the ""Temporary Telecommuting Guidelines"" in its entirety.",TRUE,True,100,SUCCESS: 200,"New Test with ID 29 has been created. New Question with ID 190 has been created (Test ID 29). New Answer with ID 622 has been created (Test ID 29, Question ID 190).",True
99,SCORM-0000-181,SCORM-0000-181,TEMPORARY TELECOMMUTING GUIDELINES,TEMPORARY TELECOMMUTING GUIDELINES,g9943,TEMPORARY TELECOMMUTING GUIDELINES- g9943,choice,"I acknowledge that I have read and understand the ""Temporary Telecommuting Guidelines"" in its entirety.",FALSE,False,0,SUCCESS: 200,"New Answer with ID 623 has been created (Test ID 29, Question ID 190).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,"Drug withdrawal is a process, with symptoms that are expected to be temporary. It is NOT a birth defect.",TRUE,True,100,SUCCESS: 200,"New Test with ID 30 has been created. New Question with ID 191 has been created (Test ID 30). New Answer with ID 624 has been created (Test ID 30, Question ID 191).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,"Drug withdrawal is a process, with symptoms that are expected to be temporary. It is NOT a birth defect.",FALSE,False,0,SUCCESS: 200,"New Answer with ID 625 has been created (Test ID 30, Question ID 191).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Clinical features of NAS neurological excitability include which of the following:,Tremors,False,0,SUCCESS: 200,"New Question with ID 192 has been created (Test ID 30). New Answer with ID 626 has been created (Test ID 30, Question ID 192).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Clinical features of NAS neurological excitability include which of the following:,Irritability,False,0,SUCCESS: 200,"New Answer with ID 627 has been created (Test ID 30, Question ID 192).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Clinical features of NAS neurological excitability include which of the following:,Frequent yawning,False,0,SUCCESS: 200,"New Answer with ID 628 has been created (Test ID 30, Question ID 192).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Clinical features of NAS neurological excitability include which of the following:,All of the above,True,100,SUCCESS: 200,"New Answer with ID 629 has been created (Test ID 30, Question ID 192).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Which of the following is the gold standard test for drug screening in the neonate?,Urine collected soon after birth,False,0,SUCCESS: 200,"New Question with ID 193 has been created (Test ID 30). New Answer with ID 630 has been created (Test ID 30, Question ID 193).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Which of the following is the gold standard test for drug screening in the neonate?,Meconium,True,100,SUCCESS: 200,"New Answer with ID 631 has been created (Test ID 30, Question ID 193).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Which of the following is the gold standard test for drug screening in the neonate?,Umbilical cord,False,0,SUCCESS: 200,"New Answer with ID 632 has been created (Test ID 30, Question ID 193).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,Which of the following is the gold standard test for drug screening in the neonate?,All of the above,False,0,SUCCESS: 200,"New Answer with ID 633 has been created (Test ID 30, Question ID 193).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,Nothing since it is a prescribed medication.,False,0,SUCCESS: 200,"New Question with ID 194 has been created (Test ID 30). New Answer with ID 634 has been created (Test ID 30, Question ID 194).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,Notify pediatrician and begin NAS scoring every 4 hours.,True,100,SUCCESS: 200,"New Answer with ID 635 has been created (Test ID 30, Question ID 194).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,Instruct the mother to not breastfeed.,False,0,SUCCESS: 200,"New Answer with ID 636 has been created (Test ID 30, Question ID 194).",True
9378,Elearning-0000-620,Elearning-0000-620,FCC RESIDENCY NAS FY2020,FCC RESIDENCY NAS FY2020,g9904,FCC RESIDENCY NAS FY2020- g9904,choice,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,All of the above,False,0,SUCCESS: 200,"New Answer with ID 637 has been created (Test ID 30, Question ID 194).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,Which of the following BP values is considered hypertension?,145/85,False,0,SUCCESS: 200,"New Test with ID 31 has been created. New Question with ID 195 has been created (Test ID 31). New Answer with ID 638 has been created (Test ID 31, Question ID 195).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,Which of the following BP values is considered hypertension?,136/92,False,0,SUCCESS: 200,"New Answer with ID 639 has been created (Test ID 31, Question ID 195).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,Which of the following BP values is considered hypertension?,166/95,False,0,SUCCESS: 200,"New Answer with ID 640 has been created (Test ID 31, Question ID 195).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,Which of the following BP values is considered hypertension?,All of the above,True,100,SUCCESS: 200,"New Answer with ID 641 has been created (Test ID 31, Question ID 195).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,One occasion of elevated blood pressure,False,0,SUCCESS: 200,"New Question with ID 196 has been created (Test ID 31). New Answer with ID 642 has been created (Test ID 31, Question ID 196).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,2 consecutive occasions of elevated blood pressure,False,0,SUCCESS: 200,"New Answer with ID 643 has been created (Test ID 31, Question ID 196).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,2 separate occasions of elevated blood pressure within 4 hours,True,100,SUCCESS: 200,"New Answer with ID 644 has been created (Test ID 31, Question ID 196).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,A minimum of 3 elevated blood pressure occasions and evidence of organ involvement,False,0,SUCCESS: 200,"New Answer with ID 645 has been created (Test ID 31, Question ID 196).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What does HELLP stand for?,"Hemolysis, Elevated Liver Enzymes, Low Platelets",True,100,SUCCESS: 200,"New Question with ID 197 has been created (Test ID 31). New Answer with ID 646 has been created (Test ID 31, Question ID 197).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What does HELLP stand for?,"Hemoglobin, Eosinophils, Lung sounds, Liver enzymes, Proteinuria",False,0,SUCCESS: 200,"New Answer with ID 647 has been created (Test ID 31, Question ID 197).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What does HELLP stand for?,"Hematocrit, Elevated BP, Low Liver Enzymes, Platelets",False,0,SUCCESS: 200,"New Answer with ID 648 has been created (Test ID 31, Question ID 197).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What does HELLP stand for?,"Headache, Elevated BP, Liver Enzymes, Low Platelets",False,0,SUCCESS: 200,"New Answer with ID 649 has been created (Test ID 31, Question ID 197).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,How is Acute Hypertensive Emergency defined?,BP greater than or equal to 185/110,False,0,SUCCESS: 200,"New Question with ID 198 has been created (Test ID 31). New Answer with ID 650 has been created (Test ID 31, Question ID 198).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,How is Acute Hypertensive Emergency defined?,Systolic BP greater than or equal to 140 or Diastolic BP greater than or equal to 90,False,0,SUCCESS: 200,"New Answer with ID 651 has been created (Test ID 31, Question ID 198).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,How is Acute Hypertensive Emergency defined?,Systolic BP greater than or equal to 160 or Diastolic BP greater than or equal to 110,False,0,SUCCESS: 200,"New Answer with ID 652 has been created (Test ID 31, Question ID 198).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,How is Acute Hypertensive Emergency defined?,"Systolic BP greater than or equal to 160 or Diastolic BP greater than or equal to 110, sustained for 15 minutes",True,100,SUCCESS: 200,"New Answer with ID 653 has been created (Test ID 31, Question ID 198).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What is the best way to predict that your patient will develop eclampsia?,There is no way to predict who will develop eclampsia,True,100,SUCCESS: 200,"New Question with ID 199 has been created (Test ID 31). New Answer with ID 654 has been created (Test ID 31, Question ID 199).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What is the best way to predict that your patient will develop eclampsia?,Patients presenting with headache and visual disturbances,False,0,SUCCESS: 200,"New Answer with ID 655 has been created (Test ID 31, Question ID 199).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What is the best way to predict that your patient will develop eclampsia?,Patients whose BP is greater than 160/110,False,0,SUCCESS: 200,"New Answer with ID 656 has been created (Test ID 31, Question ID 199).",True
9381,Elearning-0000-623,Elearning-0000-623,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020,g9900,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020- g9900,choice,What is the best way to predict that your patient will develop eclampsia?,Patient whose BP is greater than 200/100,False,0,SUCCESS: 200,"New Answer with ID 657 has been created (Test ID 31, Question ID 199).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,"Respiratory rate, pulse oximetry, breath sounds, work of breathing, and color.",True,100,SUCCESS: 200,"New Test with ID 32 has been created. New Question with ID 200 has been created (Test ID 32). New Answer with ID 658 has been created (Test ID 32, Question ID 200).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,"Heart rate, blood sugar, temperature, and capillary refill.",False,0,SUCCESS: 200,"New Answer with ID 659 has been created (Test ID 32, Question ID 200).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,"Weight, feeding status, amount of time in between feedings, and regurgitations of feedings.",False,0,SUCCESS: 200,"New Answer with ID 660 has been created (Test ID 32, Question ID 200).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,"Temperature, sweating, maternal labs, method of delivery.",False,0,SUCCESS: 200,"New Answer with ID 661 has been created (Test ID 32, Question ID 200).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,Pallor is more concerning than cyanosis in an infant.,TRUE,True,100,SUCCESS: 200,"New Question with ID 201 has been created (Test ID 32). New Answer with ID 662 has been created (Test ID 32, Question ID 201).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,Pallor is more concerning than cyanosis in an infant.,FALSE,False,0,SUCCESS: 200,"New Answer with ID 663 has been created (Test ID 32, Question ID 201).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,How do we call a code for a baby that is in distress?,Dial 8911.,False,0,SUCCESS: 200,"New Question with ID 202 has been created (Test ID 32). New Answer with ID 664 has been created (Test ID 32, Question ID 202).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,How do we call a code for a baby that is in distress?,Call 911.,False,0,SUCCESS: 200,"New Answer with ID 665 has been created (Test ID 32, Question ID 202).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,How do we call a code for a baby that is in distress?,Obtain help from your supervisor only.,False,0,SUCCESS: 200,"New Answer with ID 666 has been created (Test ID 32, Question ID 202).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,How do we call a code for a baby that is in distress?,Call the Resus team by the white phone or dial 7323.,True,100,SUCCESS: 200,"New Answer with ID 667 has been created (Test ID 32, Question ID 202).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,One way to determine if the baby is seizing vs. jitteriness is to place a hand on the affected area. If the movement stops it does not indicate a seizure.,TRUE,True,100,SUCCESS: 200,"New Question with ID 203 has been created (Test ID 32). New Answer with ID 668 has been created (Test ID 32, Question ID 203).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,One way to determine if the baby is seizing vs. jitteriness is to place a hand on the affected area. If the movement stops it does not indicate a seizure.,FALSE,False,0,SUCCESS: 200,"New Answer with ID 669 has been created (Test ID 32, Question ID 203).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,"If a baby is dropped, or their head is hit on an object, it needs to be reported immediately for further evaluation to ensure no harm has come to the baby.",TRUE,True,100,SUCCESS: 200,"New Question with ID 204 has been created (Test ID 32). New Answer with ID 670 has been created (Test ID 32, Question ID 204).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,"If a baby is dropped, or their head is hit on an object, it needs to be reported immediately for further evaluation to ensure no harm has come to the baby.",FALSE,False,0,SUCCESS: 200,"New Answer with ID 671 has been created (Test ID 32, Question ID 204).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,"Educate the parents on the process that is going to take place with the baby. The location of the baby, and the contact information on how to reach the area that the baby is located.",True,100,SUCCESS: 200,"New Question with ID 205 has been created (Test ID 32). New Answer with ID 672 has been created (Test ID 32, Question ID 205).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,Place blame on the parents for not telling staff earlier.,False,0,SUCCESS: 200,"New Answer with ID 673 has been created (Test ID 32, Question ID 205).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,Tell the parents that only Special Care nursery staff has the information they need and will be in touch with them when they figure out what is wrong with the baby.,False,0,SUCCESS: 200,"New Answer with ID 674 has been created (Test ID 32, Question ID 205).",True
9376,Elearning-0000-619,Elearning-0000-619,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,FCC RESIDENCY NEWBORN EMERGENCIES FY2020,g9899,FCC RESIDENCY NEWBORN EMERGENCIES FY2020- g9899,choice,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,Transfer the baby and do not discuss anything with the parents. ItΓÇÖs not your place.,False,0,SUCCESS: 200,"New Answer with ID 675 has been created (Test ID 32, Question ID 205).",True
9409,Elearning-0000-649,Elearning-0000-649,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,g9885,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION- g9885,choice,A patient who delivered a baby a month ago is no longer considered an obstetric patient?,TRUE,False,0,SUCCESS: 200,"New Test with ID 33 has been created. New Question with ID 206 has been created (Test ID 33). New Answer with ID 676 has been created (Test ID 33, Question ID 206).",True
9409,Elearning-0000-649,Elearning-0000-649,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,g9885,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION- g9885,choice,A patient who delivered a baby a month ago is no longer considered an obstetric patient?,FALSE,True,100,SUCCESS: 200,"New Answer with ID 677 has been created (Test ID 33, Question ID 206).",True
9409,Elearning-0000-649,Elearning-0000-649,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,g9885,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION- g9885,choice,A 32-year-old female reports vaginal bleeding in triage.  What should you ask her?,A. Could you be pregnant?,False,0,SUCCESS: 200,"New Question with ID 207 has been created (Test ID 33). New Answer with ID 678 has been created (Test ID 33, Question ID 207).",True
9409,Elearning-0000-649,Elearning-0000-649,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION,g9885,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION- g9885,choice,A 32-year-old female reports vaginal bleeding in triage.  What should you ask her?,B. Have you been pregnant within the last 6 weeks?,False,0,SUCCESS: 200,"New Answer with ID 679 has been created (Test ID 33, Question ID 207).",True
